output_Ph,output_feed,poly_output_WCW_gl,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.6264993475279422,2.3266037821518597,1.4680384798444888,2.328299346547973,-0.45288391480822493,0.49999999999999994,2.1551369783041174,-1.5123801516382602,3.418033033329203,-0.7954787861612663,-0.6648510138410875,0.7340192399222443,-1.271358617278417,-0.20594020720259681,0.5582319543263051,0.039960897276518526,-0.09053249965028588,-0.17312040017683908,-1.2616241082510642,1.1641496732739862,-2.016366381725253,0.24540197806107364,-0.27093253926338917,0.4692689234278399
0.49817840121306567,3.4289434767450855,1.2229170671716536,3.4294476262877818,1.1807799921844584,0.258819045102521,1.4955261531797188,-1.2640739164076693,4.193930033158643,-0.6624188875016077,1.4439960050171858,0.31651422756494296,-1.1812471785907834,-0.20803862675476464,0.5599008988550559,0.04050764815116742,0.23764982571340318,-0.19440717643343333,-1.857632821009368,0.887606359864911,-3.312592032137109,-0.6395944498640294,-0.1401948083998532,0.5232141479056357
0.5443142188937499,1.737975789893341,1.4128861619931006,1.7399450432445078,2.0131996640883467,1.2246467991473532e-16,1.996247306751594,-1.414129736131123,2.458344274228652,-0.7653196645284174,2.8444219467195837,1.7302865158444394e-16,-1.4128861619931006,-0.19450326128061424,0.5421479050191665,0.03776501044812973,0.39122955338506044,-0.19433221670152823,-0.9424780230810074,2.1308181279016895e-16,-1.7399450432445078,-1.0904921663153353,-6.63355833400702e-17,0.5416711445802628
0.6207347972925263,1.737975789893341,1.2351731378052953,1.7399450432445078,2.8783723590869164,-0.4999999999999997,1.5256526803557788,-1.2394562554702793,2.149133378673089,-0.6689977618094777,3.5552882185454164,-0.6175865689026473,-1.069691315411523,-0.19628776321414357,0.5435008055549098,0.03826306197015877,0.5630368711440263,-0.1694027640790406,-0.942393664478768,-0.8699725216222535,-1.5068366086385578,-1.558991696747016,0.2708113305468167,0.46905898377241645
0.5587323900113645,0.6356360953001153,1.2413011731221155,0.6362500175276583,2.1284058612336225,-0.8660254037844385,1.5408286023943403,-1.2959239990745157,0.7897778931560488,-0.6720159315609019,2.641992692429282,-1.0749983496711772,-0.6206505865610583,-0.2066105308224738,0.5652034055682124,0.03916518420240991,0.4212156831741207,-0.0989509780174127,-0.3444531895181141,-0.5510086783372463,-0.31812500876382943,-1.1522768837630717,0.46884904411699274,0.27069012183024477
0.5097094432636331,0.3359709356048692,1.265813314389399,0.3391015080139883,1.0859057552763278,-1.0,1.6022833468854756,-1.2723861744911154,0.4292392037736299,-0.6858386599589505,1.374553963200852,-1.265813314389399,-2.3252613356776195e-16,-0.19558947169181845,0.5446300309864329,0.03786102638221105,0.21129456517544645,-3.574360090579351e-17,-0.18373082444511912,-0.3391015080139883,-6.22919364563057e-17,-0.5883617588583219,0.5418165950401496,9.953009382612552e-17
0.538549668658334,0.3359709356048692,1.1309965374193398,0.3391015080139883,0.5942482529912622,-0.8660254037844386,1.279153167654536,-1.137844817392477,0.38352263139749726,-0.6129023622177445,0.6720927165006093,-0.9794717329973857,0.56549826870967,-0.20213150407902938,0.5451948946003098,0.04036681594076549,0.1193933562734414,0.10045747351586828,-0.18376370609197845,-0.29367052040172625,0.16955075400699418,-0.3220311874987394,0.4693109113589246,-0.2709567810067038
0.64524724145626,0.3359709356048692,1.1248685021025195,0.3391015080139883,0.5062620439712744,-0.5000000000000004,1.265329147022366,-1.1355604118803209,0.38144460538040054,-0.6094178841301195,0.5694782270733273,-0.5624342510512602,0.9741646987377308,-0.21061691818955713,0.5469176341496224,0.04352808213233346,0.10562339784603018,0.18068221162928594,-0.1837143836216895,-0.1695507540069943,0.2936705204017262,-0.27427663151354276,0.27088405577676056,-0.4691849475656704
-1.3358572329654994,-1.340726981737578,1.0881002902015944,-1.3406980399433654,-0.07891646891714693,-2.4492935982947064e-16,1.1839622415367939,-1.0956273015673463,-1.4588139263350848,-0.4560281528498936,-0.08586903273043268,-2.6650770750933773e-16,1.0881002902015944,19.437882106914227,0.42200407835399967,372.6576562589651,1.5234305794143375,-19.304342937768308,0.5618931050662356,3.2837631264795456e-16,-1.3406980399433654,0.033074278054879454,1.0265109250273847e-16,-0.41910489038230514
0.7937645001823173,-1.340726981737578,-1.6082352491995904,-1.3406980399433654,-0.4456549304229265,0.0,2.5864206167680686,-3.1868759828157924,2.156157846369721,-4.812306568724876,0.7167179680857413,-0.0,-1.6082352491995904,0.3763771659513843,5.9295166943804265,0.036075749489094325,-0.08464599158207609,0.18993617214499803,-4.0117576004549536,-0.0,-1.3406980399433654,-1.3335288790158317,0.0,2.992290195803091
0.6894589536188245,-1.340726981737578,-1.6082352491995904,-1.3406980399433654,-0.4456549304229265,0.25881904510252074,2.5864206167680686,-2.3906913812950066,2.156157846369721,-4.765522857404421,0.7167179680857413,-0.41624191149805245,-1.55343596195032,0.282619365541004,4.404888496750926,0.03614564308593194,-0.08472794899294216,0.18364189096509864,-3.97275657115913,-0.3469981864689631,-1.2950148620364297,-1.320564736099663,0.7669326213198652,2.862231508747719
1.0635819528988106,-1.340726981737578,-1.5992270372838635,-1.3406980399433654,-0.4456549304229265,0.49999999999999994,2.5575271167797236,-2.1469553377196897,2.144080554310911,-4.738829722920455,0.7127034140312031,-0.7996135186419316,-1.3849712407067496,0.2782062319275571,3.9780832435432067,0.04294453802978276,-0.09235335631626178,0.1794669984212615,-3.97275657115913,-0.6703490199716826,-1.1610785613949586,-1.320564736099663,1.4816000519128636,2.5662065664097664
1.120604208157796,-1.340726981737578,-0.7074140576269219,-1.3406980399433654,-0.4456549304229265,0.7071067811865476,0.500434648928186,-0.8746536797348579,0.9484286404887972,-1.7875283089711698,0.315262562631926,-0.5002172772546876,-0.5002172772546876,0.23677634711355938,3.1242205479185845,0.03667344841726986,-0.08534431363082533,0.13541316113522694,-3.3877411317217816,-0.9480166755674665,-0.9480166755674665,-1.1261025923571373,1.786751867889844,1.786751867889844
0.6018374017245566,-1.340726981737578,-0.9131934835657669,-1.3406980399433654,-0.4456549304229265,0.8660254037844386,0.8339223384269806,-0.6762015771104718,1.2243167135056776,-0.4258226167351679,0.4069691783811717,-0.7908487553383614,-0.45659674178288356,0.1397727925980321,0.3452862595679719,0.03563022241541415,-0.08412168869338495,0.09437984744559372,-0.625168223267637,-1.1610785613949584,-0.6703490199716828,-0.20780913579521046,0.4038281155474994,0.23315027121768817
1.0552389847743304,-0.2721352920338405,-0.7725550730447279,-0.2721757576404497,-0.45231859833625637,0.9659258262890683,0.5968413408871449,-0.767292904162442,0.21027076232492178,0.4188453523029671,0.34944102777715547,-0.7462308972845404,-0.19995196629454465,0.19622619955179813,-0.5384631471502794,0.039034670602166865,-0.08936546197183239,0.05113538027790909,0.14756171446516542,-0.2629015935947046,-0.07044426969255631,0.24522723270288468,-0.52368246242447,-0.14032029289697848
0.5851475823161245,0.24821185312269017,-0.4606380754185455,0.24813758981465894,-0.4522055350418626,1.0,0.21218743652530161,-0.40664684543009055,-0.11430162181122097,0.2497376869489163,0.20830308735529723,-0.4606380754185455,-2.820594723133594e-17,0.17749254028646091,-0.47861006403493966,0.04042453761536962,-0.09091978590194286,1.2311285041399297e-17,-0.13452927804347323,0.24813758981465894,1.5194045255733047e-17,0.24516593476177317,-0.5421559794465521,-3.3197479243390915e-17
0.768731712649405,1.0378295489196625,-0.10202544867818822,1.0377039981905931,-0.4497216757931506,0.9659258262890683,0.010409192177985619,-0.061116537865460153,-0.10587221601054508,0.05531370705659707,0.045883055753102885,-0.09854901581699188,0.0264061292030449,0.12084952374340449,-0.32476893634004306,0.04069953286140331,-0.09072741404071369,-0.052214478266417994,-0.5625974275146242,1.0023450918957184,-0.2685775579107571,0.24381929561798033,-0.52368246242447,0.14032029289697842
0.6074000276674553,1.0244873144284696,0.2744197608341182,1.024362630307129,-0.4522055350418626,0.8660254037844387,0.07530620513625462,0.24225511528867708,0.28110534801629056,-0.14877831421450993,-0.12409413477405239,0.2376544841827963,-0.13720988041705903,0.17022468490856912,-0.47861006403493966,0.03718175875748509,-0.08719685842646849,-0.09641286060153627,-0.5553643251426079,0.8871240605334211,-0.5121813151535642,0.24516593476177317,-0.46952085101434815,0.27107798972327596
0.7144917411517367,1.0244873144284696,0.4140164053512978,1.024362630307129,0.11304027236774086,0.7071067811865476,0.17140958390001013,0.09803409926058436,0.4241029339759579,-0.22446146975017361,0.04680052722562371,0.2927538077463811,-0.29275380774638105,0.044568963604911936,-0.12837600736783467,0.03542793550187806,0.021276790528417203,-0.13309383062688904,-0.5553643251426079,0.7243337622842594,-0.7243337622842593,-0.06128545958243757,-0.3833621695274915,0.38336216952749147
0.5392505789429366,1.0244873144284696,0.7755704890437289,1.024362630307129,-0.45254472492504383,0.49999999999999994,0.6015095834755289,-0.02973943233262905,0.7944654261454205,-0.4204801781173443,-0.35098033362427605,0.3877852445218644,-0.67166374593739,-0.007851349487931135,0.02078909820867601,0.04192430012965043,-0.09266045268965797,-0.17732237618878738,-0.5553643251426079,0.5121813151535644,-0.8871240605334211,0.24534982858510765,-0.271077989723276,0.46952085101434815
0.7200543670946356,1.0244873144284696,0.8307228068951168,1.024362630307129,-0.45288391480822493,0.258819045102521,0.6901003818957016,-0.28190829514772514,0.850961399527203,-0.45038133702081107,-0.37622099690713756,0.2150068836254801,-0.8024166136673397,-0.0654565089966924,0.18398227014034452,0.03720507942290534,-0.08735504947058084,-0.1863137452698526,-0.5553643251426079,0.2651245578147979,-0.9894583200990568,0.24553372240844207,-0.14032029289697864,0.5236824624244699
0.6282623019279953,1.0244873144284696,1.0452040429838483,1.024362630307129,-0.4526577882194375,1.2246467991473532e-16,1.0924514914697823,-0.7459330292521502,1.0706679626785802,-0.5666636216454044,-0.47311975033508263,1.2800057856960423e-16,-1.0452040429838483,-0.13926302321004635,0.3869216300782933,0.038077999532006926,-0.08832976177245208,-0.19513584891558733,-0.5553643251426079,1.254482416371789e-16,-1.024362630307129,0.2454111265262191,-6.639495848678183e-17,0.5421559794465521
0.6060098565766682,1.3762371328326513,1.1131639546473906,1.3760896017802793,-0.45288391480822493,-0.2588190451025208,1.239133989926218,-1.09110159040588,1.5318133430668885,-0.6035084941164534,-0.5041340496041156,-0.2881080317843834,-1.0752338126879877,-0.19369566746931144,0.531410713536418,0.03905059951702921,-0.08949540729360658,-0.19087877138617174,-0.7460552058594032,-0.35615819670828,-1.3292004856474113,0.24553372240844207,0.1403202928969785,0.52368246242447
0.7770746807738853,1.3762371328326513,1.369989914775355,1.3760896017802793,-0.33722546448537416,-0.4999999999999997,1.8768723665861842,-1.348745374839646,1.8852288762662168,-0.7427482240769311,-0.46199548535039725,-0.6849949573876771,-1.1864460691239356,-0.19255629050284506,0.533748724595611,0.03825517783385114,-0.06595769560930695,-0.16938531038844062,-0.7460552058594032,-0.6880448008901393,-1.191728553025334,0.18282880199238652,0.2710779897232759,0.4695208510143482
0.7061487730272565,0.9759700980968586,1.0081907096702492,0.9758485652763498,-0.45277085151383123,-0.7071067811865471,1.0164485070654006,-0.8895148395135355,0.9838414575566575,-0.5465966216701884,-0.45647936610573253,-0.7128984875371105,-0.7128984875371113,-0.1746977048261963,0.4783378624927379,0.03920607672584235,-0.08965100301508233,-0.14001085087564177,-0.5290621346989121,-0.6900291379180699,-0.6900291379180705,0.24547242446733059,0.3833621695274913,0.3833621695274917
0.5851475823161245,0.9759700980968586,1.2290451024884745,0.9758485652763498,-0.45311004139701233,-0.8660254037844385,1.5105518639509048,-1.216346413530526,1.1993618999233022,-0.6663341513236269,-0.5568926772673479,-1.0643842811518678,-0.6145225512442378,-0.18435858985574374,0.5365543378666425,0.03470146727944812,-0.08440683306986334,-0.09314164922236477,-0.5290621346989121,-0.8451096477759158,-0.48792428263817533,0.245656318290665,0.46952085101434804,0.2710779897232763
0.6685947377785488,0.9759700980968586,1.0914094292726768,0.9758485652763498,-0.45333616798579984,-0.9659258262890683,1.1911745423053102,-1.0576068852306608,1.0650503256848214,-0.5917141481045306,-0.49477536837004416,-1.0542205547898909,-0.28247754630024124,-0.18927285541842934,0.525364616937345,0.038150789718708736,-0.08854665005483511,-0.05055312378018191,-0.5290621346989121,-0.94259733174756,-0.25256819382948964,0.245778914172888,0.52368246242447,0.14032029289697842
0.7756864512628302,0.9759700980968586,1.1738927846370866,0.9758485652763498,-0.4532231046914061,-1.0,1.3780242698230134,-1.1840382050548501,1.1455415896763599,-0.6364329924201602,-0.5320353324280606,-1.1738927846370866,-2.1564060618719718e-16,-0.20514916217844142,0.5468415865270915,0.04136803860186489,-0.09218165615854347,-3.736238366472761e-17,-0.5290621346989121,-0.9758485652763498,-1.792604732877328e-16,0.24571761623177651,0.5421559794465521,9.959243773017274e-17
0.873043083952105,0.9759700980968586,1.0828914601822954,0.9758485652763498,-0.4529969781026187,-0.9659258262890684,1.172653914535744,-1.008934777489433,1.0567380777689044,-0.5870960802294394,-0.49054655907571204,-1.0459928284579596,0.2802729336740556,-0.19467378294515936,0.5051291312200301,0.04365747457648292,-0.09465086990422444,0.05407861189128015,-0.5290621346989121,-0.9425973317475601,0.2525681938294893,0.24559502034955358,0.52368246242447,-0.14032029289697825
0.7256150514577985,0.9759700980968586,1.0390760076670273,0.9758485652763498,-0.38138728062997124,-0.8660254037844386,1.0796789497092483,-1.0489524571413333,1.013980831294946,-0.5633412706561304,-0.3962903729319747,-0.8998662191025598,0.5195380038335138,-0.1974916253746877,0.5473091887389301,0.03827193259451717,-0.0746116083125126,0.0978160679470878,-0.5290621346989121,-0.8451096477759159,0.487924282638175,0.2067713946783991,0.4695208510143481,-0.2710779897232761
0.7923762706712623,0.9759700980968586,0.9900517251324598,0.9758485652763498,-0.44271881799663954,-0.5000000000000004,0.9802024184377597,-0.8392352295156984,0.9661405555198859,-0.5367624627419373,-0.43831452950617644,-0.4950258625662303,0.8574099450253183,-0.16464165991659105,0.45956830970953677,0.03772487668514652,-0.08598880166780061,0.168207186272941,-0.5290621346989121,-0.48792428263817533,0.8451096477759157,0.24002265439038797,0.2710779897232763,-0.469520851014348
0.7409166413551755,1.4611422614129714,1.0023077957661022,1.4609892155841435,0.03751399171273591,-2.4492935982947064e-16,1.0046209174535023,-0.9917097390844724,1.4643608803101895,-0.5434071647204859,0.03760056634398015,-2.4549460676907923e-16,1.0023077957661022,-0.19313486444723577,0.5364234092473277,0.038102583036853044,0.007322687272072194,0.19519882949662645,-0.7920840391358712,-3.5783915329078476e-16,1.4609892155841435,-0.020338434919968177,1.3278991697356366e-16,-0.5421559794465521
-0.9546940655637082,-1.340726981737578,-1.6082352491995904,-1.3406980399433654,-0.421650656717733,0.0,2.5864206167680686,-2.281375512922441,2.156157846369721,-2.319514483866691,0.6781134489816143,-0.0,-1.6082352491995904,-0.01916293451304215,2.045948563453213,0.0001824860340706654,0.005695968744137913,-0.013508739173981613,-1.933652756142507,-0.0,-1.3406980399433654,-0.6081354117038793,0.0,1.4422731282759162
-0.9546940655637082,-1.340726981737578,-1.6082352491995904,-1.3406980399433654,-0.4183126396121559,0.25881904510252074,2.5864206167680686,-2.2881722107403006,2.156157846369721,-2.3598264484544824,0.672745132209994,-0.41624191149805245,-1.55343596195032,-0.01728091223334395,2.0877073382870157,0.00014752141473901644,0.00508075813986439,-0.011731979958754295,-1.9672586430524084,-0.3469981864689631,-1.2950148620364297,-0.6138064883050353,0.37977530233878276,1.4173407237881688
-0.7821594655065494,-1.340726981737578,-1.6082352491995904,-1.3406980399433654,-0.4415513158190461,0.49999999999999994,2.5864206167680686,-2.6269806615547044,2.156157846369721,-3.140880508949461,0.7101183904306506,-0.8041176245997951,-1.3927725810684426,-0.00679501421832921,3.190135550177693,1.7304782359081198e-05,0.0018368100802149143,-0.0036025805708284862,-2.6183808271461775,-0.6703490199716826,-1.1610785613949586,-0.8623489145927263,0.9764990882125792,1.6913460343288707
-0.7727486285274114,-1.340726981737578,-1.327816353101867,-1.3406980399433654,-0.44583881727157404,0.7071067811865476,1.763096267564742,-2.1400463413043482,1.7802007820084207,-1.9670905958163987,0.5919920724207911,-0.9389079474487214,-0.9389079474487214,-0.023469263761822814,2.3876546675500765,0.00021204527627020494,0.006492204315577374,-0.010296729487322782,-1.9861741422608816,-0.9480166755674665,-0.9480166755674665,-0.6604869285244729,1.0475417750811147,1.0475417750811147
-0.7256963852114356,-1.340726981737578,-1.0772409889970618,-1.3406980399433654,-0.44577894672396456,0.8660254037844386,1.1604481483753677,-1.6729581940423774,1.4442548824950132,-1.0719209779368726,0.4802113534429921,-0.9329180624693284,-0.538620494498531,-0.02113951556513179,1.5453331421278989,0.00018528728795210033,0.006067955204625986,-0.006806013663520307,-1.3340769324347166,-1.1610785613949584,-0.6703490199716828,-0.4435774440414692,0.8617484919572832,0.4975307238052917
-1.5162125161982312,-1.340726981737578,-0.9962283621086898,-1.3406980399433654,-0.36660701080579317,0.9659258262890683,0.9924709494697628,-1.6639409746485339,1.3356414124151097,-0.4597117631934217,0.36522430191261807,-0.9622827038424414,-0.2578428733850194,0.01452810894830264,0.7707361507297832,7.565892157531008e-05,-0.003188826124000616,0.0022512633639977563,-0.618668051718333,-1.2950148620364297,-0.3469981864689631,-0.16917160938870535,0.44572859156258815,0.11943261615265721
-0.8715633875982314,-0.4067705673540617,-0.9280233290324735,-0.40680228810086255,-0.4359931066005111,0.9807852804032304,0.8612272992285146,-1.6404682226858212,0.3775220136613899,0.5031333969008506,0.4046117742226164,-0.9101916209858539,-0.18104837009942468,-0.015418272489413406,-0.9583699333813346,7.607703476804669e-05,0.0038028256208313535,-0.0017016197359719957,0.22055029294642162,-0.3989856962036802,-0.07936318938249509,0.2363762697409451,-0.5317386043237746,-0.1057693846131973
-1.497388900660216,0.04201368371334235,-0.6032374572409673,0.041952813433846686,-0.35516534106980396,0.9978589232386035,0.3638954298185479,-0.91181935674799,-0.02530750849993837,0.3270487944693243,0.21424903724706945,-0.6019458795396647,0.03945361737239394,0.003601282994629075,-0.819492076465273,5.676406476536564e-06,-0.0008461888955783274,-0.00015582433106766546,-0.02274496865776562,0.041862989239928275,-0.0027438452785819604,0.19255501335316833,-0.540995181877907,0.03545869758663768
-1.2997613240983226,0.7430874597051246,-0.19265909101396886,0.7429810531286085,-0.4523980959651269,0.9469301294951057,0.03711752535032874,-0.16077229696720693,-0.14314205433635901,0.10412435073175154,0.0871586059450916,-0.1824346980022669,0.061928235201323296,-0.013236442223290863,-0.4510082738372672,0.00025159332645227747,0.0071758000203859555,0.005098574335850168,-0.40155083965074945,0.7035511448514833,-0.2388234324480398,0.24450264852144477,-0.5117769652243525,0.1737248704335802
-1.440925820365142,1.7643748634855412,0.23630338116349217,1.7642021220265145,0.4973777422914928,0.8314696123025451,0.05583928794929867,0.12402582597119763,0.41688692649067316,-0.12751753684653233,0.1175320422189438,0.19647908072178938,-0.13128312453632124,-0.006093210238156208,-0.28323190380873114,0.00013477456598597794,-0.005774179993174858,0.006449750866465644,-0.9520249265692815,1.4668804544247134,-0.9801381840279475,-0.2684023574568271,-0.4486899696547484,0.2998050527719614
-1.3123058707709467,0.8304184491020251,0.2853276636980591,0.8303063701840113,1.797607394433247,0.659345815100069,0.08141187567139273,0.09906183582518129,0.23690937675821977,-0.15393124657719023,0.5129071180999938,0.18812960099159515,-0.21452069574317514,-0.0030133640733060684,-0.1873032865419333,7.533177987267484e-05,-0.01560213244334598,0.006525509568325457,-0.4479414752390034,0.5474590304317566,-0.6242573815077155,-0.9697901125153566,-0.3557100700589993,0.40560959737175645
-1.571108741646598,0.8304184491020251,0.7939545949941915,0.8303063701840113,0.2958848187700847,0.4422886902190017,0.6303638989123906,-0.41871186700882707,0.6592255578605439,-0.4107769570330796,0.23491911145153235,0.3511571379133389,-0.7120762342649156,0.0027491730814279657,0.2728538022248479,2.7174712578427502e-05,-0.0015424289312103827,0.004675341134108412,-0.4295846718436904,0.36723511694917993,-0.7446791505389893,-0.15308515909218814,-0.22883172846885164,0.4640248421452975
-0.7539250129893997,0.8304184491020251,1.0881002902015933,0.8303063701840113,-0.4429507744115442,0.19509032201612816,1.1839622415367914,-1.0468267675368372,0.9034566023534543,-0.5869658044015501,-0.4819748661822217,0.21227783600127134,-1.0671927482322061,0.014881940552688586,0.5189789793285736,0.00023928052054872438,0.006851870365610856,0.015171468221835637,-0.4479012190912067,0.16198473713124129,-0.814352266101514,0.2389457662625857,-0.10523969970813857,0.5290756984821904
-1.2307478723914025,0.8304184491020251,0.9961797604492802,0.8303063701840113,-0.4530782423454641,1.2246467991473532e-16,0.9923741151287854,-0.9919014142915187,0.8271344009494198,-0.5374284089859442,-0.4513473749244854,1.219968355009588e-16,-0.9961797604492802,0.012033474327209633,0.5371724139382845,0.00014605636243133127,0.005475621841598675,0.01208537804254924,-0.4479414752390034,1.0168320385575068e-16,-0.8303063701840113,0.24443090353497332,-6.606839517986783e-17,0.5394893876819604
-1.505230941212904,0.17543602862527322,0.9348994072810716,0.1753664922684899,2.3562990639959644,-0.4999999999999997,0.8740369017344989,-0.9341095975741082,0.16395002967877184,-0.5033711107542221,2.2029025983067707,-0.4674497036405355,-0.8096466366884225,0.010610218948288713,0.5379678875845557,0.00011276719872106639,-0.025021987730871813,0.009196488408126214,-0.09442130919623348,-0.0876832461342449,-0.15187183727707965,-1.2686850241591727,0.26921137548806173,0.46628778032082596
-1.5538578056945151,-0.055020748949880134,0.9348994072810716,-0.055075316627712145,2.946720887161894,-0.8660254037844385,0.8740369017344989,-0.9341095975741082,-0.05148988087106543,-0.4826112609803821,2.754887610830408,-0.8096466366884222,-0.4674497036405362,0.011312488448600007,0.5157812100204187,0.00012818889319932524,-0.03336293124023683,0.005661026700151782,0.02843083202276848,0.04769662332107021,0.027537658313856097,-1.521148341773288,0.4470573078840313,0.25810865705003516
