output_Ph,output_feed,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.5391669367717009,0.37572944890069926,1.2729165128809041,0.3753587070000321,-0.4999999999999997,-0.8660254037844388,1.620316448764881,-1.2747573702751154,0.21029082446862848,0.4778002963939659,-0.6891769689374492,-0.6364582564404517,-1.1023780370515648,1.0028944372621913,-0.16544285444794216,0.5421986681963004,0.02729234211589027,-0.0826019704908579,-0.14307080969547112,-0.203225092405385,-0.32507017579370767,0.2553129896414577,0.2707078437444739,0.4688797393728458
0.5878166921958891,0.6362940092445442,0.9960573246639967,0.6358653147151881,-0.7071067811865471,-0.7071067811865479,0.9921301940167985,-0.8514044418974732,0.1708855591908871,0.6333583042218406,-0.5392810612113601,-0.7043188887204422,-0.704318888720443,0.7306395149087401,-0.14664680606302705,0.4627883454364065,0.029433510355887565,-0.12131263404091004,-0.12131263404091018,-0.34426745651689994,-0.44962467595642797,0.25555997672094893,0.3828387040642116,0.382838704064212
0.5480121651286749,0.9323901005443676,1.230657151399911,0.9318955507551381,-0.8660254037844385,-0.5000000000000004,1.5145170242917434,-1.2366828880039147,0.18807743192844315,1.1468439238945694,-0.6662970876883733,-1.0657803564613146,-0.615328575699956,1.009816688060613,-0.15357512524126124,0.5440666519126082,0.023356040132556606,-0.13235191762652118,-0.07641341526943526,-0.504542870279985,-0.46594777537756943,0.2553129896414577,0.4688797393728456,0.27070784374447426
1.018272478705314,0.8731708822844032,1.1341850661904433,0.8726895035471481,-0.9659258262890683,-0.25881904510252063,1.2863757643694202,-1.073219831534199,0.1980307985458492,0.9897914023443274,-0.614065587351197,-1.0955386472247257,-0.2935486958009497,0.895384411539272,-0.1652165612418401,0.5123132637150195,0.030485802250736927,-0.16865242579729461,-0.04519028129393491,-0.47248778752736803,-0.22586866397906566,0.24791109560295413,0.5229673953036261,0.14012869123941427
0.9357170140402233,0.8731708822844032,1.1401013767977835,0.8726895035471481,-1.0,-1.8369701987210297e-16,1.2998311493762014,-1.1496172794860677,0.19609837894876703,0.9949545045110777,-0.6172687707260681,-1.1401013767977835,-2.0943322526983438e-16,1.0167627463976399,-0.17343643828423322,0.5459346356289161,0.029584284270144524,-0.1720008263647141,-3.159603921873702e-17,-0.47248778752736803,-1.6031046107527614e-16,0.25525124287158485,0.5414156874889481,9.945644830372559e-17
0.5067344327961296,0.8731708822844032,1.064094896648396,0.8726895035471481,-0.9659258262890684,0.2588190451025203,1.1322979490731606,-1.0674602451355117,0.17479796019782415,0.9286244470831426,-0.5761176700223725,-1.027836742295083,0.2754080250490029,1.0063352811664792,-0.16478867032717792,0.5431279900951635,0.02698435240859552,-0.15867181082207238,0.04251598357135809,-0.47248778752736803,0.22586866397906538,0.2553129896414577,0.5229673953036262,-0.1401286912394141
0.4787275413815393,0.8731708822844032,1.1521754800780661,0.8726895035471481,-0.8660254037844386,0.5000000000000001,1.3275083368931222,-1.1657673771135224,0.1897560758018829,1.0054914477085246,-0.623805879654375,-0.9978132353651367,0.5760877400390332,1.0237326122732713,-0.1666365751770985,0.547802619345224,0.02712402423626277,-0.14262895280130564,0.08234686429406826,-0.47248778752736803,0.4363447517735742,0.2550660025619664,0.46887973937284566,-0.2707078437444741
0.40648851141709125,0.1151648885568542,1.0253973956350868,0.11485209928487604,-0.5000000000000004,0.8660254037844384,1.0514398189752188,-1.035587731557477,0.174406395544301,0.1177690434899343,-0.5551662359071474,-0.5126986978175438,0.8880201935943876,1.0199746389647029,-0.17177694840097701,0.5467962431180631,0.02892946439521527,-0.08504331895454122,0.14729934927355057,-0.06218272829387008,0.09946483565867517,0.1777156309836367,0.27070784374447426,-0.46887973937284555
0.42270776178737074,0.86132703863241,0.9529527759533839,0.86084829410555,-2.4492935982947064e-16,1.0,0.9081189931972603,-0.9262443461202208,0.16684631520021018,0.8203477715426188,-0.5159435823373029,-2.334061133619793e-16,0.9529527759533839,0.9447314670725286,-0.17017643864169008,0.5262414172997402,0.030654234857348722,-4.2883091589727e-17,0.17508350823920774,-0.4660767709768445,0.86084829410555,0.17188538519705213,1.3260859773830078e-16,-0.5414156874889481
0.749167649878714,-1.3297840369862846,-1.6007200678266391,-1.3297754525900796,0.0,1.0,2.56230473554292,-2.0116236664829996,-0.04475958903049084,2.128598252664192,-3.6173848787919405,-0.0,-1.6007200678266391,1.5792929386664376,0.03514002349010608,2.839949882625393,0.0007818823352226825,0.0,0.02796215898715052,-3.005091090610996,-1.3297754525900796,-0.9210084526608524,0.0,2.259848521611531
0.857071440147176,-1.3297840369862846,-1.6007200678266391,-1.3297754525900796,0.25881904510252074,0.9659258262890683,2.56230473554292,-1.23993960713493,-0.03142670092762263,2.128598252664192,-2.468011197368723,-0.41429683943133294,-1.54617685417294,0.6000262997664711,0.015207875418255702,1.1943094792827473,0.0003854488958687302,0.005081356127341749,0.018963879238590838,-2.0502652355913447,-1.2844644528219924,-0.6754000177666254,0.3990505986924889,1.4892771091111472
1.0480823974595481,-1.3297840369862846,-1.5976411714901668,-1.3297754525900796,0.49999999999999994,0.8660254037844387,2.5524573128404726,-1.1533702505657883,-0.04287791642228559,2.1245040118948815,-3.188507219309788,-0.7988205857450833,-1.3835978406424154,0.5211695130798569,0.019375099030618466,1.4407799699395007,0.0007202924442526866,0.013419132276834132,0.023242618896964152,-2.653911720796253,-1.1516193232719585,-0.927716570258584,0.9978796478860686,1.7283782499776124
0.8468629472162837,-1.3297840369862846,-1.0858199334389365,-1.3297754525900796,0.7071067811865476,0.7071067811865476,1.1790049278533363,-1.0131668745951312,-0.025348761703359066,1.4438966934200919,-1.6179505406254882,-0.7677906380821977,-0.7677906380821977,0.8706554922089009,0.021783221649980977,1.3903706878305309,0.0005450017253648113,0.016507600149095133,0.016507600149095133,-1.9814619774150772,-0.9402932399818557,-0.6926511893296067,1.0536404459598756,1.0536404459598756
0.4837948077961939,-1.3297840369862846,-1.060102093451932,-1.3297754525900796,0.8660254037844386,0.5000000000000001,1.123816448541169,-0.7232478639695804,-0.020843086863219232,1.4096977411117337,0.041983893137134264,-0.9180753435344381,-0.5300510467259661,0.4654563237756333,0.013413861375604788,-0.027019324260626466,0.0003865704853774326,0.017027268249283984,0.009830697907288077,0.05266393759881552,-0.6648877262950399,0.01840950743863726,-0.03429775134971757,-0.019801815974358292
0.48233559498253453,-1.3297840369862846,-0.9909778521723077,-1.3297754525900796,0.8898149277675999,0.45632159090047575,0.9820371034960401,-0.7021842370755711,-0.02388775769792423,1.3177780218791755,0.1707785758064738,-0.8817868859499932,-0.4522045900504039,0.502081541565084,0.01708042074464314,-0.12211150020158573,0.0005810625339952233,0.021449201255017064,0.010999740884084392,0.22916471587929702,-0.6068052500663053,0.08012815533238582,-0.15334482578231076,-0.0786394481298432
0.5042097947362635,-1.3297840369862846,-0.9957471229680196,-1.3297754525900796,0.9135454576426009,0.4067366430758002,0.9915123328990884,-0.7057783526841251,-0.023565734484386095,1.324120081110068,-0.0875545037030783,-0.9096602611481226,-0.4050068421483983,0.5023871782422035,0.016774562163589597,0.06232305070069547,0.0005600977651632543,0.021620318249128342,0.009625985870011565,-0.11692509785117405,-0.5408684036310919,-0.04087300640244932,0.0803266384699043,0.035763723641209576
0.5114998620397513,-1.3297840369862846,-1.021163110373018,-1.3297754525900796,0.915135660599092,0.4031460314822205,1.0427740979866968,-0.5531115686826608,-0.019585629446354696,1.3579176372645736,0.10852477125922565,-0.9345027775906354,-0.41167785544292296,0.29338320543372065,0.01038867214637006,-0.05756405590435276,0.0003678619190393527,0.01755205192938433,0.0077322307329481905,0.14132274790631214,-0.5360936964741643,0.049401588590831595,-0.09725663532968629,-0.0428446057307052
0.479423166120103,-0.2839726425153076,-0.8762738710096102,-0.2841966588969764,0.9659258262890683,0.25881904510252074,0.7678558970141669,-0.5094005346299588,-0.020699153615459813,0.24903410641965126,0.46436692081352143,-0.8464155629104781,-0.22679636654299673,0.3379395869593749,0.01373195147566645,-0.3080639982667363,0.0005579887607329244,0.022816892892699413,0.00611376802438623,0.15060534356162747,-0.07355550787704224,0.2463363863304322,-0.5118764994913237,-0.1371568946631702
0.42984790996616035,0.22412825015518958,-0.5381989791616651,0.2237912261475776,1.0,6.123233995736766e-17,0.28965814117065847,-0.08911420594802218,-0.01323264866152636,-0.12044420945796361,0.29128764724424766,-0.5381989791616651,-3.2955182856735315e-17,0.02741625583058511,0.004071064508303664,-0.08961552843544994,0.0006045160335964097,0.024586907768086853,1.505513894955938e-18,-0.12112178257932381,1.3703260438944617e-17,0.25158593090546727,-0.5412266810650158,-3.314057612897085e-17
0.4444280445730987,0.9975312406303289,-0.16993882911300934,0.9970222026839267,0.9659258262890683,-0.25881904510252063,0.02887920564030059,-0.014066539408892829,-0.003609534701083476,-0.16943278572377998,0.09156590445259082,-0.16414830392958032,0.04398340547686951,0.006851557255640481,0.001758139152196862,-0.044600098061418764,0.0004511460917797658,0.020516457638675212,-0.0054973682558303585,-0.5372123617925957,-0.2580483344446657,0.06464362530840678,-0.5204571102432285,0.13945606238470878
0.584404532917828,0.7902639767204525,0.23454363077649779,0.7898010374559618,0.8660254037844387,-0.4999999999999998,0.05501071473782212,-0.0926626400074259,0.004717732905548348,0.18524280291596598,-0.12601033553901,0.2031207425482848,-0.11727181538824884,0.15608531708900572,-0.007946771605522335,0.21225774678470397,0.0004045939754494964,0.017419686609899798,-0.010057260753424562,-0.4243265673401376,-0.3949005187279807,-0.16265205897517607,-0.4652786833515618,0.26862877308121874
0.4444280445730987,0.7902639767204525,0.6511001939462887,0.7898010374559618,0.7071067811865476,-0.7071067811865475,0.4239314625568948,-0.566678010686906,0.012839869326859757,0.5142396086665567,-0.35174672088412107,0.4603973623712971,-0.46039736237129697,0.7574902930281378,-0.017163320607864078,0.4701871638732285,0.0003888889098640757,0.013944334151620072,-0.01394433415162007,-0.4266776874880317,-0.5584736693732809,0.2511246738507571,-0.3820034057888972,0.38200340578889713
0.900811843968032,0.7902639767204525,0.7839153300294105,0.7898010374559618,0.49999999999999994,-0.8660254037844387,0.6145232446551195,-0.7870774962221659,0.025609137223475017,0.619137140934861,-0.4239425209831166,0.3919576650147052,-0.6788905902215318,1.0080838934042635,-0.0328000214500831,0.542982907253197,0.0010672141616039847,0.01633412196602548,-0.028291529142182976,-0.42712551989715436,-0.6839877623721679,0.25138824931059145,-0.270400708305584,0.4683477651878833
0.6952207520486767,0.7902639767204525,1.0193603439949446,0.7898010374559618,1.2246467991473532e-16,-1.0,1.0390955109094917,-1.0234722508483232,0.021889640646862375,0.8050918572286733,-0.5471773729367302,1.2483563824511538e-16,-1.0193603439949446,1.0080838934042635,-0.02156052022926753,0.5389503194010112,0.0004611283203691036,2.6297941165345896e-18,-0.02147389858337567,-0.4239533736658687,-0.7898010374559618,-0.2007993644799727,-6.573720689453733e-17,0.536785030102607
0.6908431136075794,0.7902639767204525,1.0616197054759378,0.7898010374559618,-0.4999999999999997,-0.8660254037844388,1.127036399054817,-1.0659020786017357,0.027870835748123223,0.8384683447685882,-0.569660912617314,-0.5308098527379685,-0.919389634100316,1.0080838934042635,-0.02635902600945827,0.5387605505609084,0.000689226617658763,-0.013126562932264127,-0.022735873927431788,-0.42380409619616116,-0.683987762372168,-0.8783823425117931,0.2682980118393372,0.4647057880754486
0.5217083549706025,0.15069641951283338,1.109916118597073,0.1503757276096701,-0.8660254037844385,-0.5000000000000004,1.2319137903215918,-1.114393310319922,0.030582220593794635,0.16690444391973575,-0.5959436930898292,-0.9612155547748868,-0.5549580592985369,1.0080838934042635,-0.027664778422162258,0.5390926460310884,0.0007592026518376447,-0.023862145521269317,-0.013776816140146877,-0.08074075595554948,-0.07518786380483512,-0.6376604879373194,0.46499223571350506,0.26846339246027834
0.46338381869946804,0.15069641951283338,0.9589898275935255,0.1503757276096701,-1.0,-1.8369701987210297e-16,0.9196614894278597,-0.9628582112005903,0.027179826199309046,0.14420879309464849,-0.5140463625212809,-0.9589898275935255,-1.7616357341659246e-16,1.0080838934042635,-0.028456469185516014,0.5381912440405998,0.0008032770326005862,-0.028342142343171346,-5.2063670852315176e-18,-0.08060575155757133,-2.7623573022995512e-17,-0.5860129141793404,0.5360290044068778,9.846693067455381e-17
0.5479541964004597,0.15069641951283338,0.874471104631539,0.1503757276096701,-0.8660254037844386,0.5000000000000001,0.764699712835504,-0.8779985556937648,0.01843353918216525,0.13149922863259964,-0.46907243691086364,-0.7573141914863526,0.4372355523157696,1.0080838934042635,-0.02116467484766405,0.5385707817208055,0.00044435137227979526,-0.018255506818761466,0.010539821776004984,-0.08066259551461477,0.07518786380483507,-0.6225809242409345,0.4645421037108447,-0.2682035086273713
0.4692146731892555,0.15069641951283338,0.9529527759533836,0.1503757276096701,-0.5000000000000004,0.8660254037844384,0.9081189931972596,-0.9567968072358172,0.02263624842946471,0.143300967061645,-0.5112155846828712,-0.47647638797669223,0.8252813125825305,1.0080838934042635,-0.02384961705167645,0.5386182239308313,0.0005642429536204417,-0.011876899359896533,0.020571393127723048,-0.0806697010092452,0.13022920022254328,-0.7039911158868987,0.268227134430363,-0.46458302480199554
0.43130112601485054,0.15069641951283338,0.8020264849498362,0.1503757276096701,-2.4492935982947064e-16,1.0,0.6432464825609898,-0.8052617081164858,0.0222747291176658,0.12060531623655775,-0.4304779138274311,-1.9643983352504396e-16,0.8020264849498362,1.0080838934042635,-0.02788509055768195,0.5389028771909855,0.0007713428222568549,-6.802437632101376e-18,0.02777305928875778,-0.08071233397702778,0.1503757276096701,-0.8189228431122686,1.3146284048347032e-16,-0.536737778496624
-1.1243276751515383,-1.3297840369862846,-1.6007200678266391,-1.3297754525900796,0.0,1.0,2.56230473554292,-2.4423865973233942,-0.06050547572950587,2.128598252664192,-3.0014760943862266,-0.0,-1.6007200678266391,2.328080734519263,0.057673765706524674,2.861004346371077,0.0014287576893066633,0.0,0.03779891121853463,-2.4934336190773694,-1.3297754525900796,-0.8114187258265985,0.0,1.875078694091372
-0.9076025895715513,-1.3297840369862846,-1.6007200678266391,-1.3297754525900796,0.25881904510252074,0.9659258262890683,2.56230473554292,-2.2494897446431428,-0.031006924840606933,2.128598252664192,-2.2613720227406486,-0.41429683943133294,-1.54617685417294,1.9748642856808667,0.027221492617304516,1.9852959343261534,0.0003752205484127681,0.005013482894424897,0.018710572884871192,-1.8786026772922084,-1.2844644528219924,-0.6195445829532727,0.3656392890369374,1.3645844039292123
-0.8663948194971857,-1.3297840369862846,-1.6007200678266391,-1.3297754525900796,0.49999999999999994,0.8660254037844387,2.56230473554292,-2.5416033164816705,-0.027097581552235586,2.128598252664192,-2.3531192111827615,-0.8003600339133194,-1.3862642430854193,2.5210691487021304,0.02687865427809918,2.3341078476177444,0.0002865697103839891,0.008464184993015999,0.014660398452565736,-1.9548203505048187,-1.1516193232719585,-0.6726841407640191,0.7350189638022356,1.2730901898321019
-0.9106549429503047,-1.3297840369862846,-1.1376782070277556,-1.3297754525900796,0.7071067811865476,0.7071067811865476,1.2943117027458886,-1.7918778137673892,-0.023350654266057425,1.512856552652204,-1.5539494160275473,-0.8044599749974789,-0.8044599749974789,2.4807209056829316,0.032327235570484406,2.151326822116534,0.0004212687357274053,0.014513248012202598,0.014513248012202598,-1.8163341577920444,-0.9402932399818557,-0.6350990305435005,0.9658338912588023,0.9658338912588023
-0.8419719946236058,-1.3297840369862846,-1.0949358814155508,-1.3297754525900796,0.8660254037844386,0.5000000000000001,1.198884584411249,-1.7147446953859606,-0.024248944156996497,1.4560188572664816,-1.046745241617046,-0.9482422888209725,-0.5474679407077755,2.4525708384166474,0.03468286180553377,1.4971423219731943,0.0004904653044795772,0.019179389415716102,0.011073225642056353,-1.2712489845691257,-0.6648877262950399,-0.43483408183537764,0.8279096392008762,0.47799385305731196
-1.4753603072411632,-1.3297840369862846,-0.994418971607188,-1.3297754525900796,0.9659258262890683,0.25881904510252074,0.9888690910922973,-2.067961967578066,-0.012460974655816213,1.3223539380331097,-0.13823163420528356,-0.9605349668271986,-0.2573745686632031,4.324603466597984,0.02605888069442849,0.2890754345824819,0.00015702370594006273,0.012103929615635877,0.0032432381657527824,-0.1848486796671937,-0.34417121284013674,-0.04737402125665606,0.13427087505503665,0.03597777253801725
-1.026648369187247,-0.41780807578282797,-0.9426814390511734,-0.41800232558703376,0.9807852804032304,0.19509032201612833,0.8886482955315912,-1.71969084191186,-0.03487388287242717,0.3940430338111221,0.5059281982144018,-0.9245680795307258,-0.1839080255031207,3.3279044213846576,0.06748710068896753,-0.9790601000520858,0.001368581600521996,0.03628350954507988,0.00721723878045426,0.2243378883608184,-0.08154820830226493,0.24923374855538818,-0.5263781689061947,-0.10470312771410072
-1.5409869043457238,0.020414139340911037,-0.38727268815811766,0.02012242375209218,0.9978589232386035,-0.06540312923014314,0.14998013499321464,-0.5835570325345873,-0.005803528381635551,-0.007792865138729495,0.20967550870482027,-0.38644350760517876,0.025328845670910295,2.2705594326607326,0.022580922471970827,-0.8158254935595346,0.0002245693516542917,0.01495355277808567,-0.0009801076304661617,-0.010894595889682926,-0.0013160694810817868,0.24329841893479912,-0.54025647494221,0.03541028017606647
-1.6005087946927776,0.7049883024261031,-0.12767946763201607,0.7045443294764564,0.9469301294951057,-0.3214394653031616,0.01630204645479504,-0.10153545212977488,-0.002756809088378214,-0.08995584491070968,0.06900700554827735,-0.12090353481865113,0.041041219805827575,0.6324020771125588,0.017170473535340798,-0.4298023274498341,0.0004661989137890891,0.02044577437129502,-0.0069404051860957544,-0.380785535488855,-0.22646835254928666,0.2544166099162815,-0.5117879476771432,0.1737285984739528
-1.4662052460264874,1.7022399379239088,0.34321056029905195,1.7015741644590079,0.8314696123025451,-0.5555702330196023,0.11779348870078918,0.15096740211432924,0.007676205620325492,0.5839982223743673,-0.1849600671990608,0.28536915150999204,-0.19067757096013255,0.19348400962163617,0.009838038022115128,-0.23704995197877093,0.0005002325117918159,0.01859654815261314,-0.012425816214613705,-0.9169976341295965,-0.9453439550486261,-0.18400920053285655,-0.4480884132220584,0.299403105614135
-1.67224409639823,0.7902639767204525,0.34321056029905195,0.7898010374559618,0.659345815100069,-0.7518398074789773,0.11779348870078918,0.08880007483195777,0.008227864234370766,0.27106805659003314,-0.181927441418303,0.22629444663132978,-0.25803936157999113,0.06694303205664771,0.0062026769711798,-0.13714824639389162,0.000574715551817968,0.01580664605837562,-0.018024025416182882,-0.41865402349125014,-0.5938038599475868,-0.9767955068473659,-0.3495029320965576,0.39853171304489626
-1.0815927289269405,0.7902639767204525,0.8442858464308295,0.7898010374559618,0.4422886902190017,-0.8968727415326881,0.7128185904834222,-0.5097903243971375,0.01722941797268124,0.666817837420454,-0.4539180930103252,0.37341808118833275,-0.7572169617256642,0.3645895018993373,-0.01232205598272947,0.32463105616890525,0.0004164493570180746,0.009025825483854341,-0.01830256351861892,-0.4246251222795527,-0.7083510217284897,-0.22118499366422625,-0.23779012720982737,0.4821906777550291
-1.2708426362545981,0.7902639767204525,0.9831380341540931,0.7898010374559618,0.19509032201612816,-0.9807852804032304,0.9665603942003747,-0.9675997864187449,0.018482742784350793,0.7764834393373174,-0.5170491635245537,0.19180071566942522,-0.9642473125029029,0.9686402963491484,-0.018502618230457898,0.5176051731441356,0.00035343035249761417,0.0036676479967970668,-0.01843851161751416,-0.41536991915768373,-0.7746252319840078,0.06371641732821855,-0.10260134823994077,0.5158118099520114
-1.3959971204712263,0.7902639767204525,1.055582653835796,0.7898010374559618,1.2246467991473532e-16,-1.0,1.1142547390790218,-1.0552882317216874,0.023531825382037793,0.833700275120029,-0.5674190142253033,1.292715918255476e-16,-1.055582653835796,0.9994422396899564,-0.0222865180875242,0.537391125356136,0.0004969660764184077,2.7300727733150033e-18,-0.0222927359563246,-0.4245504835446989,-0.7898010374559618,-0.08233845548392901,-6.582979333937211e-17,0.5375410557983361
