output_Ph,output_feed,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_agitation,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-0.7602038954674174,-1.3037586374231471,-1.5942201916732508,-1.3050975446807038,0.25881904510252074,2.5415380195386965,-2.166881609372922,-0.030607697201670107,2.080612857833161,-2.2107137606424847,-0.4126145476920284,-1.5398984559287017,0.026095716712352012,1.8848252336564801,0.002433316402960346,-0.00805944075706223,0.004969109664963399,0.01854496973802497,-1.8097858226084353,0.5478548730929461,-1.2606274242335431,-0.5821122859170262,0.3589057694244552,1.3394545666216673
-0.7312330311362601,-1.3037586374231471,-1.5910922020772222,-1.3050975446807038,0.49999999999999994,2.5315743955109444,-2.4283198298423363,-0.04046183993144869,2.076530526291597,-2.968249098460022,-0.795546101038611,-1.377926266762198,0.03881153500038177,2.847184012637858,0.0032230460692013554,-0.011099562173253714,0.012715114774186072,0.022023224812959954,-2.4347140947227603,0.5696374589065212,-1.130247628110186,-0.8142552456803637,0.9327709276008256,1.615606638427781
-1.2955155980751765,-1.3037586374231471,-1.0660806149790707,-1.3050975446807038,0.7071067811865476,1.1365278776341536,-1.7086971119953203,-0.02630353274295649,1.3913391930408798,-1.6730525457067307,-0.7538328321432258,-0.7538328321432258,0.039545682352044996,2.515327700554419,0.003127089184475999,-0.01077565325341579,0.01744652900575635,0.01744652900575635,-2.048153525018858,0.569983843942428,-0.9228433239536389,-0.6853921214103025,1.1096973190661297,1.1096973190661297
-1.4514192993638042,-1.3037586374231471,-1.0290967379907312,-1.3050975446807038,0.8660254037844386,1.0590400961431636,-1.6551893015941326,-0.025316037426809736,1.3430716259906248,-1.2103329770014117,-0.8912239180516716,-0.5145483689953657,0.03956680626183543,1.8916471644417312,0.003117853897453945,-0.01074505851754551,0.02130444177442561,0.012300125193399339,-1.5349408254997852,0.5700490551195582,-0.652548772340352,-0.5137098845423101,1.018542831228671,0.5880559777910369
-0.7105381885408274,-1.3037586374231471,-1.0054221500678486,-1.3050975446807038,0.9569403357322088,1.0108736998470556,-1.3106170950643083,-0.024133240298794236,1.3121739794211433,-0.13303689431925358,-0.9621290098385263,-0.2918586443369332,0.03128920784038611,0.17248487916488295,0.0030421695940158738,-0.010474109483351918,0.02296952685225383,0.006967729794661001,-0.17268977425680085,0.5694989048921584,-0.37884981954322955,-0.05773957326793788,0.12662180787050076,0.03841030548988251
-1.233429154986495,-0.041609510539755444,-0.6742232516648079,-0.042678466499897115,1.0,0.4545769930854669,-0.6738057823463465,-0.013591588577306947,0.028774814459628206,0.366433746356358,-0.6742232516648079,-4.128426735310137e-17,0.020146402290403913,-0.5431537031072904,0.002554951890628675,-0.008796631811645831,0.020158884381021088,1.2343756615799523e-18,0.02319532933592227,0.018623389518455075,-2.613302369580827e-18,0.23716011794535818,-0.5434902244198063,-3.3279178185179624e-17
-1.416928533472264,0.5940967928171088,-0.30009116272804115,0.5931638031526376,0.9659258262890683,0.09005470594746767,-0.1421500277035167,-0.006172171071796307,-0.17800321537626193,0.1630966133774637,-0.2898658043201304,0.07766930818097674,0.009742681180464853,-0.25744560338113187,0.0026045100221405086,-0.008975004379633571,0.019866827761020382,-0.005323300454733618,-0.3223787284931328,-0.25883592969270375,-0.15352208912134518,0.23716011794535818,-0.5249712441027325,0.14066562090688892
-1.1064982333314506,1.5181289058932066,0.06790761327533598,1.5173935502978522,0.8660254037844387,0.004611443940752588,0.010817485746740376,0.0014738207278473306,0.10304257440011562,-0.036682317576694656,0.05880971820681036,-0.03395380663766798,0.00345727605530365,-0.0860490667655257,0.005542115765054572,0.0064014009945637645,0.01879562731449193,-0.010851660489609793,-0.8196652689761111,0.4475556801340081,-0.7586967751489258,-0.1593261784025345,-0.46780938629518964,0.27008987510696125
-1.3920928070553553,0.7689449746147164,0.5585726479465055,0.7680493818730978,0.7071067811865476,0.3120034030339708,-0.2998399036838842,0.011732739632226104,0.429011376986533,-0.3027070361968748,0.3949705071483002,-0.39497050714830007,-0.011275337022178996,0.29090595709888034,0.00446324335608616,-0.009165785474024255,0.014852678136573873,-0.014852678136573871,-0.4162286730192937,-0.3351498772352992,-0.5430929262086036,0.2364791039628502,-0.38320207549473684,0.3832020754947368
-0.9340424885712882,0.7689449746147164,0.7303054100814148,0.7680493818730978,0.49999999999999994,0.5333459919941834,-0.75416268053672,0.016466574524810353,0.5609106187916099,-0.3962230920137206,0.36515270504070735,-0.6324630376517174,-0.023284089820298257,0.5602679567279354,0.004093908090225043,-0.009838948034831973,0.011273759099617411,-0.01952672355282932,-0.4167008715861218,-0.3351498772352992,-0.6651502760630381,0.23674738219838362,-0.2712721873233483,0.4698572111243813
-1.1961784383147653,0.7689449746147164,0.9020381722163242,0.7680493818730978,0.258819045102521,0.813672864135367,-0.9261256963340407,0.022610391224869353,0.6928098605966867,-0.4896943534627393,0.23346465837905245,-0.8713019668423337,-0.025735237391465365,0.5573720644763662,0.005373224817664257,-0.010937878160005639,0.0064875301804985,-0.024211792249256864,-0.41695513235287535,-0.3351498772352992,-0.7418787338165801,0.2368918397098247,-0.14050649834908277,0.5243773906323689
-1.2982755488553661,0.7689449746147164,0.9388380498166619,0.7680493818730978,1.2246467991473532e-16,0.8814168837835529,-0.9703074667290585,0.021195164922894576,0.7210739838406317,-0.5071413032412907,1.1497450126257183e-16,-0.9388380498166619,-0.023332689856084866,0.5582863254325516,0.004797079513289824,-0.0027725188407010763,2.7647570190931174e-18,-0.02257595431611832,-0.41488472325216774,-0.0943229841810785,-0.7680493818730978,0.06633865899365478,-6.615294020636972e-17,0.5401797502139227
-1.5245417149683997,0.7689449746147164,0.8345717299490384,0.7680493818730978,-0.4999999999999997,0.6965099724301307,-0.8618351230458066,0.03006944593653488,0.6409923013161208,-0.4342812484838084,-0.41728586497451897,-0.7227603194161936,-0.03720679626196218,0.5373632080495082,0.004579664188413493,0.06334930428080346,-0.018014896058347794,-0.031202715266130707,-0.3996654002136327,1.3504211691639425,-0.6651502760630381,-0.9149292278851459,0.26018209873363835,0.45064861422656405
-1.4183056359087451,0.14366008606698097,0.7793719135485319,0.14263075598535888,-0.8660254037844385,0.6074205796283002,-0.8054960993780907,0.03259617885823118,0.11116240522318287,-0.4222172540179294,-0.6749558761291178,-0.38968595677426626,-0.043225560353919404,0.5598992898951252,0.012812759844782062,0.08482028197433585,-0.03622034418587191,-0.020911825465854066,-0.077268843133503,0.28926171368073683,-0.07131537799267951,-1.0986743782450186,0.46916095068245606,0.270870201169777
-1.2872376610369871,0.14366008606698097,0.7364387230148045,0.14263075598535888,-1.0,0.542341992755676,-0.7586139899973153,0.014835312342159667,0.10503881180049388,-0.39784411346595094,-0.7364387230148045,-1.3528159873623668e-16,-0.02075125223396115,0.5564940837050665,0.0018717086616528264,0.0471535250058539,-0.02014466632257934,-3.7005151697757406e-18,-0.07705299150440348,0.333862215003337,-2.620084481661554e-17,-1.2645336963641927,0.5402270427025782,9.923809779878291e-17
-1.3424271001287653,-0.29056553098005744,0.6015058384802329,-0.2916877342144599,-0.8660254037844386,0.361809273725808,-0.6206430555507898,0.01517349302297586,-0.17545187514306804,-0.3248928268744258,-0.520919336648541,0.3007529192401165,-0.02602841816679114,0.5573170491773775,0.0003244414790370224,0.05709929661526878,-0.021846222565759632,0.012612922479117805,0.15755001276957076,-0.6602420843591857,-0.14584386710723,-1.222602591360187,0.4677684297986057,-0.27006622886263365
-1.3865729054949725,-0.5951024304023804,0.6628389678141291,-0.5962897686745995,-0.5000000000000004,0.4393554972529001,-0.6844922765602524,0.01489707423866826,-0.3952440947863973,-0.3579894934571591,-0.3314194839070648,0.5740353847452915,-0.023208841868305127,0.5577284110322462,0.0018982283543587054,0.029531374795976673,-0.01123732532487865,0.019463618403870238,0.3220472582435221,-0.7835163678473465,-0.5164020876889494,-0.7096643095772269,0.2700425826183061,-0.4677274733020218
-1.3769178660203447,-0.8093204014789193,0.6873722195476876,-0.8105535571731769,-2.4492935982947064e-16,0.4724805682059144,-0.7104126182140708,0.011726121651837264,-0.5571519976564001,-0.3710119859732041,-1.6835763769837746e-16,0.6873722195476876,-0.01763116907814906,0.557846426033668,0.002162044563972775,0.0038427940552620333,-4.178335096749922e-18,0.017059347640719928,0.43749962019464783,-0.18258555113454095,-0.8105535571731769,-0.12158518361485747,1.322016305419993e-16,-0.5397541178160234
-0.9812508624992532,-1.3037586374231471,-1.5942201916732508,-1.3050975446807038,0.0,2.5415380195386965,-2.3362066075508956,-0.060573095560956455,2.080612857833161,-2.9890880273995295,-0.0,-1.5942201916732508,0.05567938193385884,2.7475989524758435,0.004815569954034874,-0.015544629421369142,0.0,0.037995438696194504,-2.446996635577156,0.5339392934245079,-1.3050975446807038,-0.7670776152923974,0.0,1.8749530604440925
-0.7735918593491355,-1.3037586374231471,-1.5942201916732508,-1.3050975446807038,0.25881904510252074,2.5415380195386965,-2.1464392764467335,-0.03130469871430365,2.080612857833161,-2.2513514717798397,-0.4126145476920284,-1.5398984559287017,0.02643817811936921,1.901364129501204,0.002488728125129593,-0.008130392118052318,0.005082266722487233,0.01896727762593891,-1.8430536091437073,0.5403725023654592,-1.2606274242335431,-0.5847163848524987,0.36550323547504077,1.3640766451236637
-0.7341079000613501,-1.3037586374231471,-1.5942201916732508,-1.3050975446807038,0.49999999999999994,2.5415380195386965,-2.4338136536688895,-0.027425856963575128,2.080612857833161,-2.3428051704989685,-0.7971100958366253,-1.3806351852151324,0.02626339823695989,2.2435041962824527,0.002180359638786225,-0.007401108903488214,0.008601652741203107,0.014898499576827894,-1.9179215591757734,0.5614716932007848,-1.130247628110186,-0.6322265965853652,0.7347809238446612,1.2726778925313516
-0.7765165261370044,-1.3037586374231471,-1.123795089682267,-1.3050975446807038,0.7071067811865476,1.2629154035939747,-1.701478710175238,-0.023359492661368535,1.466662212268558,-1.5343502537858003,-0.7946431285784754,-0.7946431285784754,0.031471371186625775,2.0671727364629064,0.0026344654594146525,-0.00907260167314584,0.01469810272137882,0.01469810272137882,-1.7818877901150354,0.5696374589065212,-0.9228433239536389,-0.5959268414553508,0.9654335377759923,0.9654335377759923
-0.7107067351533511,-1.3037586374231471,-1.0803712341138683,-1.3050975446807038,0.8660254037844386,1.1672020035007227,-1.6261690650039324,-0.024202242054400414,1.4099898449856714,-1.0318267660956686,-0.935628934260555,-0.5401856170569342,0.03371904538765538,1.437561589540902,0.002839218530336852,-0.009585415305939957,0.01940051325491117,0.011200891550139869,-1.246455418698566,0.5584333141932287,-0.652548772340352,-0.40865999334196706,0.8271121661958384,0.4775334318031819
-1.3175990349215454,-1.3037586374231471,-0.9782515737729309,-1.3050975446807038,0.9659258262890683,0.9569761415892161,-1.9686559107737789,-0.012543499939176302,1.2767137270110867,-0.13439194172675528,-0.9449184597151997,-0.2531901381939481,0.025804023970798052,0.2764661300765321,0.0008900805763441811,-0.0042454238566822415,0.012385454690940371,0.0033186725823297326,-0.17929395451519373,0.43211152717257434,-0.3377841002799042,-0.04548577018529351,0.1326986338067882,0.03555649176524217
-0.887657694681798,-0.41214870375322826,-0.9256890819337835,-0.4132969114704092,0.9807852804032304,0.856900276411411,-1.6294233094753108,-0.03442998311918216,0.3825844385451113,0.49885648726378856,-0.9079022257906348,-0.18059298108127603,0.06546971518573992,-0.9485915815486674,0.004713829719628855,-0.016215788775705703,0.036479225375849356,0.007256169079686292,0.22272688473585078,0.18018912245307106,-0.08063022754703342,0.234950781092694,-0.528547985809542,-0.10513473113112592
-1.3804803285124425,0.016287238399849732,-0.3614242920619374,0.015230665526745393,0.9978589232386035,0.13062751889247262,-0.5228678438628827,-0.005518179929028355,-0.0055047325056361085,0.19648184756620843,-0.3606504549091994,0.02363827968063989,0.0220878331457366,-0.7864655232386796,0.0019349989785807738,-0.00646192391688232,0.015235182590531244,-0.0009985666236058505,-0.008279878713423778,-0.006446176654568221,-0.0009961331857068151,0.2300850581805638,-0.542468143825676,0.03555524061328954
-1.437512288527602,0.6855736561416849,-0.09769183592618373,0.6846602317547327,0.9469301294951057,0.009543694806628403,-0.07266096504057873,-0.0021344744015452588,-0.06688571502576628,0.053016016300785875,-0.09250734284419578,0.03140201150459669,0.01625083083786095,-0.4036376880311262,-0.0019694882955093784,-0.00964333572416239,0.020689529501589712,-0.007023148903194085,-0.3715556951415633,-0.30218277842880964,-0.22007681880957997,0.23952090668129922,-0.5138859629882577,0.1744407787064712
-1.308826949860279,1.6605549082846351,0.3807065728782066,1.6598500150833928,0.8314696123025451,0.14493749463266922,0.14952187988968252,0.008611729535575312,0.631915810734238,-0.20601007266772636,0.3165459465520731,-0.21150923940603944,0.008884119271718706,-0.21252618875161294,0.00863364140185237,0.0056076850337192395,0.01880816336861589,-0.012567212981405422,-0.8981873353004854,0.41148352601951693,-0.9221632596574709,-0.13414722286875044,-0.44992949282819983,0.3006332756776676
-1.506246746299124,0.7689449746147164,0.3807065728782066,0.7680493818730978,0.659345815100069,0.14493749463266922,0.08140490988551637,0.009221358333167956,0.29240144797413203,-0.2026432197085704,0.2510172856083349,-0.28623035645873207,0.005179224644637894,-0.11381563536126421,0.004846076111413481,0.03686553603457024,0.015970472956498016,-0.01821083419046095,-0.4088187878167611,1.1689748654575511,-0.5774500994018174,-0.8101356273573161,-0.3509578462570807,0.4001907246853662
-0.9403036121663026,0.7689449746147164,0.8897715463495449,0.7680493818730978,0.4422886902190017,0.7916934046932603,-0.5678397651714742,0.018390650033883394,0.6833884861820384,-0.48034201507922103,0.393535891829076,-0.7980118461122957,-0.013190639627264801,0.3445238970384712,-0.055863123854375404,0.006351034432940267,0.009141646020412198,-0.01853742433338901,-0.4146304624854142,0.2360016529497605,-0.6888425547530117,-0.16588150346700187,-0.238768975674891,0.4841755860871232
-1.121636783620556,0.7689449746147164,1.0308377438175063,0.7680493818730978,0.19509032201612816,1.0626264540787667,-1.0451903697403955,0.019655651652118286,0.7917342919504944,-0.5444061999786163,0.20110646738773633,-1.0110304856202863,-0.019333132295841677,0.5354733220319736,-0.05407773202682971,-0.0027588406045645744,0.0037199136656054176,-0.01870126887839675,-0.405622366749002,-0.11112675129363156,-0.753291528363934,0.07641211578532658,-0.10303113317143678,0.5179724847112418
-1.2415557831338828,0.7689449746147164,1.1044374990181816,0.7680493818730978,1.2246467991473532e-16,1.2197821892375358,-1.1367527634612105,0.024902324609029844,0.8482625384383844,-0.5961246879654939,1.3525458480309242e-16,-1.1044374990181816,-0.023207246806593786,0.5555470414236919,-0.061102774352987194,0.001987025414340161,2.7612745991409623e-18,-0.022547518199234826,-0.41455781655205604,0.06768521607410823,-0.7680493818730978,-0.047566439025275464,-6.610081527099965e-17,0.5397541178160234
-1.3351489509513024,0.14366008606698097,0.9020381722163242,0.14263075598535888,-0.4999999999999997,0.813672864135367,-0.9315055270222744,0.015939667717356033,0.12865838643086566,-0.4871347756611584,-0.4510190861081618,-0.7811879723226194,-0.018247982981948737,0.5576795736150215,-0.04091923865471665,0.052296765543218944,-0.008835362076857551,-0.015303296020384567,-0.07702601005076605,0.42211780004783617,-0.12352185804430019,-1.5982499511555615,0.270018936373978,0.46768651680543827
-1.2327798674677717,-0.07634755990351848,1.116704124884961,-0.07742394571588271,-0.8660254037844385,1.2470281025350864,-1.1541355303128304,0.025129289814951935,-0.08645963954579552,-0.6023759677686931,-0.9670941406612463,-0.5583520624424809,-0.023257379820073736,0.5575042820567584,0.003286896330164538,0.08135563381546322,-0.019488244803476332,-0.011251543383320399,0.04176426252019095,-0.2799115624238399,0.03871197285794139,-1.9501816013863664,0.4671540823498483,0.2697115351977178
-1.28542578495228,-0.2604592215314627,1.0737709343512336,-0.2615749855606059,-1.0,1.1529840194575212,-1.1097632391029546,0.023210885251797313,-0.2808716166483222,-0.5659628950792251,-1.0737709343512336,-1.9724852066560513e-16,-0.0223408015764182,0.5447471994891311,0.0027395692474500477,0.08654334837617349,-0.021616235371300304,-3.970838018561807e-18,0.1378708729880391,-1.0472487328630675,4.805054532057167e-17,-2.110230758778852,0.5270797308563551,9.682297579330254e-17
-1.4711488295419897,-0.41678044366839656,0.9572379886168307,-0.4179296420325406,-0.8660254037844386,0.9163045668511958,-0.9942176318058226,0.023645265917556526,-0.4000581299225813,-0.5073022215753904,-0.8289924156096947,0.4786189943084155,-0.025655814817945433,0.5504379565385542,0.0031305922000696047,0.1004968658780424,-0.021392173322990777,0.01235077702657986,0.22148790414353567,-1.700322946945517,-0.20896482101627037,-2.1561306816786856,0.45896278303308186,-0.2649822863321697
-1.2459418256644945,-0.5499429662294884,1.0860375602180128,-0.5511206456938185,-0.5000000000000004,1.1794775822042938,-1.1326195225588342,0.0340533651920081,-0.5985377214350904,-0.5743287574424559,-0.5430187801090068,0.9405361166128708,-0.03270049961713756,0.5515119344876303,0.003973904374382751,0.11991636376779224,-0.015677802701949003,0.027154750830816265,0.2914488846763966,-2.1077055594258973,-0.4772844797209295,-2.0224555139101765,0.2644147764683041,-0.45797982711506974
