output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_agitation,poly_output_glycerol_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_glycerol_gl,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.6352624545001601,-0.30347109489876983,0.8998991207810235,-0.1310898851697268,0.4545905464876022,-0.5466504036481876,0.8098184275824591,-0.11796767240752248,0.35735343049711055,0.6773701168708136,-0.49193021761759564,0.4499495603905117,-0.7793354994396473,-0.052056301742151916,-0.05959222253830313,0.07166033864222572,-0.2170769950933698,-0.18412237850282787,-0.34390204612203523,0.22729527324380108,-0.39368696157851435,-0.27332520182409376,0.4734131365483481,0.2149833850587013
0.41363916192981365,-0.3048647455387873,0.9874910759445426,-0.38700959061290047,0.4551898949112122,-0.5466504036481876,0.9751386250701103,-0.38216851703519,0.39213507778812456,0.7433021436235029,-0.5398123952640673,0.25558149732322755,-0.9538431334848133,-0.15368243786363373,-0.17616285488071742,0.21155894892426189,-0.21707618810879284,-0.18408681598430432,-0.3835714653594441,0.11781181394123683,-0.43967967536054675,-0.14148353547713158,0.5280237428351283,0.2149019444705179
0.48751141514154045,-0.2820303158215793,1.100109304011924,-0.8082107724881239,0.4543977881011051,-0.5466504036481876,1.2102404807736,-0.8891201904168495,0.4367573873935571,0.8280718923055318,-0.6013751950952451,1.3472453378704254e-16,-1.100109304011924,-0.32086995734690693,-0.367249187338089,0.44180874501344647,-0.21702716379574222,-0.1840452419647219,-0.397012720282223,5.564767967376556e-17,-0.4543977881011051,-6.694536670803616e-17,0.5466504036481876,0.2149019444705179
0.7027106547986836,-0.30507915332955915,1.0998590412828841,-1.0276974643091792,0.45197622213311733,-0.5466504036481876,1.209689910691705,-1.1303223478239448,0.4357633983986211,0.8278835150862375,-0.6012383888733973,-0.2846644668122101,-1.0623822532526723,-0.40717303105555935,-0.464494817414247,0.5617912336928317,-0.21658251529383435,-0.18366816731797445,-0.3826991504054573,-0.11698005422153825,-0.4365755058269428,0.14148353547713147,0.5280237428351283,0.2149019444705179
0.38151889736379735,-0.3006837936187351,1.3190891919207204,-1.0276974643091792,0.45202642608587057,-0.5466504036481876,1.739996296242059,-1.3556246177345685,0.5123975223000203,0.47178827878482893,-0.7210806392114234,-0.6595445959603599,-1.142364750060831,-0.39920699647252206,-0.46454641188918977,0.5617912336928317,-0.21234524102633387,-0.18014307337659485,-0.33640581233319,-0.22601321304293515,-0.39146636817225283,0.27332520182409364,0.47341313654834816,0.21506484107557924
0.43451842272025193,-0.3002828510499916,1.0319127103488976,-0.922228332923588,0.4542354000070143,-0.5466504036481876,1.064843841779608,-0.9516591385877252,0.409776538837714,0.6253214219088543,-0.5640954996419202,-0.7296724750802948,-0.7296724750802955,-0.36622044722729447,-0.4189087557033479,0.5041364904484745,-0.2170769950933698,-0.1842967693654388,-0.28079484483269107,-0.32119293159994355,-0.3211929315999439,0.38654020735799666,0.3865402073579971,0.21539081943003707
0.3911549767336023,-0.2939299482094201,1.275293214338961,-1.0312519046625566,0.4477262406018933,-0.5466504036481876,1.6263727825389993,-1.3151485562902876,0.46691353779765377,1.1326714305906942,-0.6971395503881878,-1.1044363208914532,-0.6376466071694811,-0.37756452379161126,-0.46171853838810856,0.5637342699467488,-0.20014101152274363,-0.16978961595817588,-0.18306124918875047,-0.3877422983021433,-0.22386312030094685,0.473413136548348,0.27332520182409403,0.21506484107557924
0.9034612195137577,-0.29456352323115104,1.0458648574928007,-0.972479233419461,0.4552915424204904,-0.5466504036481876,1.0938333001384362,-1.0170818548749525,0.3842470769975968,0.8698761009460156,-0.5717224465098937,-1.0102278766604322,-0.2706897437225705,-0.3572854563428753,-0.4427615701554425,0.5316061654882284,-0.20083743921266464,-0.16651219209324086,-0.09508920855258521,-0.4397778593149366,-0.11783812225252509,0.5280237428351283,0.14148353547713138,0.20541023158620428
0.8135244787289121,-0.2958596183263672,1.1814446909494773,-1.034806345015934,0.4543878712709316,-0.5466504036481876,1.3958115577727062,-1.2225664624799084,0.43258007932170794,0.9826417762139753,-0.6458372171955401,-1.1814446909494773,-2.1702786887113668e-16,-0.3788891805420469,-0.47020345228944344,0.565677306200666,-0.20015331803754233,-0.1697678971760875,-6.725974735522664e-17,-0.4543878712709316,-8.346969781849889e-17,0.5466504036481876,1.0041805006205423e-16,0.2149833850587013
0.3461866063411795,-0.2998315226504168,1.1409021288452188,-1.0278307558224309,0.45170164989768896,-0.5466504036481876,1.3016576676035523,-1.1726542974104017,0.4375700736714259,0.9489213527835926,-0.6236746092563155,-1.1020268315197752,0.2952871995431521,-0.3942038218494672,-0.4642728482205807,0.5618640975523536,-0.209656771908174,-0.17786231075021078,0.0992648411899337,-0.4363102894135607,0.11690898969775279,0.5280237428351284,-0.1414835354771312,0.21506484107557924
0.315675621471047,-0.2990757351879458,1.1939578274014075,-1.0383607853693113,0.45184916274651954,-0.5466504036481876,1.4255352936130894,-1.239758987358362,0.4371180783809539,0.9930493143097712,-0.6526775282878926,-1.033997809576895,0.5969789137007039,-0.3801526827414276,-0.4691824514979418,0.5676203424545831,-0.20013334516926243,-0.1696544889910175,0.18305423707147206,-0.3913128536172151,0.22592458137325983,0.47341313654834805,-0.27332520182409387,0.21473910958023504
0.2369777068167241,-0.29982616245564747,1.0625698946561295,-1.0381963925029678,0.4537228238474223,-0.5466504036481876,1.1290547810295382,-1.1031562314142522,0.4084296590508331,0.11618291957354732,-0.5808542618181853,-0.5312849473280652,0.9202125220687627,-0.39906099424642305,-0.47105339891465337,0.5675304770278395,-0.2101209897860733,-0.13582915640965493,0.3328820646772668,-0.22686141192371134,0.3929354917286795,0.27332520182409403,-0.47341313654834793,0.12487240533420899
0.254647118795616,-0.2870688989047191,0.9874910759445418,-1.007948105095726,0.45545888892966796,-0.5466504036481876,0.9751386250701087,-0.9953397587972405,0.39213653555722655,0.8101788225711778,-0.5398123952640669,-2.4186555706841177e-16,0.9874910759445418,-0.40026010116156935,-0.45907892404566353,0.5509952385070045,-0.2170769950933698,-0.13703248582631616,0.39710387780684026,-1.1155525409418553e-16,0.45545888892966796,1.3389073341607233e-16,-0.5466504036481876,0.11907999727328113
-1.2765531136295758,-0.27178805565640535,-1.659037283638925,1.4656980130806583,0.4023697583977911,1.3111152891182412,2.7524047085040233,-2.431647650256305,-0.6588101387591485,2.103177818433403,-2.175189147796191,-0.0,-1.659037283638925,0.5820343646881143,0.5897525554073869,1.9216990741802789,0.5206489655606937,-0.15586494418024077,0.39710387780684303,0.0,0.4023697583977911,0.0,1.3111152891182412,0.15405955552745154
-1.1938984179097187,-0.22474913043895697,-1.659037283638925,1.2573011751621417,0.40343085922635397,1.7525607817234974,2.7524047085040233,-2.0859095263570278,-0.6588101387591485,2.103177818433403,-2.907563678722662,-0.42939044554090644,-1.6025069590433,0.49927917222798723,0.5072340934019673,2.203496730404035,0.695948682514593,-0.17345606657524215,0.3835728912931681,0.1044155897498544,0.38968428604872474,0.4535961080098029,1.6928437212080847,0.19079664397732926
-1.3950823339908305,-0.19973631756750648,-1.6558464338436827,1.642229293231149,0.40426325315905354,1.8725644547781701,2.7418274124728415,-2.7192795187504295,-0.6575430399319586,2.0991327468864953,-3.100679174586873,-0.8279232169218412,-1.4340050764744983,0.6521356205900805,0.6638929565147176,3.0751802011001264,0.7436026064356681,-0.18167224683000482,0.3439020461220376,0.20213162657952674,0.3501022470522801,0.936282227389085,1.6216883880616522,0.20929985071839885
-1.5822226171101268,-0.18821404289142424,-0.9715655669698204,1.6927556628544087,0.4047206669507801,1.606112385171494,0.9439396509213887,-1.6446231153225177,-0.38581245418731974,1.231663187895735,-1.5604434901163933,-0.6870006007717129,-0.6870006007717129,0.6721998378989787,0.6850932008551461,2.718755835179648,0.6377934563451981,-0.18194492874255483,0.2807948448326929,0.2861807280872388,0.2861807280872388,1.1356929589024636,1.1356929589024636,0.20992862166232393
-1.9144071267842884,-0.17254083338599785,-0.9812006820378073,1.7626626185044587,0.40392298192373854,1.113495875257325,0.9627547784314582,-1.7295257634791221,-0.38963859574393245,1.2438777176648284,-1.0925629122487726,-0.8497447168553586,-0.49060034101890376,0.6999601610732845,0.7119799409918262,1.9627175551749905,0.4421735299866085,-0.17644855928050088,0.19855193890342157,0.34980756351832015,0.20196149096186933,0.9643157149820317,0.5567479376286626,0.19743674257708196
-1.7584528985022423,-0.18533240218344985,-1.0083541881384959,1.6363555805471919,0.40258792866160775,-0.05164718583714761,1.0167781687364452,-1.6500260029285607,-0.40042135831256764,1.2783004833777256,0.052078656144455004,-0.9649347953342311,-0.29270977006196885,0.6498031465061578,0.6587770037263566,-0.0845131607641744,-0.02050929777374198,-0.1821016243823252,0.11527317100565494,0.3852526276151735,0.11686510693807738,-0.04942327535462382,-0.014992386671837641,0.21029036919626873
-1.9284398715207824,-0.3106537558896287,-0.7393217544219758,1.2329266004388553,0.4012324219372569,-0.5460775937529385,0.5465966565615883,-0.9115294573099768,-0.29358753562792506,0.02848034542645054,0.4037270446639535,-0.7393217544219758,-4.527040100464391e-17,0.4895999340854776,0.4946901259649505,-0.6732735912416408,-0.21684953006272176,-0.1821016243823252,2.43155996442576e-17,0.4012324219372569,2.4568400061980095e-17,-0.5460775937529385,-3.343760886378124e-17,0.21029036919626873
-1.772487820883804,-0.3107609597850146,-0.35141452441210597,0.6659933640751581,0.4011053625506718,-0.5452183789100651,0.12349216796778661,-0.23403974129809021,-0.1872925942382014,-0.20462148245804465,0.19159765732541992,-0.3394403648627434,0.09095277164349769,0.35495295793973813,0.26713350975370787,-0.3631118223259185,-0.29058379070485274,-0.2444052831196883,-0.13794219370016234,0.38743802875073396,-0.10381370692086521,-0.5266405131566909,0.14111290020184733,0.21029036919626873
-1.4356257296308084,-0.29661004559406884,-0.032329544887858205,0.34964817262456827,0.40422296603648644,-0.5433090125925683,0.0010451994726560386,-0.011303966291823574,0.054232925964260374,-0.04801790726444605,0.017564933110589355,-0.027998207165674537,0.016164772443929096,-0.5865360469892894,0.14133582140754042,-0.18996700342345005,0.9114027914050293,0.13636291174401405,0.8387517695095711,0.3500673573806916,-0.20211148301824314,-0.4705194070102036,0.271654506296284,0.00660793317020115
-0.5732042477909971,-0.30615119228341864,0.28675543463638953,-0.3008144120434981,0.40502003126165487,-0.546029859595001,0.08222867929350466,-0.08626016747042327,-0.3400185185451423,0.21584592960198848,-0.15657702971261128,0.20276671237348684,-0.2027667123734868,0.3566888657916948,-0.12183586256981394,0.16425365117226406,0.6474515964320764,0.5437516716129989,0.8384475798937946,0.28639241062150367,-0.2863924106215036,-0.3861014164499637,0.38610141644996365,0.21029036919626873
-2.048526108096573,-0.3096889208311551,0.2241897523767331,-0.7140181031236223,0.4037605938296223,-0.43647996712862336,0.05026104507074091,-0.1600755417317896,0.08902711646856822,0.16875162477863906,-0.09785433574797067,0.11209487618836654,-0.19415402082639363,-0.2835409386626808,-0.28829237332229424,0.3116545981806407,-0.17332885405242815,-0.18210263982757516,-0.3439039638078374,0.20188029691481113,-0.3496669313035434,-0.21823998356431165,0.3780027397763846,0.21029036919626873
-1.7818451616865314,-0.3107609597850146,0.3743473897999085,-0.9903758405987163,0.4039031482633916,-0.5453138472259399,0.14013596825000463,-0.3707446108490197,0.1544465843529997,0.28177795635467767,-0.20413681533077668,0.09688823396463353,-0.3615918118116325,-0.40860486802902773,-0.4000159199818244,0.5400656598365102,-0.22498316643654745,-0.18919654034161085,-0.3985173896589354,0.10453782714743298,-0.39014048222707254,-0.1411376092201998,0.5267327284685867,0.21029036919626873
-1.9970618225040968,-0.30893849356345343,0.42439993560763367,-1.0303632945742123,0.4019377564833714,-0.5014938902393887,0.1801153053437636,-0.43728611586976496,0.18883978560667863,0.3194534002133572,-0.21283397472521828,5.197400227002314e-17,-0.42439993560763367,-0.45846751452920226,-0.41414191098397396,0.516720896955895,-0.22314329190525445,-0.2040459039498294,-0.44495714952526483,4.9223178693382907e-17,-0.4019377564833714,-6.141528874736215e-17,0.5014938902393887,0.21029036919626873
-1.8159993467342317,-0.307652046818822,0.31803827576621774,-1.022365803779113,0.4012169268901235,-0.5433567467505057,0.10114834485234876,-0.3251514574362524,0.1273162152052945,0.2393930820136632,-0.17280824286247226,-0.15901913788310879,-0.2754292261893454,-0.40927069038745406,-0.41019046594980674,0.5555093571303847,-0.2175150910244126,0.25106623890245117,-0.34668492783088933,-0.20060846344506164,-0.34746405111517087,0.2716783733752527,0.47056074600360576,0.3933398742695024
-1.9360855833100181,-0.3038999104803137,0.29926857108832083,-1.0205885836024244,0.39891188367666147,-0.47457182516268426,0.08956167764124534,-0.3054300870837508,0.12811411995256278,0.042856262815725514,-0.14202443199521295,-0.259174185116755,-0.14963428554416056,-0.4369045762017869,-0.40712491434373904,0.4843425868604013,-0.20315982902546603,0.4584772593296921,-0.21404539655912208,-0.3454678251354917,-0.1994559418383309,0.4109912565112316,0.23728591258134235,1.1470010710279148
-1.8128809590149928,-0.2899634040801398,0.3055251393142865,-1.0028163818355371,0.4041368135743416,-0.5430226076449437,0.09334561075301416,-0.3063856147669512,0.13389037795125383,0.04375222436371369,-0.16590705785152857,-0.3055251393142865,-5.612405758804352e-17,-0.4394645386007048,-0.40527501715516423,0.5445519666534009,-0.23796896823886726,0.677856838233947,-8.050160282848047e-17,-0.4041368135743416,-7.42387282742142e-17,0.5430226076449437,9.97516347475544e-17,2.392605681908324
-1.6694046368999766,-0.3019702403633665,0.18665034302093927,-1.0019277717471928,0.4025116930296364,-0.5431180759608185,0.03483835054983429,-0.1870101622788189,0.07693097656922462,-0.052275272084652664,-0.10137317517895933,-0.1616439386812129,0.09332517151046965,-0.41296083727899513,-0.4032876436993737,0.5441650836430455,-0.22385495413408765,0.6917407204568136,0.20608313738966497,-0.34858535148394887,0.20125584651481826,0.4703540510365952,-0.2715590379804093,2.8167076784267207
-1.8674636323266631,-0.3001477741418053,0.13034122898724848,-1.004593602012226,0.399430038053226,-0.5362920913757675,0.016988835973906345,-0.1309399647190003,0.051759007468946065,-0.07549157782270503,-0.0699009702860593,-0.0651706144936243,0.1128788154634418,-0.39892801497899927,-0.4012648606797708,0.5387556038058521,-0.21296366912245906,0.43559735064287997,0.3439020461220375,-0.19971501902661318,0.34591655998867865,0.26814604568788397,-0.46444257498009994,1.2032675457931916
-1.9594756688492438,-0.3041143182710856,0.09905838785742027,-0.9983733313938156,0.402836469217818,-0.4898944898605959,0.009812564204911108,-0.09889725268771336,0.04011249447087371,-0.0778343224311207,-0.04852815838582395,-2.4262307523657355e-17,0.09905838785742027,-0.40427918929030227,-0.4021811877799152,0.48909759387359697,-0.1983768405773892,0.1631946407920287,0.40493788904186123,-9.866647852148443e-17,0.402836469217818,1.1998954378554086e-16,-0.4898944898605959,0.1624182984370441
0.38771211990113635,-0.18018661520492413,-1.659037283638925,1.674565814345999,0.4526561448018869,2.813834315146144,2.7524047085040233,-2.7781671199071907,-0.6588101387591438,2.103177818433403,-4.668256038810053,-0.0,-1.659037283638925,0.6649765785195655,0.758002505738892,4.711950751377419,1.1173845180504882,-0.1821016243823239,0.39710387780684026,0.0,0.4526561448018869,0.0,2.813834315146144,0.21029036919626873
0.5360380575543613,0.01438845492058027,-1.659037283638925,1.4426385812881228,0.45210266171782926,2.3985471410905945,2.7524047085040233,-2.39339119317296,-0.67614078971035,2.103177818433403,-3.9792791336348494,-0.42939044554090644,-1.6025069590433,0.5879474796848889,0.6522207424971933,3.4602366447756183,0.977528096642497,-0.18689198734753548,0.3936631547883012,0.11701277919411653,0.4366976370872814,0.6207896806904487,2.316818629151215,0.21029036919626873
0.5236820995104577,-0.21256219161148185,-1.4349895754670954,1.8371814605130161,0.45447898214815047,2.7851938203836926,2.059195081699235,-2.636336244077591,-0.17173713458382547,1.8191503437377905,-3.9967240979059726,-0.7174947877335476,-1.2427374265203515,0.21987078173465635,0.8349603601954081,5.11690645074434,0.33332730366182456,-0.05488139703937623,0.10364446116225486,0.2272394910740752,0.3935903440263927,1.392596910191846,2.4120486029157107,0.21029036919626873
0.770899254416017,-0.3060439883880327,-0.8018874366816329,0.8730395146593926,0.45295612891463477,-0.5466504036481876,0.6430234611078398,-0.7000794185319972,-0.3184326106708635,0.24268738565530476,0.4383520909424251,-0.5670200442258809,-0.5670200442258809,0.34668737674984657,0.39544859894962997,-0.47724740308937474,-0.2170769950933698,-0.18349511636887425,0.2807948448326909,0.32028835033554626,0.32028835033554626,-0.38654020735799693,-0.38654020735799693,0.21352108335396527
0.25482568569015657,-0.3082952701911377,-0.7018449107484415,2.512525127654724,0.4530069526692739,-0.5466504036481876,0.49258627874348776,-1.763402973972046,-0.2787042995890281,-0.11714261367251382,0.38366380375906173,-0.6078155222249723,-0.3509224553742208,0.9977297622007415,1.1381913515838449,-1.373472875208669,-0.21707618810879284,-0.18415657207002922,0.19855120078581195,0.39231552910256595,0.226503476334637,-0.47341313654834805,-0.27332520182409387,0.21506484107557924
0.2409235996569696,-0.3107609597850146,-0.3058667077270761,0.9361308309318414,0.4521181567649753,-0.5466504036481876,0.09355444289580059,-0.2863312552589344,-0.12146040419922785,-0.2706245329935794,0.16720215924154838,-0.2954445523955929,-0.07916412922257364,0.37173980114827393,0.4232417457717688,-0.5117362965964044,-0.21707618810879284,-0.18426120619861652,0.1027776643826854,0.4367126041534993,0.11701678960742268,-0.5280237428351283,-0.14148353547713144,0.21530930169838067
0.35989488196443864,-0.30004057024641934,0.18765139393709393,0.889923106337935,0.4675989484676707,-0.5466504036481876,0.035213045646534415,0.16699531140114218,0.05982699159322088,0.14124855076180312,-0.10257971024085746,0.18765139393709393,1.1490333947030056e-17,0.28372516230463324,0.4161271087407015,-0.4864768252954812,-0.17428300646918923,-0.14785297881377607,1.9522086199320936e-17,0.4675989484676707,2.8632177776280054e-17,-0.5466504036481876,-3.347268335401808e-17,0.21506484107557924
0.40316251156865407,-0.3107609597850146,0.19522184149051222,0.6926516667254887,0.4554638473447547,-0.5466504036481876,0.03811156739494668,0.13522073388962247,0.07034539038322446,0.1469469616454283,-0.10671809845173101,0.18856981855139654,-0.050527130597730015,0.24958709293685058,0.3154777929965479,-0.37863831320307834,-0.1969776319810397,-0.16716926063993515,-0.09326173048744157,0.43994429309128025,-0.11788271804848964,-0.5280237428351283,0.14148353547713138,0.21522779939541892
0.2841868739710744,-0.30915290135422535,0.5919508326989934,0.587795676300855,0.45241256266075064,-0.5466504036481876,0.35040578833303165,0.3479461400431591,0.20759884555700125,0.44557194853028687,-0.32359016163478554,0.5126444589086805,-0.2959754163494966,0.20614162035566272,0.2659261482361789,-0.32131874371252184,-0.19171185587019696,-0.16270034764564276,-0.1753514262413117,0.39180077225542925,-0.2262062813303752,-0.4734131365483481,0.2733252018240937,0.21522779939541892
0.3490806966197039,-0.3104393480988568,0.47445248141535845,0.4242914200454941,0.4531030219615795,-0.5466504036481876,0.22510515712119106,0.20130611708383084,0.17546994296660373,0.3571288440720365,-0.2593596404775899,0.3354885669595844,-0.33548856695958434,0.15691854125097243,0.19224772461498324,-0.23193907603233208,-0.20217138471838828,-0.17170698250440802,-0.2615140428730947,0.32039221940515006,-0.32039221940515,-0.38654020735799693,0.3865402073579968,0.21555390117943357
0.47732656921779415,-0.3074376390280501,0.5307615954490489,0.25456689317172265,0.45536777805244905,-0.5466504036481876,0.28170787120361984,0.1351143303683311,0.19416646793016418,0.3995137184130507,-0.2901410403931786,0.2653807977245244,-0.4596530250120355,0.09312722495924021,0.11592156050932251,-0.13915909490778725,-0.19997900936891785,-0.1698770984871047,-0.31681473420915734,0.2276838890262245,-0.39436006385829486,-0.27332520182409376,0.4734131365483481,0.2156354651971737
0.35217295259826276,-0.30840247408652366,0.6871758010981917,0.010199118877025494,0.452722463603672,-0.5466504036481876,0.47221058161494145,0.007008587684815683,0.25182713764728487,0.5172494804714256,-0.37564492904759317,0.17785418465779387,-0.6637608534816232,0.0037376387661222604,0.004617370224593699,-0.0055753524509818365,-0.20032924067532076,-0.1703994191297983,-0.3539797758087915,0.11717319572636321,-0.43729631973599953,-0.14148353547713158,0.5280237428351283,0.21620556908085975
0.3305402266186827,-0.29510919105866557,0.7372283469059158,-0.38967542087793355,0.4523214517835317,-0.5466504036481876,0.5435056354816293,-0.28727976636370595,0.2774574146493034,0.5549249243301043,-0.40300617341700495,9.028443352790242e-17,-0.7372283469059158,-0.14665515139635368,-0.17625855209586566,0.21301622611469978,-0.20573301114882456,-0.1749958492200424,-0.37635207031005846,5.53934018112386e-17,-0.4523214517835317,-6.694536670803616e-17,0.5466504036481876,0.21620556908085975
0.45105981456048644,-0.3073304351326641,0.8265095754904453,-0.5531796771332945,0.45353998229109865,-0.5466504036481876,0.6831180783773961,-0.4572083001173809,0.32603071358092917,0.6221284973130239,-0.45181179306094416,-0.2139164190965269,-0.7983469446414355,-0.21821110150746334,-0.25088910097083006,0.30239589379488957,-0.21563551889276555,-0.18424012294522465,-0.3810258171835471,-0.11738478513239635,-0.4380859821496589,0.14148353547713147,0.5280237428351283,0.2181459625012392
0.5962978515252632,-0.3020774442587525,1.0688264628820952,-0.8810767997323609,0.45343833478182044,-0.5466504036481876,1.1423900077570508,-0.9417181993854153,0.3577122552025612,0.3943429430981176,-0.5842744173643619,-0.5344132314410472,-0.92563086909296,-0.29487665208911057,-0.3995139968855372,0.48164098821874846,-0.18295163479495033,-0.15582384877981148,-0.2898392873012294,-0.22671916739091008,-0.3926891169707696,0.27332520182409364,0.47341313654834816,0.2167777035270117
