output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glycerol_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.42892071224282596,-0.2138408343459677,-0.006392907538783902,0.044001190674326764,-0.5032865549129281,0.9659258262890683,4.086926679944004e-05,-0.00028129554357737147,-0.006444940711642782,-0.014228182238017145,0.003217464411071436,-0.006175074496789454,0.0016546062246167548,0.044359325301875176,-0.0782009936731267,0.9737876927689512,-0.26092562587680657,0.45998542762971695,2.149783741039762,-0.5760328173131618,0.25329735635612377,-0.48613748141444857,0.13026014555550136,0.317706550464702
0.4197355922927969,-0.10683133411896835,0.7592395998180466,-0.3929975829485789,-0.4516665595526714,0.8660254037844387,0.5764447699318674,-0.2983793276073386,0.7483341297422259,0.4945634688795194,-0.3429231379259641,0.6575207810015594,-0.3796197999090231,-0.38735269379666604,0.6976022378116106,0.8535860972359722,-0.4928181630157104,0.887540112305076,0.5641230093057088,-0.32569657127871254,0.20400268101814684,-0.3911547146125305,0.22583327977633558,0.7679965810437888
0.31715828141598174,0.6126039279058583,0.7690115129677924,-0.3849874221286071,-0.4091644886065163,0.7071067811865476,0.5913787070770131,-0.2960597599646903,1.1627967993437638,0.07353648912298263,-0.3146522024359901,0.5437732556300526,-0.5437732556300525,-0.5821267103155837,0.6829887059269726,1.069192707902183,-1.0691927079021828,1.2544460355732254,0.06761686820895436,-0.06761686820895435,0.167415578736632,-0.28932298451439353,0.2893229845143935,0.2925685858906219
0.24673677555431636,0.8155287675751681,0.9744084135675439,-0.6377524968921615,-0.40935746055178823,0.49999999999999994,0.9494717564312177,-0.6214313987454311,1.5971376405672049,0.09317750449420578,-0.3988813537183064,0.4872042067837719,-0.8438624398107866,-1.0453301756939157,1.1325145554423788,0.8195422054699317,-1.4194887388209743,1.5378793183064288,0.047812346033148705,-0.08281341255847784,0.16757353050940885,-0.2046787302758941,0.35451396006653485,0.3000047435837064
0.22530032318136398,0.79263828393081,1.3914263632700705,-0.7748152487005678,-0.40612518046848245,0.258819045102521,1.9360673244029742,-1.0780983637056263,2.0551176725497284,0.6727941978445338,-0.5650932828916616,0.3601276426720332,-1.3440146596620361,-1.1443915054356948,1.3755671379518108,0.38227218315209954,-1.4266592098439093,1.7148550271442504,0.12514636522151368,-0.4670525933892593,0.16493766221055745,-0.10511293140094165,0.3922868005208158,0.2997937649085728
0.2681687221043843,1.432027069407881,1.1051155321310218,-0.9011977860823448,-0.41037056326446614,1.2246467991473532e-16,1.2212803393572313,-0.9959276709216892,1.6207710053185689,0.8063524998474567,-0.4535068833929176,1.3533761991122798e-16,-1.1051155321310218,-1.3217036583704251,1.5998103963132906,1.7960764880272246e-16,-1.4666077511309572,1.7752045344761995,8.935690244244775e-17,-0.7296544808238711,0.1684039991939952,-5.025589967661249e-17,0.41037056326446614,0.29958286044503196
0.41055047234276776,3.220855171627721,1.273167541712637,-1.0382605378907512,-0.41447121710149587,-0.4999999999999997,1.6209555892705991,-1.3218796166836078,0.7682795556702748,1.2972060338748683,-0.5276913005877562,-0.6365837708563181,-1.1025954343969278,-0.6265273961097634,1.8416528687007256,-0.3017197385651231,-0.5225939168411924,1.5361444560798072,-0.5094404276635479,-0.8823767041428832,0.17178638980559532,0.20723560855074782,0.35894260314735077,0.10800747520492252
0.19314902398909872,4.211184562179952,1.0802189381189307,-1.079201359859496,-0.40347181622099254,-0.8660254037844385,1.16687295427079,-1.1657737469639309,0.6553152694647615,0.13270055416070492,-0.4358378968791569,-0.9354970420600442,-0.5401094690594658,-0.6546979551891535,1.917101524957266,-0.5253746725016638,-0.3033252085942474,0.8882038126818428,-0.10638773950729463,-0.06142299004301241,0.1627895064846664,0.3494168425584258,0.20173590811049644,0.00492958466624575
0.3615609130311703,5.006734193132644,1.1486845716521814,-1.0338104485463224,-0.4094539465244242,-1.0,1.3194762451517554,-1.187522112257982,0.7157142022569051,0.1411112820143077,-0.4703334311747034,-1.1486845716521814,-2.1100993258556887e-16,-0.6441392517372715,1.8357550007196777,-0.6230728782467023,-1.1445663089705286e-16,3.2619395878779897e-16,-0.12284598008602471,-2.2566440445070447e-17,0.167652534324426,0.4094539465244242,7.521546975140813e-17,0.1693636910841279
0.27123042875439396,6.832917317741436,1.0615464926098628,-1.0338104485463224,-0.4078136849896123,-0.8660254037844386,1.1268809559723014,-1.0974378556777775,0.6789390297954566,0.13040671929154057,-0.43291318693902636,-0.919326229898411,0.5307732463049315,-0.6611997381318697,1.8369157523104371,-0.5538885498816469,0.3197877033752204,-0.8884199975408403,-0.10638773950729465,0.06142299004301237,0.16631200166480672,0.35317701121194883,-0.2039068424948062,1.0535985386258233
0.3340010473582027,6.5184891405652525,1.0739947896159083,-1.035590484284094,-0.4195849736512034,-0.5000000000000004,1.1534648081221193,-1.112218784296932,0.6869006544164485,-0.08123993836557576,-0.45063207550252066,-0.5369973948079546,0.9301067713394999,-0.6623382052128852,1.8384618680896625,-0.3197877033752206,0.5538885498816468,-1.5374365695869665,0.03782138384238791,-0.06550855842758038,0.17605155011388104,0.2097924868256019,-0.36337124622816636,0.9508882985399639
-0.5356115047908044,8.935892732307467,0.831252997998021,-1.0195701626441505,-0.16244985657628097,-2.4492935982947064e-16,0.6909815466806979,-0.8475207543672799,-2.889397911974086,-0.9962749442307334,-0.1350369303033821,-2.0359826465598351e-16,0.831252997998021,3.543979878749383,3.9588786007484966,8.513634026906774e-16,-3.475954876473077,-3.8828898155292735,2.935532080994143e-16,-1.1985219260924762,0.026389955901654258,3.978873937561782e-17,-0.16244985657628097,1.4813523752494313
0.16361110206983662,0.9091985927016919,-1.6335098091989957,1.4162218407436942,1.381084490668025,0.0,2.668354296749339,-2.3134122688566823,2.3166274843334316,1.9577973228121337,-2.256015062838818,-0.0,-1.6335098091989957,-2.0084718326784463,-2.516291954765994,-0.0,-1.4181901273487962,-1.7767639803130173,-0.0,-1.1985219260924762,1.9073943703637581,0.0,1.381084490668025,0.37501357025771886
0.4209656819402621,0.1162174706192772,-1.6335098091989957,1.4055505264957524,1.9976780987983411,0.25881904510252074,2.668354296749339,-2.2959805723556244,2.3135660783389245,1.9577973228121337,-3.2632267700090907,-0.42278344898248493,-1.5778493122018382,-1.9907036989796534,-2.497753295085475,-0.36656955459048507,-1.3680562022395837,-1.7165120498633113,-0.31020030044568864,-1.1576832817864406,3.990717786418555,0.5170371379532057,1.9296088682413628,0.18877364409352884
0.6750873338910675,0.08352901738064376,-1.4683209079287716,1.3056193201772617,1.9725435029266651,0.49999999999999994,2.155966288660772,-1.9170681456120224,2.027714544246425,1.7598148026926448,-2.8963268671462803,-0.7341604539643857,-1.271603207174148,-1.803027710411783,-2.3188979678799635,-0.6904875267037978,-1.1959594782435499,-1.5381394238984658,-0.599260963046238,-1.0379504349887398,3.8909278709381985,0.9862717514633325,1.7082727836044362,0.13386366261038715
0.3950684649116665,0.24613149773213389,-0.7434565732667401,1.1957288139059377,1.3269076170329124,0.7071067811865476,0.5527276763335237,-0.8889724465428119,1.3480956599541756,0.8910490041577654,-0.986498190000825,-0.5257031844746253,-0.5257031844746253,-2.1681923093716526,-2.124032417141528,-1.282183273534313,-1.282183273534313,-1.2560688578831698,-0.8474829813407521,-0.8474829813407521,1.760683824139962,0.9382653740120548,0.9382653740120548,0.09458777252447374
0.20083595783003552,-0.05332658400546862,-0.8329598287402075,0.5833520192190943,-0.40549802164634846,0.8660254037844386,0.6938220762949158,-0.485908798023991,1.1732950285850978,0.19113011111000985,0.3377635626650354,-0.7213643720209549,-0.41647991437010384,-0.8217011198487383,-1.0365387024687809,-1.219870713843989,-0.7042926850143681,-0.888433285836866,-0.19871730417030253,-0.11472948905536094,0.1644286455591025,-0.35117158793007,-0.20274901082317429,0.2039091920548858
0.44362997104923757,-0.2850400687489712,-0.43598363721741534,0.07604183395421389,-0.5042996576256059,0.9659258262890683,0.19008173192132682,-0.03315299534804093,0.6120847229396692,-0.105374266769513,0.21986639897910892,-0.4211278550277453,-0.11284086866493526,-0.1067564029805065,-0.13501831880920656,-1.3560794288928393,-0.36336038784429436,-0.45955378149595566,0.2334576736607876,0.06255479512425662,0.25431814468130337,-0.48711606348930764,-0.13052235583218746,0.2936098034789544
0.6815599484646346,-0.14320332960294843,-0.2083665264618728,-0.1998637054003701,-0.4548505966496591,1.0,0.043416609349786334,0.04164490606007416,0.2920731996250341,-0.20065414188715439,0.09477563888299982,-0.2083665264618728,-1.275876998404924e-17,0.28015455705109527,0.3548596693622602,-1.401728025055301,-8.583108695795577e-17,-1.0871852829917947e-16,0.9629864512996543,5.89659137603195e-17,0.20688906527255088,-0.4548505966496591,-2.7851566363863444e-17,0.04442704615793883
0.5779710803502519,0.16293933508846717,0.6556697687277478,-0.3956676365552362,-0.43198342113492855,0.9659258262890683,0.42990284562349834,-0.2594273077532263,-0.9406580956143089,0.7450196941933285,-0.2832384698297599,0.6333283631311122,-0.16969982344470624,0.5676454569812653,0.7025059746101624,-1.3857676403546844,0.37131532013021995,0.459531962508728,1.0975551993371402,-0.2940890293109664,0.18660967613543702,-0.41726394300293446,0.11180553655826224,0.0056753959875768326
0.25748541604526287,1.3467845935052714,0.6403583634103116,-0.4935696021326692,-0.42349265554296117,0.8660254037844387,0.4100588335895327,-0.3160614226507547,-0.9160555771175152,0.5034104373031584,-0.2711870638197774,0.5545666102391574,-0.32017918170515564,0.7060689959937266,0.8749140439937814,-1.2388803619854594,0.7152679104860455,0.8863127309839962,0.6808160120107963,-0.39306930780304056,0.17934602929882917,-0.36675539801633716,0.2117463277714805,0.2936098034789544
0.29147959679728375,2.357897981476919,0.7733684169199082,-0.538070495576957,-0.4218523940081493,0.7071067811865476,0.598098708289205,-0.4161267273556617,-1.1095147236690754,0.7230596386520043,-0.32624731812795577,0.5468540519595723,-0.5468540519595722,0.7719440361842139,0.9536155576245686,-1.0144523202244642,1.014452320224464,1.2531964361254986,0.661108421946427,-0.6611084219464269,0.1779594423304068,-0.29829468846294166,0.2982946884629416,0.2936098034789544
0.2639625364417146,3.312838403450142,-0.1280127692878489,-0.13756245457836733,-0.424746973187229,0.49999999999999994,0.016387269100744034,0.01760975076061073,0.18365380488149666,-0.11968534618048703,0.05437303628432889,-0.06400638464392444,0.11086231021207354,0.1973542821759211,0.24445929596519003,-0.7173261148211455,1.2424452764662106,1.5389952232678892,0.46747424825785583,-0.8096891492126732,0.1804099912317126,-0.21237348659361446,0.36784166896068815,0.027433264882751194
0.2623426931147411,3.9588275124320274,0.27107963272597096,-0.4935696021326692,-0.424505758255639,0.258819045102521,0.07348416727884731,-0.13379666647082758,-0.3840446466009979,0.25344549505317787,-0.11507486503799844,0.07016057168887792,-0.26184281823097066,0.6992512182412879,0.8776128428395741,-0.3666747948212139,1.3684489641276623,1.7175063187012347,0.24198247708823423,-0.9030908990346609,0.18020513879219505,-0.10987017499224612,0.4100410753075456,0.6288467925707346
0.3643162237250348,3.9073604366601216,0.3955626027864263,-0.5048461285314515,0.8429339782907714,1.2246467991473532e-16,0.15646977272317206,-0.19969824860855168,-0.552879062696671,0.24286113634257409,0.3334331584298145,4.8442447536479284e-17,-0.3955626027864263,0.7056249816902306,0.8964669862337881,-1.7116925858955364e-16,1.3977030659674965,1.7757232066759108,7.518888569448664e-17,-0.6139638444883543,0.7105376917571067,1.0322963984063377e-16,-0.8429339782907714,1.1544709653010201
0.22025830737362173,5.363151662392649,-0.08967201450922867,-0.6715731759098201,-0.17967260269180596,-0.2588190451025208,0.008041070186143317,0.06022131957419417,0.12434942080693621,0.10747387554619321,0.0161116042354905,0.023208825167697955,0.08661651470983202,0.931279796834121,1.1923659049844575,0.35890794389358255,1.3394626818509299,1.7149836582598734,0.3102003004456887,1.1576832817864406,0.032282244158047556,0.046502691459777826,0.17355040721659015,2.55881958017727
0.21702312654255923,4.302742283784935,0.3333211177561986,-0.573297402827455,-0.1745106031557802,-0.4999999999999997,0.11110296754224161,-0.19109213111717296,-0.46173864741326687,-0.39949266806045625,-0.058168069304193055,-0.16666055887809922,-0.2886645555946924,0.7941698057688249,1.0187557254109958,0.6926333538683808,1.1996761599168697,1.5389365695806272,0.5992609630462378,1.03795043498874,0.030453950613794207,0.08725530157789006,0.1511306155626505,0.45901737049064395
0.35945894665555655,6.191702910869416,-0.3942196007621325,0.19144155083394132,-0.19853561034214257,-0.7071067811865471,0.15540909362505517,-0.07547001173903985,0.5460992884730601,0.4724808352088381,0.07826662904614576,0.2787553529755572,0.27875535297555754,-0.2651976068477539,-0.3401956892505412,0.9795314827926273,0.9795314827926284,1.2565437218388882,0.8474829813407516,0.8474829813407525,0.03941638857392707,0.140385876379939,0.14038587637993913,0.2936098034789544
1.1347668787436647,2.643839443271153,0.30842452374410756,-0.6981669098321265,-0.2089560953868299,-0.8660254037844385,0.09512568684677956,-0.2153317966588689,-0.42725022459227874,-0.36965355425194246,-0.06444718420311132,-0.2671034727125139,-0.15421226187205392,0.9671473766338987,1.2391791743509477,1.1996761599168693,0.6926333538683818,0.8874519523196167,1.0379504349887396,0.5992609630462387,0.04366264979930996,0.180961286880599,0.10447804769341505,0.4940593394532144
1.1493387099520993,-0.35244762794708107,-0.5768361178408206,0.26334609446122115,-0.27225089343604175,-0.9659258262890683,0.332739906845669,-0.15190753877755284,0.800062260834616,0.6913507349942868,0.15704414844834125,0.5571809037587729,0.14929617320020624,-0.36525672578420665,-0.4671710085359126,1.339723322582642,0.3589777823671592,0.459140108290656,1.1576832817864406,0.31020030044568847,0.07412054897672296,0.2629741692001457,0.07046371626742443,0.2936098034789544
