output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glycerol_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glycerol_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_%^2,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
1.0708372898161729,-1.2517954202868438,-1.5101544072651774,1.2734132573772268,-1.2527391633550913,2.458567432795196,2.2805663337824393,-1.9230506428981247,1.891829568694382,-3.712816444194298,-0.7550772036325886,-1.307832080328675,0.5120607674975203,0.5043505812403856,0.9886310820844377,0.20105836205607802,0.19803099202813634,0.3429997396659995,1.5693554114036141,0.5875023041689259,6.044553821601161,1.2292837163975978,2.1291818537177307,0.21993676823982833
0.8007960174937888,-1.2517954202868438,-1.184592520820133,1.1521167605488765,-1.2527391633550913,1.8704301662148197,1.4032594403829974,-1.3647888976577192,1.4839854434489121,-2.215697585614434,-0.8376334044147826,-0.8376334044147826,0.44765202019587014,0.4563485178573402,0.7267508565212303,0.27474453105044344,0.2800819696500424,0.2800819696500424,1.5693554114036141,0.5869719343568547,3.498509006686398,1.3225938542663804,1.3225938542663804,0.21953985006779214
1.1723213528062628,-1.2517954202868438,-0.9745802777471299,0.8937024846971737,-1.2527391633550913,-0.21088175457609126,0.9498067177736728,-0.8709848157594716,1.220894881767312,0.2055211989465691,-0.8440112785563084,-0.48729013887356504,0.3238408217344984,0.3514917448835812,-0.07641482692517593,0.31381179218667365,0.340606393628686,0.19664919304922956,1.5693554114036141,0.5906911734465203,0.04447111441309079,-0.18262895665753032,-0.10544087728804566,0.22233081165187463
0.3845598835698328,-0.09277855384864293,-0.7644454355830155,0.8506334387218897,-0.09258009159947345,-0.5491036515804133,0.5843768239837063,-0.6502628495852333,0.07077242844907496,0.4197597801126134,-0.738397589018431,-0.1978530376705766,0.31448738040367424,0.3348549552620209,-0.20300891205862281,0.35711208723505183,0.38024022407871183,0.10188506097171997,0.008571073360566894,0.043771167577081466,0.30151482017894393,-0.5303933983711554,-0.14211848276434982,0.22353269310183901
0.4636746504042196,1.010263066199077,-0.23395916834607092,0.5720030800654619,1.009055328696217,-0.5579761117270724,0.05473689245318515,-0.13382536490350647,-0.23607774551693814,0.13054362705664022,-0.23395916834607092,-1.4325867332309626e-17,0.22920350622309335,0.22466464816363,-0.223582854102704,0.40070327278108814,0.3927682489715242,2.405011894548439e-17,1.0181926563702304,-0.47801652313368603,0.3113373412580624,-0.5579761117270724,-3.4166182961362255e-17,0.2244170540410299
0.23491628703599304,2.119890009351559,-0.08310098673408577,0.3417155281159849,2.120282429443631,-0.5575115850178233,0.006905773996178698,-0.028396897568797572,-0.1761975620417103,0.04632976283066526,-0.0802693892765587,0.021508118033593312,0.07846447624287291,0.13539840588965257,-0.12801541316819984,0.22179520043207135,0.38273009660478297,-0.10255222030433712,4.495597580607385,0.41343202779148264,0.3108191674290856,-0.5385148384240691,0.14429461606790578,0.038020761097723524
0.16783619226880786,1.352699867646727,0.47668646327836817,-0.02656876297878922,1.3520231029937337,-0.5575580376887482,0.22722998427283905,-0.012664969658040275,0.6444911112367279,-0.2657803690582765,0.4128225868392248,-0.23834323163918397,-0.00431216057785364,-0.010455744158838463,-0.09049272605978215,0.1405575641064047,0.3408115035033337,-0.19676761329057071,1.8279664710288044,0.05759147733905534,0.3108709653913276,-0.48285942472265747,0.278779018844374,0.0018144634021805646
0.44991445280005393,1.352699867646727,0.9976713009542175,-0.6673306918763793,1.3520231029937337,-0.5579761117270724,0.9953480247476809,-0.6657766795309854,1.3488746480839164,-0.5566767532881242,0.7054601422999321,-0.705460142299932,-0.19659585018519687,-0.26234705932086505,-0.16437995345242562,0.20831389970722225,0.2779841942358883,-0.27798419423588827,1.8279664710288044,-0.633834227810125,0.3113373412580624,-0.3945486923423156,0.39454869234231554,0.21977746020557445
0.3140356861537006,2.133060655561084,1.4635478471757082,-1.0874736301658827,2.133451654797231,-0.557650943030598,2.14197230097265,-1.59156969028963,3.1224085764319396,-0.8161488371479353,0.731773923587854,-1.2674696153081886,-0.14956745803191973,-0.4296085994372402,-0.07669743127975126,0.06876831487357755,0.19752598477799774,-0.3421250414505688,4.551615963357044,-1.0018022037971708,0.3109745742629153,-0.27882547151529896,0.48293988310884667,0.22049480088224696
0.16095956767921554,3.150493075246891,1.2183496649538708,-1.0909894706536611,3.149723350167644,-0.5574651323468982,1.4843759060932091,-1.329206656039089,3.8374643883741326,-0.6791874572183086,0.3153320968843372,-1.176835406829577,-0.09215287415880638,-0.43140390323321465,-0.04708754352900102,0.021861731515103337,0.10234337662436202,-0.3819506813802756,9.920757182591288,2.3866240607495848,0.3107673737825447,-0.1442825932319747,0.5384699685895225,0.5741471444683679
0.21599572581255766,1.589771499418177,1.4083782561757945,-1.0575889860197674,1.5904477412480265,-0.5572793216631986,1.9835293124687718,-1.4894853318812467,2.2399520163576265,-0.7848600792468453,1.7247659234144178e-16,-1.4083782561757945,-0.10930876908413972,-0.4161926961293827,-0.05759847870230187,1.2657529148580488e-17,4.819349103299275e-17,-0.3935297186629397,2.5295240176409495,2.1997198776521656,0.3105602423533948,-6.824703375058444e-17,0.5572793216631986,1.9129162270816171
0.30715906156410827,1.589771499418177,1.2306095740649627,-1.0602258663856012,1.5904477412480265,-0.5572328689922736,1.514399923780349,-1.3047241018454407,1.957220217429816,-0.685736103565579,-0.615304787032481,-1.0657391532806055,-0.0924968893308199,-0.4176004739348021,-0.04861445909670704,-0.04362131328023032,-0.1969393914894931,-0.34110903207150006,2.5295240176409495,3.2334519851836494,0.3105084702853604,0.27861643449613666,0.48257782037099506,4.133272373605958
0.23319539378234969,0.5723390797323703,1.2367395286205078,-1.1015369921169957,0.571825603253868,-0.5572328689922736,1.529524661652476,-1.3623143403888254,0.7071993270213263,-0.6891519157293577,-1.0710478496497515,-0.6183697643102545,-0.20143778316270158,-0.43456219109144595,-0.10190102977792118,-0.1583698402771318,-0.34165161923989934,-0.1972526543372276,0.32698452053665006,0.8403726701668767,0.3105084702853604,0.4825778203709949,0.27861643449613704,2.1598154665069194
0.17471513300006053,0.29575550933234485,1.2612593468426916,-1.0619837866294903,0.2975813210836188,-0.5574651323468982,1.590775139998053,-1.3394369770818393,0.37532722266251034,-0.7031081087114235,-1.2612593468426916,-2.3168958330083754e-16,-0.3816428280951519,-0.4179938349448061,-0.2003350449902249,-0.35936784807836347,-0.3935971906609132,-7.230263095444167e-17,0.08855464265787182,0.20427484474113147,0.3107673737825447,0.5574651323468982,1.0240468349473268e-16,0.4712142801504948
0.20911910122296534,0.29575550933234485,1.1264003466206813,-1.0628627467514349,0.2975813210836188,-0.5576044903596731,1.268777740867191,-1.1972089663510257,0.3351957032164285,-0.6280858912183841,-0.9754913150051071,0.5632001733103408,-0.4795462093438324,-0.42018019306556564,-0.2515819850515612,-0.39073643407826847,-0.34236473380408144,0.19766437122282107,0.08855464265787182,0.09436056070930736,0.31092276766927074,0.48289965391575196,-0.2788022451798366,0.1005471328225544
