output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_sin,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.3295717096076154,0.8627044407962716,1.001445392592197,-0.9913929739981521,0.861447509409867,-2.4492935982947064e-16,1.0028928743441394,-0.992825926058725,0.18229339172991593,0.8626926392585346,-0.5529341618930679,-2.452833789117797e-16,1.001445392592197,0.9828600288929006,-0.1804635470932014,0.5473838586100211,2.428212464608024e-16,0.15680953694452787,-4.458456154257125e-17,-0.2595719258058909,0.861447509409867,0.16637001258038725,1.352343435818901e-16,-0.5521361084520269
0.5592225508245691,-1.238295105032891,-1.5359372181167215,1.6575092244692362,-1.2395645738392926,0.0,2.3591031379961334,-2.545830107234083,-0.2691844958863219,1.9038933632187625,-4.166156083029077,-0.0,-1.5359372181167215,2.747336829200609,0.2904909001181409,4.495914323025765,0.0,-0.21724297125673042,0.0,0.4896712290087679,-1.2395645738392926,-1.071513147128291,0.0,2.712452067629027
1.2036357823714274,-1.238295105032891,-1.5359372181167215,1.4518095368951693,-1.2395645738392926,0.25881904510252074,2.3591031379961334,-2.229888301334092,-0.27803106203305034,1.9038933632187625,-4.19935439779519,-0.39752980413039196,-1.483601426537527,2.107750931419766,0.26280250432866337,3.9693437281226296,0.3757559580099406,-0.2243825143749422,0.04685070010378856,0.49828631854497135,-1.1973274352243757,-1.099053593844882,0.7076284645391194,2.6409053825419457
1.12575370995965,-1.238295105032891,-1.5226204583158378,1.3444879607695688,-1.2395645738392926,0.49999999999999994,2.318373060081932,-2.047144875027087,-0.27513069898088754,1.88738637953126,-3.874740563363398,-0.7613102291579188,-1.3186279972234205,1.8076478766543136,0.24294295429806248,3.421431788923834,0.6722439803847843,-0.22398376809515325,0.09034776115027643,0.552491317650405,-1.073494410576059,-1.1342460360118647,1.2723921257597006,2.2038478089663704
0.8860085296411937,-1.238295105032891,-1.116039386557326,1.2210681482251287,-1.2395645738392926,0.7071067811865476,1.2455439123472525,-1.3627601470898625,-0.2017429194493389,1.3834028865857972,-2.2978875905206317,-0.7891590183059598,-0.7891590183059598,1.4910074226099448,0.2207286373910443,2.514138281124548,0.8634255679008889,-0.22407217790379422,0.12782146232226319,0.5518300535594405,-0.8765045158803768,-0.9166118160126674,1.4559090989376064,1.4559090989376064
1.215852215168744,-1.238295105032891,-0.8623011254864341,0.9581302867174082,-1.2395645738392926,0.8660254037844386,0.743563231015171,-0.8261968245990609,-0.15077579711931088,1.0688779271347342,0.2582203671874375,-0.746774680383165,-0.43115056274321717,0.9180136463251828,0.1675317977144909,-0.2869168868473965,0.8297651684325433,-0.2167413809138285,0.1514269977410879,0.556467193908932,-0.6197822869196464,0.13443178074049128,-0.2593356208745719,-0.14972749052239287
0.5164701767648129,-0.06253701261339145,-0.5415591675795646,0.9143073097994545,-0.062493568374801134,0.9659258262890683,0.2932863319894709,-0.49515150560690363,-0.09509990927344374,0.0338439648681339,0.29901437128389985,-0.523105986428711,-0.14016582661945892,0.8359578567527157,0.16055594183473956,-0.5048220799619125,0.8831530437001732,-0.010974115181503579,0.16962035534459086,0.028154930138244074,-0.016174525691815118,0.2487512549617349,-0.5333225267805547,-0.1429033403561754
0.5867090105454463,1.056437308297212,-0.13947700115918918,0.6307994795343274,1.0552006714853435,1.0,0.01945383385236046,-0.08798201973822531,-0.02423162414656358,-0.14717622527993846,0.07701028863859355,-0.13947700115918918,-8.540503151213635e-18,0.39790798338077826,0.10959008132443421,-0.3482871698436475,0.6307994795343274,0.18332216679545216,0.17373204144895057,-0.4766368294641178,6.461240623963319e-17,0.24940128572395978,-0.5521361084520269,-3.3808585895472526e-17
0.38361518491128094,2.182092072914744,0.02746237958792465,0.39648070499343335,2.1826264121614227,0.9659258262890683,0.0007541822926312604,0.010888303619817638,0.0049721625315299976,0.05994011502940707,-0.01515107331386134,0.026526621695330158,-0.007107786861189611,0.15719694943208992,0.07178425669674189,-0.21873953819822284,0.3829709525784544,0.3951723568648297,0.1748843426453638,0.8532162993354476,-0.56490528381116,-0.2156676325607763,-0.5329040392513098,0.1427912069606717
0.32406084613399,1.4038203810575187,0.3417858992123862,0.02174953502154569,1.4031679742134073,0.8660254037844387,0.11681760090041943,0.00743368438479028,0.05993337225003522,0.4795830278125518,-0.18854780431577067,0.2959952713732342,-0.17089294960619303,0.0004730422736534424,0.0038138582712608183,-0.011998233638811232,0.018835649849157896,0.24605049161376383,0.15186063270195568,0.2790766550918427,-0.7015839871067033,-0.10971883386566211,-0.4777470010948806,0.2758273596866656
0.5744925777481297,1.4038203810575187,1.0194410139447432,-0.6302290399414758,1.4031679742134073,0.7071067811865476,1.0392599809126861,-0.6424813314953601,0.17788711898721138,1.4304469823669073,-0.5627720446817416,0.7208536539800177,-0.7208536539800176,0.3971886427855543,-0.10997166749594989,0.3479115324713626,-0.4456392278433051,0.24484546430213971,0.12338643079982396,-0.6251112931159992,-0.9921895897100909,0.24593372904910885,-0.39035110772799236,0.3903511077279923
0.4538581312765962,2.195452960328602,1.47533008820923,-1.05772665150845,2.195987608660704,0.49999999999999994,2.176598869175454,-1.560495954071215,0.2634352218861407,3.2398065923917727,-0.8141568889108689,0.7376650441046149,-1.27767333535673,1.118785669311278,-0.18886787259468968,0.5837035703349,-0.5288633257542249,0.3921159661624861,0.0892800953466288,-0.9804276960844008,-1.9017810554960104,0.24637951065370323,-0.27592363750240473,0.4779137591633824
0.317955714173843,3.2275815130491283,1.2353884701752893,-1.0613040373793035,3.2270737548773276,0.258819045102521,1.5261846722420416,-1.3111227711288758,0.22156402872871228,3.9866897091807285,-0.6815078798315984,0.31974206418143264,-1.1932936288420541,1.1263662597576098,-0.19034239342904125,0.5854733809102634,-0.27468569751796157,0.5787681198237683,0.04641858956033171,3.549741578928251,-3.1171138831756484,-0.6068134301584781,-0.14277874769450485,0.5328575406369492
0.36681733277842793,1.6443163545069615,1.421343224151593,-1.0273188716061967,1.6450681890286083,1.2246467991473532e-16,2.0202165608416456,-1.460172717200528,0.24922103529423573,2.3382065237431444,-0.7840906974525332,1.7406434299470275e-16,-1.421343224151593,1.0553840639582293,-0.18013205284165454,0.5667253038228439,-1.2581027678161996e-16,0.2884493978884275,2.14731908498354e-17,3.105837406823441,-1.6450681890286083,-1.0415068958886695,-6.755821863150817e-17,0.5516547193733314
0.4477529993164492,1.6443163545069615,1.2473855510769865,-1.0300019110093368,1.6450681890286083,-0.4999999999999997,1.5559707130356373,-1.2848095013747307,0.21963950726950593,2.0520342895306705,-0.6880660783516022,-0.6236927755384929,-1.080267575546322,1.0609039366828859,-0.18136262042270343,0.5681558320047512,0.5150009555046681,0.2896634213463659,-0.08803994365650225,4.45312449612154,-1.424670842656436,-1.493173834419011,0.27580329023273076,0.47770531157775514
0.38208735970198854,0.6121878017864352,1.2533840915278343,-1.0720361949918635,0.6115973371886151,-0.8660254037844385,1.5709716808950545,-1.343673112344833,0.22235593103220436,0.7665663728529949,-0.691073230030942,-1.0854624639623842,-0.6266920457639177,1.1492616033726328,-0.1901840049262696,0.5910841863965492,0.9284105786393616,0.10850009685508404,-0.15363677124806813,1.2213750033903161,-0.3057986685943078,-1.1010913060673282,0.47749686399212765,0.2756829429630573
0.33016803438647785,0.331609166095418,1.2773782533312281,-1.0317906039447635,0.3333553264025111,-1.0,1.6316952020835391,-1.317986879470535,0.22416015598584013,0.42582084457870106,-0.70485621665719,-1.2773782533312281,-2.346505783863788e-16,1.0645918503886997,-0.1810633163057373,0.5693411638896606,1.0317906039447635,0.058498711536872486,-0.17548455627865986,0.3367483356866378,-6.123638001863345e-17,-0.5574155443060274,0.5517991360969401,1.0136385686900885e-16
0.3607122008182809,0.331609166095418,1.145410363412561,-1.0326849504124769,0.3333553264025111,-0.8660254037844386,1.311964900612895,-1.1828480443426377,0.20519492061770567,0.3818286455602131,-0.6321467266154476,-0.9919544724732436,0.5727051817062806,1.0664382068084197,-0.18500068900342528,0.5699340881492885,0.8943314011630782,0.0597190508516596,-0.15514440907713165,0.18160129064684435,0.16667766320125557,-0.3006549214323937,0.4779554486805078,-0.27594770695633963
0.473713690120375,0.331609166095418,1.1394118229617132,-1.03626233628333,0.3333553264025111,-0.5000000000000004,1.2982593023049345,-1.180729557651153,0.2092019594801564,0.3798290001502821,-0.6286716095281419,-0.5697059114808571,0.9867595840571807,1.0738396295993855,-0.19026317519020688,0.5717587773938033,0.5181311681416655,0.06120577835086745,-0.09180261046281343,0.15383643346423204,0.2886941811514279,-0.25462141698438673,0.2758754985945355,-0.4778303801291313
-1.624438593968441,-1.238295105032891,1.1034205802566222,-1.03357929688019,-1.2395645738392926,-2.4492935982947064e-16,1.2175369769338606,-1.1404726675047707,-12.237772520894826,-1.367761061331305,-0.47442622749007063,-2.702600963449175e-16,1.1034205802566222,1.0682861629393479,11.463179628736377,0.4443973000002103,2.5315391551785934e-16,13.747712840444967,2.7164526771689854e-15,0.11461011374074798,-1.2395645738392926,0.03975405166258075,1.0530971985172598e-16,-0.42995956027912174
-0.9756660226588565,-1.238295105032891,-1.5359372181167215,1.5322738885953378,-1.2395645738392926,0.0,2.3591031379961334,-2.353476493842014,-0.0912582975573491,1.9038933632187625,-2.829572706577021,-0.0,-1.5359372181167215,2.3478632696710777,0.09104063943202352,2.8228239559727384,0.0,-0.07364920348741646,0.0,0.49928399815105395,-1.2395645738392926,-0.7420375538314979,0.0,1.8422450300712692
-1.0245461478945248,-1.238295105032891,-1.5359372181167215,1.486984183470335,-1.2395645738392926,0.25881904510252074,2.3591031379961334,-2.283914350142991,-0.08389621963948317,1.9038933632187625,-2.1698948349885185,-0.39752980413039196,-1.483601426537527,2.211121961890939,0.08122229879280415,2.1007364502685673,0.3848598264483436,-0.06770770349041748,0.014137257173458413,0.5222054222842263,-1.1973274352243757,-0.5951650814633052,0.3656465267852773,1.3646114155737497
-0.9934426699459994,-1.238295105032891,-1.5328779624867888,1.6622671476774715,-1.2395645738392926,0.49999999999999994,2.349714847877649,-2.5480526784405684,-0.09155178101256053,1.9001012183175796,-2.9127074665237824,-0.7664389812433943,-1.327511256414889,2.763132070247797,0.09927960451701849,3.1585671207267363,0.8311335738387357,-0.0740335155128443,0.029862710291703856,0.5450830869034167,-1.073494410576059,-0.8355700011103586,0.9500780681191656,1.6455834851392799
-1.5992634068387601,-1.238295105032891,-1.0194028998941564,1.742659951660223,-1.2395645738392926,0.7071067811865476,1.0391822723126156,-1.7764726082518418,-0.06025215982545137,1.2636157211778392,-1.6296808380336927,-0.7208267032763893,-0.7208267032763893,3.036863707120411,0.10300051720448024,2.7859245159340422,1.2322466691211649,-0.0732648914621365,0.04179379006880982,0.5454468857998565,-0.8765045158803768,-0.7034609676465675,1.1304248515116524,1.1304248515116524
-1.7666435470960604,-1.238295105032891,-0.98323170097554,1.7485447514177768,-1.2395645738392926,0.8660254037844386,0.9667445778032537,-1.7192246301683534,-0.05805557069228966,1.218779184405028,-1.178292223450521,-0.8515036308510024,-0.4916158504877701,3.057408747710655,0.10324398951320238,2.0954335391206484,1.514284174381741,-0.07319091590800449,0.05113504680620233,0.5455153753470836,-0.6197822869196464,-0.5273937500482873,1.0378337044842565,0.5991935686580522
-0.9712244312024978,-1.238295105032891,-0.960077334835266,1.4285565287346225,-1.2395645738392926,0.9569403357322088,0.9217484888643875,-1.3715247447690555,-0.05621885694876579,1.1900778524078404,-0.13048728049108327,-0.9187367271261437,-0.2786957392819797,2.040773755790314,0.08365140204662513,0.19415983452452573,1.3670433642197484,-0.07258467722018058,0.05603516497164664,0.5449375673448408,-0.3598266022530044,-0.059750226471642846,0.13006092058547092,0.03945354892652055
-1.5326066343159488,-0.00040888613895197635,-0.6361561504894455,1.1092748397609618,-0.0016709680330310149,1.0,0.40469464780555003,-0.7056720118971299,-0.035248253795623206,0.0010629965914839311,0.3511529097121072,-0.6361561504894455,-3.895332967274007e-17,1.2304906701267073,0.061462898772433314,-0.6123104953914233,1.1092748397609618,-9.2585295712908e-05,0.05540817890152272,0.0007345912219890281,-1.0231728265644906e-19,0.24266667185669816,-0.5519916917284182,-3.3799742921556993e-17
-1.7296138346210506,0.6230769250287291,-0.2702451829876867,0.5574630691818339,0.6218185636987467,0.9659258262890683,0.07303245892804826,-0.15065170913992212,-0.015064266867280901,-0.1680434715319083,0.14917309573882911,-0.26103680167802173,0.06994460020442902,0.3107650735016301,0.031074642478238927,-0.3077149826337967,0.538467975725103,0.03466200834008587,0.053843566276925395,-0.2733639719811721,-0.16093848688353052,0.24266667185669816,-0.533183030937473,0.14286596255767414
-1.3963320282995262,1.5293459183107139,0.08966724406322368,0.22744922259561293,1.5280929650137898,0.8660254037844387,0.008040214657893723,0.020394744954471314,0.00508171848391491,0.13701988484518662,-0.04919341991902252,0.0776541112460911,-0.04483362203161182,0.051733148859348675,0.012890246942364304,-0.12478364016085886,0.19697680483882238,0.08660172782800857,0.0490803230090156,0.5639692372706311,-0.7640464825068946,-0.20247846173430503,-0.47512056151597626,0.2743109840887749
-1.7029498918365353,0.7945639149855961,0.5695504801311042,-0.5032318415261822,0.7933065769801644,0.7071067811865476,0.3243877494175713,-0.2866159369584968,0.03195237062366547,0.4518281418102154,-0.3134823542953282,0.40273300672875784,-0.4027330067287577,0.2532422863258325,-0.028231826450875692,0.2769803695041883,-0.3558386476521575,0.044505318931566486,0.03966942129129425,-0.34875355858167717,-0.5609524601425621,0.2419682983336166,-0.38919376988941434,0.3891937698894143
-1.2111814096320865,0.7945639149855961,0.7375096127548623,-1.0237414857353435,0.7933065769801644,0.49999999999999994,0.5439204289058269,-0.7550191867057605,0.04230685139310229,0.5850712263845264,-0.40638912066450084,0.3687548063774311,-0.6387020601809347,1.0480466296156086,-0.058726392379044125,0.5641111586623357,-0.5118707428676716,0.04550761492599841,0.028682237262692117,-0.34875355858167717,-0.6870236486540978,0.24224341517604267,-0.2755144567855136,0.4772050373722495
-1.4926138045776987,0.7945639149855961,0.9054687453786204,-1.01748106046135,0.7933065769801644,0.258819045102521,0.819873648857533,-0.9212972992624469,0.05380931583062529,0.7183143109588374,-0.49924457697409014,0.2343525560490723,-0.8746156460587698,1.0352677083975534,-0.06046587473447326,0.5610043463143144,-0.2633434764785071,0.047143851589696,0.01538084645326869,-0.34875355858167717,-0.7662753108701176,0.2423915550142721,-0.1427039920975024,0.5325785489507859
-1.6022265241020004,0.7945639149855961,0.9414599880837116,-1.0246358322030569,0.7933065769801644,1.2246467991473532e-16,0.8863469091625823,-0.9646536383760338,0.05402828338470054,0.7468664005104756,-0.5165056316228986,1.1529559609320226e-16,-0.9414599880837116,1.0498785886344508,-0.05880155907747708,0.562137726928483,-1.254816992199158e-16,0.045526090428199925,7.027974119768584e-18,-0.07369005787222652,-0.7933065769801644,0.050961363183037525,-6.718681372705578e-17,0.54862196817755
-1.8451486760871358,0.7945639149855961,0.839484800419287,-1.0237414857353435,0.7933065769801644,-0.4999999999999997,0.7047347301350101,-0.8594154168334792,0.0574262022369484,0.665968813447501,-0.44362722512722,-0.41974240020964326,-0.727015163254012,1.0480466296156086,-0.07003055394073718,0.5409979958392988,0.5118707428676714,0.05426731240733676,-0.03420324120714659,1.576442862952033,-0.6870236486540978,-1.050128712848731,0.26422588289010523,0.45765265384040676
-1.731092308814169,0.18129918268951614,0.7854979363616503,-1.0246358322030569,0.18003818511284223,-0.8660254037844385,0.6170070080284112,-0.8048493317177033,0.05746048092791627,0.14141962287243437,-0.43218925326821017,-0.6802611675094414,-0.3927489681808255,1.0498785886344508,-0.07495381587769862,0.5637654469760495,0.8873606603156565,0.013170092782026306,-0.0633511991485815,0.4114812623432579,-0.0900190925564212,-1.257518411475395,0.47649631558111644,0.27510527606862273
-1.590376111341342,0.18129918268951614,0.7435081532057108,-1.0210584463322034,0.18003818511284223,-1.0,0.5528043738833668,-0.759165279747549,0.041187774900024565,0.13385985851975724,-0.4079406980382599,-0.7435081532057108,-1.3658023199450005e-16,1.0425603508263332,-0.05656309922893874,0.5602242470895622,1.0210584463322034,0.009973491494161253,-0.05539653428471402,0.47373526140682215,-3.307247806841113e-17,-1.4437180448320335,0.5486701070854195,1.0078906356449918e-16
