output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.663617172333677,0.21387176824146079,-0.4966330398360229,0.9226088784984205,0.21387176824146073,-0.8660254037844386,0.8512071426841133,-0.9419582861883268,-0.49148454981282724,0.1973199922397282,-0.4989754521097506,-0.3354138214718056,-0.7990027265367027,0.4613044392492104,0.5438839984000673,-0.5104862461986049,0.19366697338469963,-0.266355853096025,-0.11566847527576372,-0.0777529338407765,0.10693588412073039,0.19661872512606793,0.4683733567523969,-0.27041548360224504
0.6227169455630642,0.21387176824146079,-0.6517746828437282,0.8672897298868402,0.21387176824146073,-0.5000000000000004,0.7521914755671881,-0.8854789571530699,-0.4539659978840953,0.18548878810855735,-0.4733303538142405,-0.3408957145802826,-0.43364486494342047,0.7510949385233473,0.5344082609899978,-0.884188114981098,0.20573892189772164,-0.45330421089302525,-0.11672223969009309,-0.08406414459990669,0.18521838444940286,0.21451491333954986,0.27287902617963594,-0.4726403376630467
0.6227169455630642,0.21387176824146079,-0.6394182687988667,0.8734363019547936,0.21387176824146073,-2.4492935982947064e-16,0.7628909735724654,-0.8917544381569874,-0.5078485567292162,0.18680336634535413,-0.472381399977724,-0.34331167778740784,-2.1393019428960783e-16,0.8734363019547936,0.5936316198029855,-1.0209724923972097,0.22853899982086973,-0.5814374277696337,-0.11566847527576372,-0.08406414459990669,0.21387176824146073,0.21257827998998133,1.3246538257334915e-16,-0.54083096720449
0.6227169455630642,-1.3624970720827512,-0.5556692402725834,-1.5913390972945094,-1.362497072082751,0.0,2.532360122578104,-0.46615284924802386,0.5744917852460188,2.168194860754577,-2.895032230018881,0.5538187201188778,-0.0,-1.5913390972945094,-0.10575153990711916,0.29293118609386676,0.1256394390304361,-0.3610115444424964,-2.4787130182951307,0.4741769908811195,-1.362497072082751,-0.633133901468829,0.0,1.8192428219358308
1.27712057389288,-1.3624970720827512,-0.18363134273074308,-1.5913390972945094,-1.362497072082751,0.25881904510252074,2.532360122578104,-0.8970084117288508,1.0249572988848126,2.168194860754577,-2.705052959653031,0.5832009607525378,-0.4118688655960723,-1.537115532460299,-0.36305867817352755,0.5444745200821784,0.2360470282683945,-0.6221381272662206,-2.3160536579677427,0.4993339275155894,-1.3160711101679674,-0.6229720136921351,0.43995602518623583,1.641938239091085
1.0726194400398124,-1.3624970720827512,0.5122269788801014,-1.5913390972945094,-1.362497072082751,0.49999999999999994,2.532360122578104,-1.1956526714570084,1.0618807016421403,2.168194860754577,-2.735004293239392,0.6257110311905892,-0.7956695486472546,-1.3781400842924416,-0.5013664866885096,0.6506882092854561,0.26237597998086365,-0.5778879341141105,-2.341697849319398,0.5357308504620237,-1.1799570770055798,-0.6757815925845782,0.8593405069633703,1.4884214190625542
0.663617172333677,-1.3624970720827512,1.6759128655783375,-1.06396321386411,-1.362497072082751,0.7071067811865476,1.1320177204560458,-0.691249081824466,0.7000946241110952,1.4496467636936037,-1.6017293424056394,0.41833012461813707,-0.7523356034563451,-0.7523356034563451,-0.4275019351393888,0.4594020797691627,0.25871562437282003,-0.4652808008120002,-2.0511531891885926,0.5357079667126738,-0.9634309190165296,-0.5919091400293099,1.064504547602858,1.064504547602858
1.1953201203516544,-1.3624970720827512,0.987509580441228,-0.9470554131316369,-1.362497072082751,0.8660254037844386,0.8969139555419354,0.020403475998810323,0.5924045685664343,1.2903602274919754,0.5168631177470273,0.37224830489893806,-0.8201740465635642,-0.47352770656581855,0.013476334403814157,-0.010772060280687253,0.24586705904246725,-0.3127613022175359,0.7435937484050921,0.5355412349478575,-0.6812485360413756,0.21451491333954986,-0.4726403376630468,-0.2728790261796358
0.8272180794161319,-1.3624970720827512,1.0425642696855553,-0.9643887463632665,-1.362497072082751,0.8968727415326884,0.9300456541121128,-0.18087284836426015,0.5159788191527211,1.3139768432695054,0.38890591517676937,0.2325590639598721,-0.8649339788540953,-0.42653823549095377,-0.10034621236403309,0.08295204138464193,0.12902114070930548,-0.23663859306155888,0.5494497657114035,0.3285615317749421,-0.6026170454387041,0.09724640419755602,-0.36167895535716094,-0.17836032252616413
1.3180208006634964,-0.4620751904895613,1.417636353342857,-0.9753296446442223,-0.4620751904895613,0.9025852843498605,0.951267915721825,-0.1821769480605559,0.55804103776917,0.45067563133909516,0.08956032447225815,0.3783848100880043,-0.8803181846460538,-0.419890235065429,-0.1068702218093745,0.08041301538757895,0.22197138009997502,-0.24631965259466684,0.04243037645587137,0.17926475849460052,-0.19892849706556298,0.035624313410319235,-0.0828805228818262,-0.03953198155186112
1.3589210274341093,-0.43685328904437387,1.2080990298398835,-0.9643887463632653,-0.4368532890443739,0.9108638249211758,0.9300456541121105,-0.4041590936641028,0.4936023727013868,0.42129639576617295,0.3975063572876859,0.2748559509248386,-0.8784268222233815,-0.39801001508836703,-0.21449902668691528,0.1729585706423395,0.14587407502819452,-0.2112355312214071,0.18006427413428414,0.12450552396813873,-0.18029242338178428,0.11747486518312938,-0.3754441996497118,-0.17011155373101972
0.7454176258749027,-0.17832879923120318,-0.6860980551905655,-0.8045778725964788,-0.1783287992312031,0.9659258262890683,0.6473455530718757,0.14904289778530638,0.5014148064608274,0.14347940590812597,0.4351406290276846,0.31624627775777603,-0.7771625464016546,-0.20824007669603825,0.11544424054934789,-0.047944570436194746,0.24495505592554215,-0.1612966324684686,0.09644573696862688,0.07009367383157704,-0.04615488953129912,0.21257827998998133,-0.522402598879713,-0.1399773544937388
1.1544198935810415,0.4030360290803662,-0.6888439249783126,-0.4357835485192739,0.4030360290803662,1.0,0.18990730116005036,0.06420583933032595,0.22810245140437244,-0.17563647093375925,0.237832380690091,0.17128848533026225,-0.4357835485192739,-2.6684046390760206e-17,0.07711925374253858,-9.021620468421063e-18,0.20573892189772164,-3.2050881445525067e-17,-0.21996015826151533,-0.15841679014563842,2.46788391477165e-17,0.21451491333954986,-0.5457580523592714,-3.341804259653377e-17
0.540916492021835,1.2694083437225532,-0.5213458679257459,-0.1776275216652334,1.2694083437225532,0.9659258262890683,0.03155153645293296,0.07039907303094348,0.11028574147946325,-0.22548185807660587,0.09694165026942207,0.032084690319504845,-0.17157501063616995,0.045973385541323006,0.2460740376389106,0.10257769002886268,0.11214933596986901,0.16069610176701005,-0.6927898253186292,-0.2292920219541935,-0.3285470553674435,0.09857975799676214,-0.5271617976790419,0.14125257796863808
0.5818167187924478,0.8948631072615205,-0.41288401130973956,0.16658051414015554,0.8948631072615201,0.8660254037844387,0.02774906769119856,-0.09644743752572227,-0.08526078029785034,0.14906675649268117,-0.09009190057984154,0.04566780370420987,0.1442629570208476,-0.08329025707007773,0.29634090314967515,0.28949195535731875,-0.1403172395426095,0.2559146270436967,-0.48396967981586314,0.24532540877004788,-0.4474315536307598,-0.14826801667013725,-0.46837335675239694,0.2704154836022449
0.540916492021835,0.8948631072615205,-0.6215701151785112,0.5107885499455445,0.8948631072615201,0.7071067811865476,0.260904942755472,-0.4110401634302211,-0.2566958481017452,0.45708582895787603,-0.2787669641856968,-0.20076984856702018,0.36118204741893806,-0.36118204741893795,0.40440898605163605,0.5690207561084178,0.19753089384539582,0.35535521482329047,-0.488378746547213,-0.3517336685645408,-0.6327637713782857,0.21451491333954986,-0.3859092197104037,0.38590921971040365
0.7863178526455155,0.8948631072615205,-0.6558934875253486,0.7074788561200525,0.8948631072615201,0.49999999999999994,0.5005263318569378,-0.7003727614942407,-0.3292775011483051,0.633096727509416,-0.38611228260144503,-0.27808067119502705,0.3537394280600262,-0.6126946620403212,0.4607489718304714,0.8573268279691852,0.18293884397457355,0.4030688386264685,-0.488378746547213,-0.3517336685645408,-0.7749741837979555,0.21451491333954986,-0.27287902617963566,0.4726403376630469
0.5818167187924478,0.8948631072615205,-0.6476558781621077,0.8980225902266071,0.8948631072615201,0.258819045102521,0.8064445725573047,-0.9168563621726572,-0.405459148402381,0.8036072854812204,-0.4901030598167012,-0.3529755306159087,0.23242534928294298,-0.8674232124908848,0.460971296061906,0.9861836983371841,0.177466825273023,0.4361176068501845,-0.488378746547213,-0.3517336685645408,-0.8643713862971868,0.21451491333954986,-0.1412525779686383,0.5271617976790418
0.4591160384806094,0.8948631072615205,-0.6105866360275232,0.9779280271100009,0.8948631072615201,1.2246467991473532e-16,0.9563432262072588,-0.9984376152235837,-0.5118774699934936,0.8751117130177835,-0.5337120954230989,-0.3843830523085365,1.1976164281967486e-16,-0.9779280271100009,0.5344082609899978,1.0209724923972097,0.20573892189772164,0.5234306163677582,-0.488378746547213,-0.3517336685645408,-0.8948631072615201,0.21451491333954986,-6.683608519306754e-17,0.5457580523592714
0.5000162652512222,0.8948631072615205,-0.25499649851428735,1.0578334639933948,0.8948631072615201,-0.4999999999999997,1.119011637544265,-1.0800188682745102,-0.4874319521328139,0.9466161405543466,-0.5721090954728237,-0.29818833707329634,-0.5289167319966971,-0.9161106527915713,0.4704470334719755,0.8841881149810984,0.1298883035406545,0.39905000884514763,-0.48396967981586314,-0.25224929154275805,-0.7749741837979555,0.1524526234400317,0.2704154836022448,0.468373356752397
0.540916492021835,0.8948631072615205,-0.5034977143053904,1.0578334639933948,0.8948631072615201,-0.8660254037844385,1.119011637544265,-1.0800188682745102,-0.5414301128244231,0.9466161405543466,-0.5668970599161508,0.39860719960762103,-0.916110652791571,-0.5289167319966979,0.522563589227411,0.5104862461986053,-0.1928647869380576,0.25591462704369705,-0.4795606130845133,0.33719757349245283,-0.4474315536307604,-0.20193646065636375,0.4641063758417469,0.2679519410248545
0.6227169455630642,0.21387176824146079,-0.3895441181138901,1.1623251891486022,0.21387176824146073,-1.0,1.3509998453293337,-1.1867020453411066,-0.7027884794242899,0.24858854347480186,-0.634348331437863,-0.27459402661395327,-1.1623251891486022,-2.1351567336887663e-16,0.617320963328213,1.875496042247607e-16,0.14284347928697952,1.1107059407811172e-16,-0.11672223969009309,-0.050526230153789264,-3.928760646073341e-17,0.12893285162656953,0.5457580523592714,1.002541277896013e-16
0.5000162652512222,0.21387176824146079,-0.6394182687988667,0.9533417388381874,0.21387176824146073,-0.8660254037844386,0.9088604710110187,-0.973335691207914,-0.6759692601974056,0.203892883423712,-0.5155967346922672,-0.37471919948003557,-0.8256181643219,0.4766708694190938,0.7239230091915476,-0.5104862461986049,0.2786991712517914,-0.35452620642687466,-0.11566847527576372,-0.08406414459990669,0.10693588412073039,0.21257827998998133,0.4683733567523969,-0.27041548360224504
0.7454176258749027,0.21387176824146079,-0.6545205526314751,0.9840745991779544,0.21387176824146073,-0.5000000000000004,0.9684028167472516,-1.0047130962275013,-0.45116178075809876,0.2104657746076958,-0.5322180172747839,-0.3867990155156617,-0.49203729958897763,0.8522336021070973,0.46807809911945814,-0.884188114981098,0.18020283462379827,-0.397040593954487,-0.11566847527576372,-0.08406414459990669,0.18521838444940286,0.21257827998998133,0.2704154836022452,-0.4683733567523968
0.7454176258749027,0.21387176824146079,-0.6504017479498546,1.0025143153818143,0.21387176824146073,-2.4492935982947064e-16,1.0050349525454678,-1.0235395392392532,-0.4921811970786153,0.21440950931808606,-0.5372513134235202,-0.3940469051370373,-2.455451894863478e-16,1.0025143153818143,0.5012431800547549,-1.0209724923972097,0.19297087826077033,-0.49094680198273755,-0.11461471086143436,-0.08406414459990669,0.21387176824146073,0.21064164664041282,1.3125859476056326e-16,-0.5359038820497085
0.6993394195360001,-1.3624970720827512,0.5591538935526966,-1.5913390972945094,-1.362497072082751,0.0,2.532360122578104,-2.0977140882366734,-3.337533722384849,2.168194860754577,-4.447483552034497,0.625489568269803,-0.0,-1.5913390972945094,2.764690316748482,1.3182068434082148,-0.8243663720999939,2.0973114580412844,-3.8079145595589727,0.5355412349478575,-1.362497072082751,-1.0985224976679073,0.0,2.7948056825825605
0.8292140686475321,-1.3624970720827512,0.5866125914301668,-1.5913390972945094,-1.362497072082751,0.25881904510252074,2.532360122578104,-3.056084933659418,-2.548494307505824,2.168194860754577,-4.369076919609466,0.625489568269803,-0.4118688655960723,-1.537115532460299,3.0755558766089863,1.8550108960266611,-0.6294746903994907,1.546908810294234,-3.7407831685860513,0.5355412349478575,-1.3160711101679674,-1.079156164172222,0.7105967032641235,2.6519830002726543
1.271058573767637,-1.3624970720827512,1.0575292600287765,-1.585069593785197,-1.362497072082751,0.49999999999999994,2.5124456171423697,-1.9419584991479704,-2.9500057330131173,2.1596526805797263,-4.617396056755728,0.6230252857985352,-0.7925347968925984,-1.3727105349842614,2.280164261734719,1.0610167527982706,-0.7315295313767849,1.6117777516621197,-3.969029897893984,0.5355412349478575,-1.1799570770055798,-1.145001698057552,1.4565278631486576,2.522780261613204
1.2160081672613794,-1.3624970720827512,2.5705035130773704,-1.2778639218288879,-1.362497072082751,0.7071067811865476,1.632936202711906,-1.412547618139958,-2.183464124200383,1.7410858520120411,-2.941766914387219,0.5022754447064172,-0.903586244558843,-0.903586244558843,1.888773757854792,0.7816340867548317,-0.6716125297252307,1.208221205971553,-3.13660064982976,0.5355412349478575,-0.9634309190165296,-0.9048591627110553,1.627828517809872,1.627828517809872
0.40712779742812155,-1.3624970720827512,2.127045542356231,-0.9870695972940132,-1.362497072082751,0.8660254037844386,0.9743063899021654,-0.6828951764418002,-1.639173104575458,1.3448794362549932,0.008593201369815005,0.3879762253773231,-0.854827346559891,-0.4935347986470067,1.1489028688194411,0.34592047932279185,-0.6527312151951237,0.8303229625697846,0.011861586800249672,0.5355412349478575,-0.6812485360413756,0.003421878236581047,-0.007539418402204461,-0.004352885244045965
1.2908226584927023,-0.2514723134222467,-0.5817550032561798,-0.7819584873864092,-0.2514723134222465,0.9659258262890683,0.611459075995641,-0.6319426786856661,-1.3493634799269527,0.19664090982322088,0.4267601411018086,0.31251495613296676,-0.7553138980524673,-0.20238574901516193,1.394566546644455,0.20916558013664693,-0.6896557517772542,0.4466234116061572,0.13724303999560553,0.10050259734437017,-0.06508582402966766,0.218115867457794,-0.5271617976790419,-0.14125257796863816
-0.10529910262831974,0.28953747257702306,-0.6394182687988667,-0.49042657420338054,0.28953747257702284,1.0,0.24051822468486392,-0.1994364990199572,-0.8853089552177376,-0.14199687077945455,0.26765425196246667,0.19600227095926842,-0.49042657420338054,-3.002996671574859e-17,0.7340937212179288,2.4900696965154512e-17,-0.7214528793009747,1.1053548434085002e-16,-0.15801740711866194,-0.11571559360355763,1.7729056951233278e-17,0.218115867457794,-0.5457580523592714,-3.341804259653377e-17
-5.39616447633113,1.111771459690132,-0.7094379483864152,-0.20006250971326328,1.1117714596901318,0.9659258262890683,0.04002500779276957,-0.25631189839709345,-0.3616647830675413,-0.2224237884531859,0.1091857256512184,0.07995632435152003,-0.1932455450042486,0.05177998772480056,2.31602671038481,-0.33158836648919665,-0.7224829749238506,-0.46788243302011145,-0.6067582265091106,-0.4443269234358396,-0.28774762756923544,0.218115867457794,-0.5271617976790419,0.14125257796863808
0.7332215434681648,0.8948631072615201,-0.6558934875253486,0.20954505289514969,0.8948631072615201,0.8660254037844387,0.04390912919283108,0.09586523499578117,0.3906652213749427,0.18751413714503323,-0.1143608999495774,-0.08382158640340283,0.18147133904455356,-0.1047725264475748,0.852925438063625,-0.22874611848686624,-0.7457715333974473,-0.9321747661836238,-0.488378746547213,-0.3579604683011596,-0.4474315536307598,0.21831250659053092,-0.4726403376630469,0.2728790261796356
0.5751166667668046,0.8948631072615201,-0.6833521854028186,0.08667507725676307,0.8948631072615201,0.7071067811865476,0.0075125690174658475,0.05361780805377045,0.15073438022305155,0.07756232895611931,-0.0473036213517404,-0.03464027618301622,0.06128853488812507,-0.061288534888125065,1.0758033699409368,-0.4374211926557176,-0.6950326245340243,-1.2297110748217366,-0.488378746547213,-0.3576380450138265,-0.6327637713782857,0.218115867457794,-0.3859092197104037,0.38590921971040365
0.6499311579981275,0.8948631072615201,-0.6655040317824632,0.13584765380038866,0.8948631072615201,0.49999999999999994,0.01845458504307025,0.057467522905619906,0.22045817346236532,0.12156505359400303,-0.07413995095567669,-0.054390319395401746,0.06792382690019431,-0.11764751923565023,0.6865060961062855,-0.366354024795742,-0.6497458729069342,-1.4054153557253304,-0.488378746547213,-0.35828289158849264,-0.7749741837979555,0.21850914572326782,-0.27287902617963566,0.4726403376630469
0.7939218960419687,0.8948631072615201,-0.6069071705119421,0.2649256672274099,0.8948631072615201,0.258819045102521,0.07018560915588833,0.06368151757976237,0.48715324723223286,0.23707220576845148,-0.1445853161660117,-0.10603542741513781,0.06856780821494647,-0.2558985440218186,0.44200881706039974,-0.23218445812112554,-0.7359842481698885,-1.7761733235846788,-0.488378746547213,-0.35816534143165246,-0.8643713862971868,0.2184374543727908,-0.1412525779686383,0.5271617976790418
0.8941465175163223,0.8948631072615201,-0.49937890962376996,0.34483110411080303,0.8948631072615201,1.2246467991473532e-16,0.11890849036227548,0.03594726400352908,0.5715191776810643,0.30857663330501395,-0.18819435177240904,-0.14114148024362422,4.2229630789574266e-17,-0.34483110411080303,0.17277614660306007,-0.10424600210072206,-0.6783793359058222,-1.6573887067258892,-0.488378746547213,-0.3662729436777138,-0.8948631072615201,0.2233821092314037,-6.683608519306754e-17,0.5457580523592714
0.6301690235478526,1.4623558897782365,-0.6792333807211981,0.8616963493050032,1.4623558897782363,-0.2588190451025208,0.74252059840557,-0.13809363528141974,1.5299403850132076,1.2601067316065757,-0.47027772132179296,-0.345314147116318,-0.22302342629544913,-0.8323347582127089,-0.28453760068610096,0.15479723091788677,-0.7115089605919328,-1.7149996419954863,-0.7980925022614797,-0.5860210238404501,-1.4125273211627285,0.21870578485600467,0.1412525779686382,0.5271617976790419
