output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.5470387925173515,0.7272445748386029,0.9860161713926666,-1.0418356389351582,0.7260472683600947,0.23877266856395338,-0.4999999999999997,0.9722278902478525,-1.0272667879232773,0.040138150937231415,0.7158943477985246,-0.5314772871334826,-0.49300808569633303,-0.8539150529683205,-0.04241041611751939,0.5615648050053417,0.0016570921044542924,0.009719813618238158,-0.02035369809429168,-0.035253639221231044,0.1733602437699086,-0.12870199679458924,0.26950738869871393,0.46680049024138714
0.587140379505818,0.11993794038414748,1.016195939102483,-1.0418356389351582,0.11868804588016878,0.4094583440818256,-0.8660254037844385,1.0326541866483774,-1.0587091454981485,0.04209157156545313,0.12061031024343671,-0.5477446279074955,-0.8800514984853346,-0.508097969551242,-0.043153586496724114,0.5615648050053417,0.001715676380105485,0.01696006107662075,-0.035871399262910185,-0.02071036202064976,0.04859781072840165,-0.22070409818878478,0.466800490241387,0.2695073886987143
0.8277499014366235,-0.30189702172295096,1.0222318926444465,-1.0418356389351582,-0.3031834438498356,-0.4236769184973503,-1.0,1.0449580423394471,-1.064997617013123,0.04452914457430656,-0.3099237856250787,-0.550998096062298,-1.0222318926444465,-1.8778095229700431e-16,-0.04538309763432986,0.5615648050053417,0.0018975352465638833,-0.01845566636329472,-0.043560707599439696,-8.001972169537141e-18,0.12845182722971277,0.2283681199122776,0.5390147773974282,9.901540827493252e-17
0.5470387925173515,-0.30189702172295096,0.8652971005534006,-1.0418356389351582,-0.3031834438498356,-0.4236769184973503,-0.8660254037844386,0.7487390722261219,-0.9014973576237919,0.03604697925665794,-0.2623437548990575,-0.46640792403743125,-0.7493692709002627,0.4326485502767004,-0.043401309956458085,0.5615648050053417,0.0017354306216004567,-0.017649744905918863,-0.03607731927680246,0.02082924999610198,0.12845182722971277,0.2283681199122776,0.46680049024138703,-0.26950738869871416
0.5470387925173515,-0.30189702172295096,0.8290813793016207,-1.0418356389351582,-0.3031834438498356,-0.4236769184973503,-0.5000000000000004,0.687375933504678,-0.8637665285339463,0.03986094819337453,-0.2513637478084372,-0.44688711510861584,-0.41454068965081076,0.7180055362798452,-0.05008984336928095,0.5615648050053417,0.002311537418503575,-0.020369729824564677,-0.024039225333315022,0.04163715965189845,0.12845182722971277,0.2283681199122776,0.2695073886987143,-0.4668004902413869
0.5470387925173515,-0.30189702172295096,0.8834049611792905,-1.0418356389351582,-0.3031834438498356,-0.4236769184973503,-2.4492935982947064e-16,0.7804043254361837,-0.9203627721687146,0.03879682388784265,-0.2678337584443676,-0.47616832850183893,-2.1637181161182197e-16,0.8834049611792905,-0.04575468282393082,0.5615648050053417,0.0019287355217348326,-0.018606776636552694,-1.0756653693206335e-17,0.0439173715257964,0.12845182722971277,0.2283681199122776,1.3202054436657671e-16,-0.5390147773974282
0.5634436464764838,-1.2971108733429153,-1.597371944567627,1.5705189938332778,-1.2984834732396586,-0.4236769184973503,0.0,2.5515971292917623,-2.508702979159856,-0.256318442745918,2.07416107063776,-3.7724098891319042,-0.0,-1.597371944567627,0.2520095486660083,3.7089930141535152,0.025748243457982056,-0.06798429654780533,0.0,0.16046259208295888,0.5501374766619151,-1.0005703446663172,0.0,2.3616352484223775
1.2967542409103296,-1.2971108733429153,-1.597371944567627,1.24827544131703,-1.2984834732396586,-0.4236769184973503,0.25881904510252074,2.5515971292917623,-1.9939601690525972,-0.2539074973211697,2.07416107063776,-4.067062796747416,-0.4134302813665499,-1.542942815447461,0.19841746585706815,3.1782294817054244,0.025266142705605812,-0.06734483250081463,0.04114013409621005,0.1535370706772526,0.5501374766619151,-1.0787222343056555,0.658978212936548,2.45934017176014
1.278420137514609,-1.2971108733429153,-1.5877747784359055,1.219743460104654,-1.2984834732396586,-0.4236769184973503,0.49999999999999994,2.521028747037189,-1.9366779021163116,-0.24964450140683106,2.061699309025784,-4.12317020374806,-0.7938873892179527,-1.3750532936137028,0.19177924481331673,3.167457979068211,0.024721010086024984,-0.06661436780098294,0.07861458211748151,0.13616445044327372,0.5501374766619151,-1.1002140039564734,1.2984115441768562,2.2489147636482776
1.192398237706527,-1.2971108733429153,-1.1386394753784155,1.0661742671086296,-1.2984834732396586,-0.4236769184973503,0.7071067811865476,1.2964998548900333,-1.2139881081625365,-0.19113004120359112,1.4785045407571478,-2.211222327369287,-0.8051396943667706,-0.8051396943667706,0.17896615742657032,2.0704958815112926,0.02817639547949267,-0.07111767037805979,0.1186937139858145,0.1186937139858145,0.5501374766619151,-0.8227747957368226,1.3731917224056245,1.3731917224056245
1.30662306732098,-0.5054634913724891,-1.0686827738270614,0.5551161330398929,-0.5067675407704813,-0.4291952893090831,0.8660254037844386,1.1420828710747022,-0.5932430488532249,-0.1785357614107757,0.5415737411561163,0.5809640661320403,-0.9255064307210548,-0.5343413869135308,0.0927385412312455,-0.30177573151238934,0.027909549219078105,-0.07170201452420469,0.14467951449430763,0.0835307566395129,0.21750224127343926,0.23332184867992703,-0.47079418914416593,-0.27181315183529586
0.9413808804930263,-0.11981812386975309,-0.4726927210936047,0.7397348350023265,-0.12108877938192485,-0.4290966368699906,0.9659258262890683,0.22343840857487637,-0.34966727204497844,-0.07397876528083881,0.057237784619945234,0.25696819674011023,-0.4565861072031682,-0.12234187870035894,0.11577218621452036,-0.40213931404868974,0.0244938090428774,-0.06715576095261316,0.15117220298297937,0.04050646970732308,0.051958787995476215,0.2332682186191151,-0.5251026865654882,-0.14070084080863549
0.6522898548698266,0.4682627884511349,-0.0909186595644258,0.7716235198867468,0.4670430561666068,-0.4294912466263604,1.0,0.008266202656991954,-0.07015497611648708,-0.014486388663823308,-0.04246292862554072,0.049425774833693675,-0.0909186595644258,-5.567162270917097e-18,0.12294547967137535,-0.4194748419413234,0.025387165694739238,-0.06843234552892456,0.15933350462077722,9.756363321538242e-18,-0.20059090442118122,0.23348273886236276,-0.5436263036705916,-3.3287510636124855e-17
0.9018941016943579,1.3345512092930583,0.25138026580031314,0.13972405362441712,1.333406490840021,-0.11087623868939006,0.9659258262890683,0.06319203803383608,0.03512386973880318,0.040026302029522606,0.3351920780872273,-0.13665692471275506,0.24281469095593308,-0.06506200035205487,0.022247717629524304,-0.0759576708057134,0.025352954327896825,-0.01765439225529468,0.15380061254241173,-0.0412107499261512,-0.14784309634836015,0.06027523980361136,-0.5251026865654882,0.14070084080863543
0.5295978360776253,0.7272445748386026,0.2486640867064294,0.42336551391215616,0.7260472683600947,0.45135634325325263,0.8660254037844387,0.061833828017542634,0.10527579885996444,0.039555562271413026,0.1805418808924608,-0.1351803383118397,0.2153494160966242,-0.12433204335321464,0.06734571594526954,-0.23015262942966588,0.025303989042433778,0.0717982808801384,0.1377606321915856,-0.07953613807954493,0.32770604007602533,-0.2453691805210405,-0.470794189144166,0.2718131518352957
0.5281904622666898,0.7272445748386026,0.6298949124168317,-0.04405547242000541,0.7260472683600947,-0.4288022209970742,0.7071067811865476,0.3967676006886081,-0.027750317941481452,0.10105263085574047,0.4573334805141618,-0.34242744293807326,0.4454029640048482,-0.4454029640048481,-0.007067720827514816,0.023949713628149235,0.025737066698852926,-0.06879178049284575,0.11343955813307131,-0.11343955813307129,-0.31133068122166735,0.2331081664063796,-0.3844018457568527,0.38440184575685266
0.8454863298889382,0.7272445748386026,0.8713330540953649,-0.1925896099079635,0.7260472683600947,-0.42939259418726794,0.49999999999999994,0.759221291159156,-0.16780969298814077,0.1437010237806822,0.6326289837577983,-0.47367956746387085,0.4356665270476824,-0.7545965600036666,-0.03176205009464451,0.10469677775962735,0.027198900341807355,-0.07081580929190834,0.08246044558121085,-0.14282568136142576,-0.3117593200637206,0.23342910880155082,-0.27181315183529575,0.470794189144166
0.6508786566735352,0.7272445748386026,0.9558364036828512,-0.43427227429514925,0.7260472683600947,-0.4292939417481755,0.258819045102521,0.9136232306053664,-0.41509324888144816,0.15897879065718193,0.6939824098930708,-0.5196178110478998,0.24738866527542333,-0.9232670680245294,-0.07223001835604337,0.23608183126169327,0.027663762295178685,-0.07140200083677155,0.043047888352971755,-0.16065690649184294,-0.31168769372980043,0.2333754787407389,-0.14070084080863562,0.5251026865654881
0.7157459688859916,0.7272445748386026,1.0644835674381905,-0.8320416594323927,0.7260472683600947,-0.4292939417481755,1.2246467991473532e-16,1.1331252653459367,-0.8856946738897854,0.17507512952023285,0.7728653863527069,-0.5786812670845084,1.3036163936081358e-16,-1.0644835674381905,-0.13684551433887115,0.4523197318171769,0.027050231703348915,-0.07060577988506828,2.0141710359442533e-17,-0.16446954643139536,-0.31168769372980043,0.2333754787407389,-6.657502127224971e-17,0.5436263036705916
0.9047126737015849,0.7272445748386026,1.0155319842128672,-1.0393181111811252,0.7260472683600947,-0.4292939417481755,-0.2588190451025208,1.031305210959323,-1.0554607836761374,0.1612659079004885,0.7373242230700591,-0.5520698988369026,-0.2628390184250425,-0.9809285709737908,-0.16504313148438732,0.5650006631192961,0.0252172613641478,-0.06817163649046373,-0.04110031878783897,-0.15338847792349272,-0.31168769372980043,0.2333754787407389,0.1407008408086355,0.5251026865654882
0.6226738146744863,0.33142088385338975,1.2757419414069051,-1.0393181111811252,0.33018930212550623,-0.4294912466263604,-0.4999999999999997,1.6275175010646594,-1.3259017048975663,0.20273706979332154,0.42123634132538446,-0.6935268760445803,-0.6378709707034522,-1.1048249299316588,-0.1651653062465117,0.5650006631192961,0.025254609822318086,-0.06825345629609306,-0.07945849517565454,-0.13762615073720028,-0.14181341499257163,0.23348273886236276,0.27181315183529564,0.47079418914416604
0.6692127600692559,0.580224346758381,0.998933111972468,-0.8966204422029339,0.5790143094729621,-0.4298858563827301,-0.7071067811865471,0.9978673621949994,-0.8956638485879072,0.16391424896827914,0.5783965660384157,-0.543046315275754,-0.7063523774275126,-0.7063523774275133,-0.14712583318326414,0.4874264567902723,0.02692530293378268,-0.07053967522602535,-0.11602866657378824,-0.11602866657378837,-0.2489100622856394,0.23369725910561034,0.38440184575685243,0.3844018457568529
0.631135267274201,0.8629555546049615,1.233490266613162,-1.0426748148531693,0.8617699996405255,-0.4294912466263604,-0.8660254037844385,1.5214982378294093,-1.286129235364065,0.18360266333916342,1.0629849066158163,-0.6705577542525658,-1.0682339062078383,-0.6167451333065815,-0.15520014886647523,0.5668254555290468,0.02215575223624659,-0.06392894933656368,-0.12890622241453256,-0.07442404221124822,-0.37012267145080746,0.23348273886236276,0.4707941891441659,0.27181315183529603
1.080991980099301,0.8064093130356457,1.1370357290125883,-0.9856150483080071,0.8052188616070127,-0.4176652854901553,-0.9659258262890683,1.2928502490511882,-1.1206795249786723,0.18938725967191627,0.9155626153220162,-0.6181225305045098,-1.0982921760666775,-0.29428650163048653,-0.164166286359846,0.5358062655537935,0.0277429920072806,-0.06956728083449114,-0.16088680471464128,-0.04310948939611185,-0.3363119657151508,0.2270538353225355,0.5251026865654882,0.14070084080863543
1.0020184225019644,0.8064093130356457,1.1429509634837136,-1.0460315185252136,0.8052188616070127,-0.42939259418726794,-1.0,1.3063369049283493,-1.1955627319327249,0.18795408688442827,0.9203256736889942,-0.6213382075553926,-1.1429509634837136,-2.0995668585190698e-16,-0.1720160402310558,0.5686502479387978,0.027042594175578954,-0.07061203457881667,-0.16444632612368984,-3.020830003783778e-17,-0.34575501587395385,0.23342910880155082,0.5436263036705916,9.986253190837455e-17
0.5916484884755326,0.8064093130356457,1.0669583083903946,-1.040988071257967,0.8052188616070127,-0.4294912466263604,-0.9659258262890684,1.1384000318432925,-1.1106908715639803,0.16874641866719947,0.8591349544642576,-0.5800266013608975,-1.0306025856479786,0.2761491305418023,-0.16463905620179414,0.5659084973431471,0.025013486486730498,-0.0679268432020035,-0.15276747235825086,0.0409339208481371,-0.34583445267865465,0.23348273886236276,0.5251026865654882,-0.14070084080863524
0.5648567568654531,0.8064093130356457,1.155022870567639,-1.0493882221972577,0.8052188616070127,-0.4290966368699906,-0.8660254037844386,1.3340778315343091,-1.212067396742148,0.1830733511195394,0.9300462009685383,-0.6279008137816818,-1.000279147863601,0.5775114352838197,-0.1663300557577811,0.5704750403485487,0.02512286097400473,-0.06801264396375688,-0.1372666956348245,0.07925096367553637,-0.3455167054598516,0.2332682186191151,0.47079418914416593,-0.27181315183529586
0.49575202567876675,0.08261742094839843,1.02826784618641,-1.0475797980939439,0.0813642947780504,-0.30551441813003194,-0.5000000000000004,1.0573347635008388,-1.077192622694454,0.167493638664913,0.08366428814790207,-0.5589934484056386,-0.5141339230932055,0.8905060766921405,-0.17063934540534167,0.5694919334377954,0.026532863537301252,-0.04976497295619611,-0.08144455711909375,0.14106611093021573,-0.024857965175676466,0.16608567384610085,0.27181315183529603,-0.4707941891441658
0.5112675570672605,0.7951000647217823,0.9558364036828505,-1.010643470062687,0.7939086340003101,-0.2961994698576014,-2.4492935982947064e-16,0.9136232306053651,-0.9660098198302752,0.15958082502516907,0.7588467735756208,-0.5196178110478995,-2.3411239845574407e-16,0.9558364036828505,-0.16873109052709434,0.5494123739589988,0.027873677969899993,-0.04945172164375665,-4.0891965574730604e-17,0.1669541193558877,-0.23515531650626437,0.16102182294787667,1.3315004254449942e-16,-0.5436263036705916
-0.9686452831045288,-1.2971108733429153,-1.597371944567627,1.4194589368321067,-1.2984834732396586,-0.39590519329622237,0.0,2.5515971292917623,-2.267403882161399,-0.08828945594144459,2.07416107063776,-2.89883768127882,-0.0,-1.597371944567627,0.07845590232777643,2.5759692769805485,0.0030549603387427867,-0.021882351345526643,0.0,0.0552716956383897,0.5140763504648972,-0.7184706708065487,0.0,1.814754347687927
-0.761323440773765,-1.2971108733429153,-1.597371944567627,1.3022176693267808,-1.2984834732396586,-0.40092946953253816,0.25881904510252074,2.5515971292917623,-2.080125970702843,-0.06434227686687664,2.07416107063776,-2.1780430060243723,-0.4134302813665499,-1.542942815447461,0.052453437726704286,1.7755952811392797,0.0016224852053987515,-0.016149472901713664,0.01042525300074343,0.03890757388053439,0.520600290122744,-0.546673947789144,0.3529040389926455,1.3170558037168214
-0.7219035887188125,-1.2971108733429153,-1.597371944567627,1.4797621183003815,-1.2984834732396586,-0.4174077409663497,0.49999999999999994,2.5515971292917623,-2.3637304924069915,-0.061168638129733804,2.07416107063776,-2.2673965002587755,-0.7986859722838134,-1.3833646832881132,0.05666497013436954,2.100454724812371,0.0014663765873121463,-0.01598391855231395,0.019146648448959323,0.033162967908257394,0.5419970532471055,-0.5924912192596445,0.7097271577761773,1.2292834967797923
-0.7642433589928959,-1.2971108733429153,-1.1344143078990416,1.4673507064729974,-1.2984834732396586,-0.42378512789147976,0.7071067811865476,1.2868958219660616,-1.6645836361287352,-0.04675948650879213,1.4730182306135111,-1.4949496392345738,-0.8021520497904564,-0.8021520497904564,0.06048281045578717,1.9336986443119049,0.0016990105502289639,-0.01746802277817527,0.029146273777525697,0.029146273777525697,0.5502779847718415,-0.5584709392705648,0.9318368254653808,0.9318368254653808
-0.6985404185801929,-1.2971108733429153,-1.0916797568219414,1.4586316686848622,-1.2984834732396586,-0.41503479527397374,0.8660254037844386,1.1917646914548132,-1.592358665362673,-0.04643815667788581,1.4175281223035805,-1.0019069701262553,-0.9454224022050195,-0.5458398784109708,0.06204765229219302,1.3386830950833672,0.001809503512817938,-0.01765485778156703,0.03683921327354119,0.021269129700213045,0.5389158224826601,-0.3809049784347528,0.794808993146473,0.45888318614745177
-1.3044473514635162,-1.2971108733429153,-0.9911811303482521,1.9582182679543885,-1.2984834732396586,-0.3163786567150782,0.9659258262890683,0.9824400331584386,-1.9409489962996271,-0.03440976308424681,1.287032316744209,-0.11937139250607258,-0.9574074523337681,-0.25653655368037176,0.06798134529042134,0.235835039953207,0.0012051949793896936,-0.010983375580054786,0.03353300201334971,0.008985140809268266,0.4108124570302924,-0.038102582519917716,0.11632980835822888,0.031170478205254693
-0.8752040757061672,-0.42629875317544663,-0.9394530084936282,1.7098221962231142,-0.4275959475235635,-0.42328432803309324,0.9807852804032304,0.8825719551677291,-1.6062976062309873,-0.05131026769216498,0.4017062993206953,0.5063790542485372,-0.9214016823610816,-0.18327818994604247,0.09338565505781596,-0.9216194304863837,0.0029830356099875017,-0.023118593463340314,0.05356771954641749,0.010655281910107485,0.1809946633171854,0.22815650785057773,-0.5286577595912214,-0.105156566493916
-1.3672265492716758,-0.007856565562507044,-0.3841452826330031,1.4010054583950433,-0.009117526075569737,-0.4102956400010787,0.9978589232386035,0.14756759816918985,-0.538189637785544,-0.014103073788269697,0.0035024546312135123,0.2088314800702742,-0.3833227980953575,0.025124303563196167,0.051434923844659995,-0.7616234187696203,0.0013478344348285716,-0.015063128320304466,0.03663425964327676,-0.0024011362346928957,0.003740881196402409,0.22304750218594616,-0.5424623580249186,0.03555486139187274
-1.4241659106415734,0.6458179869787876,-0.1245992803285811,0.7086853260359172,0.6446136295918367,-0.428769850665497,0.9469301294951057,0.015524980658400337,-0.08830168160350113,-0.005243999279053905,-0.0803183943371374,0.0676205276340719,-0.11798681265654028,0.040051126045977846,0.029826378844308304,-0.38460636005840976,0.0017713083863868317,-0.01804560011775729,0.039853367557916,-0.01352839534758208,-0.2763908896970358,0.23269511235637885,-0.5139027674975356,0.1744464830687137
-1.2956895089987268,1.5980566950060713,0.3462050959445565,0.36294484781535946,1.5969347940761902,0.27377732855379694,0.8314696123025451,0.11985796845797958,0.12565335586049897,0.01478876190384669,0.552866963600348,-0.18736003365546053,0.28785901690218585,-0.19234124582649104,0.01550382995930484,-0.19641928931240205,0.0018247220561338209,0.011694881947381029,0.035517692462260234,-0.0237321633714696,0.4372045417967872,-0.1481634155383899,-0.4499765496503432,0.3006647180409922
-1.4927887692734072,0.7272445748386029,0.3462050959445565,0.18671790503303665,0.7260472683600947,1.5724287881003747,0.659345815100069,0.11985796845797958,0.06464269022652905,0.0152414574638906,0.25136126420288973,-0.18437451527021845,0.2282688811773612,-0.2602907726831962,0.008220136100375442,-0.09943823368287455,0.001938144193600512,0.06922516961641428,0.029027276930814878,-0.03309926566530282,1.1416576262910512,-0.8374105378546264,-0.35114031098488147,0.40039878583124694
-0.9277645158436488,0.7272445748386029,0.8471892399275106,-0.6524580129780254,0.7260472683600947,0.33429135127083753,0.4422886902190017,0.7177296082489532,-0.5527554080994672,0.03483919346394624,0.615099433433434,-0.45742888666067694,0.3747022192951702,-0.7598209362107807,-0.026831208270761738,0.3522862760803155,0.001691123491727631,0.013747154131992094,0.01818835806598966,-0.036882341609379685,0.24271132242659646,-0.18049629696099131,-0.23880806508684885,0.48425485157331544
-1.1088032698166657,0.7272445748386029,0.9860161713926666,-1.0225345928209038,0.7260472683600947,-0.12637854462614884,0.19509032201612816,0.9722278902478525,-1.0082356443298268,0.039258902700413136,0.7158943477985246,-0.5211100371187605,0.19236221239010515,-0.9670701471414762,-0.04071290842082531,0.5404100410113019,0.0015852882402371611,-0.005031847479631202,0.007767653505120196,-0.03905063122744055,-0.09175679710513969,0.06679112370756514,-0.10310533224190849,0.5183455086285034
