output_Ph,poly_output_WCW_gl,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l output_glucose_gl,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-1.5290250409956563,0.8312567666781111,0.7755024223567202,1.7832429380840993,-0.4999999999999997,0.6909878121481476,-0.8587277728224573,0.030112066471648564,0.6446416361592902,-0.43466186453858396,-0.41562838333905533,-0.7198894770109582,-0.037421886930093344,0.540177711247458,-1.8421747623683515,0.06459752514409246,-0.018112373744627146,-0.0313715515713708,1.3829092181347338,-0.671604798457289,0.2734215179524057,-0.9324528009442881,0.26144861730003727,0.45284228873229626
-1.4226225005539075,0.7761761922484882,0.15270882739138658,2.0557020790192753,-0.8660254037844385,0.6024494814133622,-0.802484937328221,0.03261386414080268,0.11852895616737807,-0.422312464292103,-0.672188300299865,-0.38808809612424444,-0.0434428703626114,0.562535784154562,-2.1253807711730803,0.08637779538803014,-0.036389205368034756,-0.021009317514831462,0.31392385395306904,-0.07635441369569336,0.2960377973569836,-1.118494253638608,0.47119884127376377,0.27204677785124753
-1.2913491551861884,0.7333357454698928,0.15270882739138658,2.371485403035634,-1.0,0.5377813155838833,-0.7557056050579759,0.014915713883108054,0.11198684177489567,-0.3979027916880031,-0.7333357454698928,-1.3471159100850634e-16,-0.020959985515055752,0.559144323599947,-2.4438257952895306,0.04823492918237807,-0.02033954293820854,-3.736313423309586e-18,0.36214675507336147,-2.805215649996108e-17,0.2944070889878481,-1.2867512161303318,0.5425929311996684,9.96727044650481e-17
-1.3466250706463485,0.5986943413085924,-0.27978672466787297,2.2935024843775924,-0.8660254037844386,0.3584349143149294,-0.6179721732710587,0.015219257240559647,-0.16750672883192072,-0.32479116658089197,-0.5184845086752323,0.2993471706542963,-0.026239289469039886,0.5599675005289413,-2.3673527823488243,0.05830254586223571,-0.02201501248240668,0.012710373382930473,-0.6416915481216361,-0.1398933623339365,0.29430531925327824,-1.2442231303355753,0.46981803864896315,-0.27124957108412096
-1.3908400481039955,0.659894979563729,-0.5831102718454337,1.3345990913961585,-0.5000000000000004,0.43546138405341434,-0.6817028971228989,0.01495951485451199,-0.38479154092284296,-0.35796151487896416,-0.3299474897818648,0.5714858161320021,-0.023418711714338767,0.5603789697264162,-1.3787043321709138,0.030254745907838713,-0.011334769408612616,0.019632396507794463,-0.7782184389886828,-0.5049883086257954,0.29425444098328013,-0.7239562768428686,0.2712261238262645,-0.4697774268070572
-1.3811698801416699,0.6843752348657836,-0.7964747441946685,0.23513493141519054,-2.4492935982947064e-16,0.4683694620975964,-0.707572356566731,0.011808353309173607,-0.5450875901228911,-0.37101623027423486,-1.6762358815882e-16,0.6843752348657836,-0.017839045997417098,0.5604994552888731,-0.24310490657253506,0.0040570672403471755,-4.226062354847352e-18,0.017254208959635142,-0.18727903435014479,-0.7964747441946685,0.293898416242647,-0.12747228627664126,1.3278208084959906e-16,-0.5421239860425353
0.6965638277905223,-1.592288508225293,-1.2889430128061454,-0.3963629917078165,0.0,2.5353826934263295,-0.7862446380702398,-0.04376983194548989,2.052369147048512,-2.6699982673523954,-0.0,-1.592288508225293,0.013573412710280015,0.8279901203102734,-0.1957172179224545,-0.010895476194699796,0.0,0.027488631437950998,0.5108893086967302,-1.2889430128061454,2.8117612249024124,-0.6646336362007736,0.0,1.6768307084802605
1.0586314904426664,-1.592288508225293,-1.2889430128061454,-0.4100647838621138,0.25881904510252074,2.5353826934263295,-0.7730696981059615,-0.0379741549383075,2.052369147048512,-2.4376264769165346,-0.4121145912265876,-1.5380325929981042,0.011578791860535117,0.743262612579524,-0.19908996204305776,-0.009779549093448723,0.006172521166193892,0.023036162603029906,0.5285501379569338,-1.245023344684297,2.343639426257358,-0.6277661172769786,0.3962247757319697,1.4787309942492948
1.1793207113267157,-1.5888000718447504,-1.2889430128061454,-0.42625347087137927,0.49999999999999994,2.524285668293884,-1.0522521803942881,-0.030720065179928563,2.0478727513501926,-2.614229723448842,-0.7944000359223751,-1.3759412237520952,0.012805704193251036,1.0897454916066742,-0.28230496213677775,-0.008241776067605242,0.009667693791157624,0.016744936838303186,0.5494164329640322,-1.116257393120573,2.70737861914912,-0.7013623129947095,0.822705691476168,1.4249680573128087
0.6563340874958403,-1.0665138249754158,-1.2889430128061454,-0.4330162768864818,0.7071067811865476,1.1374517388636918,-0.6923037728922603,-0.02077673579798334,1.3746755427632185,-1.4992842396460642,-0.7541391578693193,-0.7541391578693193,0.012645646483163239,0.9125311433272683,-0.28108290318616475,-0.008435581959103263,0.013775133926664258,0.013775133926664258,0.558133304524162,-0.9114203449182444,1.9762185545530664,-0.6087257982437158,0.9940368591136515,0.9940368591136515
0.6161043472011585,-0.9761204822725791,-1.2889430128061454,-0.4330162768864818,0.8660254037844386,0.9528111959120523,0.04596870295698324,-0.018020966245586512,1.2581636752822059,0.5329318518854824,-0.8453451348023713,-0.48806024113628965,-0.0008694276976334482,0.02571147998758402,0.020392151347332365,-0.00799427104673925,0.015988410091636304,0.009230912870320351,0.558133304524162,-0.6444715064030728,0.2980825162137425,0.23641360931224487,-0.47282331494999996,-0.27298466816551376
0.4954151263171092,-0.9974183043853667,-1.2889430128061454,-0.43311586691675263,0.8968727415326884,0.99484327392298,-0.8731286389869546,-0.0252393977314684,1.2856153542824715,-0.1194360630549746,-0.8945572891089892,-0.44114683544706096,0.022151470053396106,0.10482359374047853,-0.37914470362333497,-0.010959878699697577,0.022695119729134263,0.01119199448765537,0.5582616703978247,-0.5700849169009634,0.014338915015046132,-0.05186354989049085,0.10739621364377848,0.052961951531510086
0.4954151263171092,-0.9772832943994268,-1.2889430128061454,-0.4309053836486381,0.9025852843498605,0.9550826375121968,-0.7834223456378159,-0.014912136767296023,1.2596624738483124,-0.0003896098611271174,-0.8820815201658752,-0.4207313029643214,0.012231927066685659,0.00031958393891746577,-0.3454278900914128,-0.006575084268355855,0.0137723373370924,0.006569067937858411,0.5554124834344636,-0.5549042701665622,1.5893477477811778e-07,-0.00017178743118232063,0.0003598302859633279,0.00017163024232828969
0.7367935680852041,-0.955801870371875,-1.2889430128061454,-0.4330680343795945,0.9108638249211758,0.9135572154063746,-0.5532881429630145,-0.02460378125804062,1.2319741424428734,0.34138568100344224,-0.87060534751374,-0.39446615100266164,0.014901070466696604,-0.20675732870495442,-0.2506915041140303,-0.011147824165252535,0.023447008212594794,0.010623701208088544,0.5582000169832699,-0.5319558424023522,0.12757184906294247,0.15467978293448878,-0.32533506871160633,-0.14740740188117032
0.7367935680852041,-0.7905601470830054,-0.2636402240576606,-0.4330162768864818,0.9659258262890683,0.6249853461559031,0.10224059217142488,-0.019774707508249455,0.20842345430802064,0.4316215988326679,-0.7636224633023594,-0.20461202236413178,-0.0032349203354854533,0.07060845207020434,0.056000597465092346,-0.010831269769082205,0.024161223861345223,0.006473980421795024,0.11416050825896605,-0.06823511104121832,0.2980825162137425,0.23641360931224487,-0.5273658823240419,-0.1413072622844535
0.5356448666117911,-0.4723168281562957,0.2345946519146065,-0.4330162768864818,1.0,0.22308318615962378,0.06628860768046893,-0.006244243226241972,-0.1108030018947372,0.2578705052064687,-0.4723168281562957,-2.89210645892519e-17,-0.001855461169492191,0.07662557204004007,0.06077286343963752,-0.0057246720688643145,0.013220454690586785,8.09519376004986e-19,-0.10158330274954307,1.4364779478215516e-17,0.2980825162137425,0.23641360931224487,-0.5459693363310274,-3.3430980008519874e-17
0.4954151263171092,-0.09899293479996325,0.9923268591224294,-0.3254495754286098,0.9659258262890683,0.009799601140309776,0.039070351834631485,-0.00236086175619104,-0.09823334806535897,0.054047106914196605,-0.09561983234343437,0.025621256856822573,-0.009412597321730802,0.2154821867285564,0.12844784773904838,-0.007761578720245208,0.023036162603029906,-0.00617252116619389,-0.3229523549878005,-0.25683309010765065,0.2980825162137425,0.17768548870597273,-0.5273658823240419,0.14130726228445342
0.8977125292639352,0.1825300011736645,0.7755024223567202,0.05296963129744023,0.8660254037844387,0.03331720132845796,-0.09045503974947951,0.005044075135962647,0.1415524580629518,-0.09879981800046822,0.15807561796919686,-0.0912650005868322,-0.013694488094146888,0.26823806046518633,-0.026249767565423816,0.0014637747135843242,0.023931940931644274,-0.013817112539115037,0.04107807738250724,-0.3877512111783599,0.29298391364546933,-0.02867139592444201,-0.4687621307594098,0.2706399423798477
0.6161043472011585,0.5742140860065379,0.7755024223567202,-0.4330162768864818,0.7071067811865476,0.3297218165683237,-0.4807395715339618,0.01202227301805477,0.4453044146494202,-0.313503283448917,0.4060306740680584,-0.4060306740680583,-0.01752866231211709,0.45709269628657484,0.3625269119839538,-0.009066026119623283,0.014804636430054065,-0.014804636430054061,-0.3358051716453549,-0.5483630216750308,0.2980825162137425,0.23641360931224487,-0.3860586200395884,0.38605862003958835
0.9781720098533025,0.7516959369464337,0.7755024223567202,-0.4330162768864818,0.49999999999999994,0.5650467816217768,-0.7771749157918237,0.016175964502558895,0.5829420199776637,-0.4104029318173742,0.3758479684732168,-0.6509877773171572,-0.022248695610733893,0.5644751449790276,0.4476935047604519,-0.009318203783832725,0.010759646093252464,-0.018636253704973252,-0.3358051716453549,-0.6716047984572889,0.2980825162137425,0.23641360931224487,-0.27298466816551364,0.47282331495
0.5356448666117911,0.9903784261414659,0.7755024223567202,-0.4330162768864818,0.258819045102521,0.980849426966447,-1.023947625771698,0.014535181112499311,0.7680408685225428,-0.5360719203703413,0.2563287985440718,-0.9566320996095623,-0.01517385215418434,0.5596267429178636,0.4476935047604519,-0.0063551162293857665,0.0037985295283400173,-0.014176305193815573,-0.3358051716453549,-0.7490778181040889,0.29298391364546933,0.2343830004521873,-0.14009354290670703,0.5228362199401606
0.6563340874958403,1.0026185537924932,0.7755024223567202,-0.2770366945884562,1.2246467991473532e-16,1.0052439644089506,-1.0366026365398966,0.031209984024506792,0.77753311716587,-0.5426972552547333,1.227853602667725e-16,-1.0026185537924932,-0.03218358216673689,0.5596267429178636,0.2864269436690749,-0.008623729113731689,3.812138414203206e-18,-0.031128472444931596,-0.21484262773504664,-0.7755024223567202,0.29298391364546933,0.14995439012104655,-6.628766783138094e-17,0.5412798847596956
0.5356448666117911,1.0270988090945479,0.7755024223567202,0.22332035582593404,-0.4999999999999997,1.0549319636434384,-1.061912658076294,0.020906126940974268,0.7965176144525243,-0.5559479250235174,-0.5135494045472736,-0.889493660872622,-0.021044466937276397,0.5596267429178636,-0.23088987209197637,0.004545583799786827,-0.01017727153213444,-0.017627551376081216,0.17318547690457653,-0.671604798457289,0.29298391364546933,-0.12087881646595579,0.2706399423798476,0.46876213075940987
0.575874606906473,1.057699128222116,0.15616879180786059,0.3924309775392164,-0.8660254037844385,1.1187274458418242,-1.0935501849967906,0.0224529480528275,0.16517959495067527,-0.5725112622344974,-0.9159943146010066,-0.5288495641110584,-0.021947638442370375,0.5596267429178636,-0.40573255346047876,0.008330565959545719,-0.018384078122750953,-0.010614052452973383,0.0612854716302771,-0.07808439590393036,0.29298391364546933,-0.21241499429856173,0.4687621307594097,0.270639942379848
0.8172530486745715,1.0638191920476296,-0.27402011730708276,-0.4330162768864818,-1.0,1.1317112733688715,-1.09987769038089,0.025370800967588168,-0.2915078597984175,-0.5758239296766934,-1.0638191920476296,-1.9542041526189795e-16,-0.02465715295764205,0.5596267429178636,0.4476935047604519,-0.010326914440664754,-0.023848790430970396,-4.380951729723588e-18,0.11865517098830998,5.0336678934315165e-17,0.29298391364546933,0.2343830004521873,0.5412798847596956,9.94315017470714e-17
0.5356448666117911,0.9046975325842749,-0.27402011730708276,-0.4330162768864818,-0.8660254037844386,0.8184776254640751,-0.9353625503943072,0.019468450544091076,-0.24790532400617132,-0.4896945761795972,-0.7834910459590819,0.45234876629213755,-0.022248695610733893,0.5596267429178636,0.4476935047604519,-0.009318203783832725,-0.01863625370497325,0.010759646093252468,0.11865517098830998,-0.1370100586535414,0.29298391364546933,0.2343830004521873,0.46876213075940976,-0.27063994237984784
0.5356448666117911,0.867977149631193,-0.27402011730708276,-0.4330162768864818,-0.5000000000000004,0.7533843322818904,-0.8973975180897111,0.02550233935039836,-0.2378432003618068,-0.4698185715264212,-0.4339885748155969,0.7516902614850198,-0.03037723915655577,0.5596267429178636,0.4476935047604519,-0.012722602250643696,-0.014690674380791262,0.02544499442498089,0.11865517098830998,-0.23730838273592553,0.29298391364546933,0.2343830004521873,0.270639942379848,-0.46876213075940965
0.5356448666117911,0.9230577240608158,-0.27402011730708276,-0.4330162768864818,-2.4492935982947064e-16,0.8520355619483331,-0.9543450665466051,0.02241698421951614,-0.25293638582835354,-0.49963257850618525,-2.2608393743986375e-16,0.9230577240608158,-0.02510873871018733,0.5596267429178636,0.4476935047604519,-0.010516047688820761,-5.948249444291185e-18,0.024285571351807672,0.11865517098830998,-0.27402011730708276,0.29298391364546933,0.2343830004521873,1.3257533566276189e-16,-0.5412798847596956
-0.7546999134088632,-1.592288508225293,-1.2889430128061454,-0.4051987853550072,0.0,2.5353826934263295,-2.2826802371277726,-0.04212417662642172,2.052369147048512,-2.766546058172954,-0.0,-1.592288508225293,0.03792564559966557,2.4908034706038125,-0.5808867266579453,-0.010719580726064512,0.0,0.026455115645701542,0.5222781431808736,-1.2889430128061454,3.0187857288119906,-0.7040188361654328,0.0,1.737465317297583
-0.7261440474522469,-1.592288508225293,-1.2889430128061454,-0.4162014906775562,0.25881904510252074,2.5353826934263295,-2.1073158466811006,-0.03261847395710073,2.052369147048512,-2.178448300630263,-0.4121145912265876,-1.5380325929981042,0.027111263022569988,1.8106452477553991,-0.5508222864050301,-0.00852600355679482,0.005301980287283309,0.019787259812869943,0.5364600033283381,-1.245023344684297,1.8717635845757086,-0.5694152946546414,0.3540965761303844,1.3215064129047758
-0.7927686464405129,-1.5891672756742812,-1.2889430128061454,-0.43312348774562937,0.49999999999999994,2.525452630074017,-2.423317478471684,-0.031235552375799704,2.0483460561605424,-2.25563195726926,-0.7945836378371405,-1.3762592315968358,0.029972314317285257,2.1644089783975438,-0.6604689979821401,-0.008513170132406217,0.0098276477416597,0.01702198520744414,0.5582714932119571,-1.116257393120573,2.0146390655148556,-0.6147667368675438,0.7096899086070717,1.2292189793263615
-1.4196050091425048,-1.0884236534707545,-1.2889430128061454,-0.4297076459222123,0.7071067811865476,1.184666049434625,-1.7291517362557582,-0.034102417932978676,1.4029160631140665,-1.821427246767368,-0.7696317461730076,-0.7696317461730076,0.0497762683479212,2.6585754590624346,-0.6826659083155737,-0.013463571545424387,0.022155022907093487,0.022155022907093487,0.5538686677608127,-0.9114203449182444,2.8004493053969584,-0.7190961092504523,1.1833108859038184,1.1833108859038184
-1.3788122851355848,-1.0269170120243423,-1.2889430128061454,-0.4336463774031074,0.8660254037844386,1.0545585495850032,-1.636025652343963,-0.030081900693521093,1.3236375073805404,-1.2642358253552575,-0.8893362199914902,-0.5134585060121712,0.04666859059198892,1.961315700970215,-0.6908606919258029,-0.012702980969640638,0.025368836906650108,0.014646704817082157,0.5589454681824321,-0.6444715064030728,1.5156031144412603,-0.5338613339044962,1.0661624340741636,0.6155491683125851
-0.7043885674163733,-0.9435617427208477,-1.2889430128061454,-0.4330162768864818,0.9569403357322088,0.8903087623264032,-1.1210502751452576,-0.01867007992312669,1.2161973154312264,0.22966851495892615,-0.902932290863356,-0.2739015159553794,0.02350880853976339,-0.2891917532229271,-0.5144687351843816,-0.00856801217286864,0.018934799643598645,0.00574380867665514,0.558133304524162,-0.37416040647182647,0.059246442352883705,0.1053987256613304,-0.23292494371185432,-0.07065700920441793
-1.3339393295761668,-0.692639125874787,-0.03297592962605546,-0.4330162768864818,1.0,0.4797489586925891,-0.6150600372806735,-0.017063300029055994,0.022840419071099547,0.3779973189889005,-0.692639125874787,-4.2411914423338933e-17,0.021875928570232493,-0.48460979622111505,-0.38451626172369063,-0.010667440480852254,0.02463519514221124,1.5084706438639711e-18,0.014279114273545168,-2.0191933332728596e-18,0.297826541514917,0.236312078869242,-0.5457348637524608,-3.34166227038784e-17
-1.4318437854963588,-0.29483497721639995,0.6013508800608586,-0.4330162768864818,0.9659258262890683,0.08692766379019508,-0.1535828871448422,-0.005477524465681462,-0.1772992730218053,0.1607219862555171,-0.28478871898666974,0.07630890726597206,0.009677632932552784,-0.28396192420806987,-0.22556309503307143,-0.008044694266186508,0.017945232941777484,-0.004808410674737655,-0.26039471918636226,-0.15564106054891183,0.2971615218863419,0.2360480997174345,-0.5265505430949432,0.14108879279645903
-1.4005677651714548,0.03564846936133698,1.521701414842963,0.20317173951917866,0.8660254037844387,0.0012708133678061815,0.004486410604012,0.0008341106548090765,0.054246326264132505,-0.01934595091896265,0.030872480072949054,-0.017824234680668485,0.0029446990261953005,-0.06829789609261264,0.025569452572429353,0.004753856637470097,0.020263451126330243,-0.011699108962497585,0.3091667234824401,-0.7608507074214812,0.29450887631518285,-0.11025860496330944,-0.4699804860165869,0.27134336011554744
-1.5759697643391133,0.44569274567075134,0.7755024223567202,-0.4330162768864818,0.7071067811865476,0.19864202354353305,-0.235226725808538,0.011673620166100384,0.3456358038944853,-0.23374122219290086,0.3151523627894396,-0.31515236278943953,-0.01382359785215605,0.2767902853691607,0.22853636731403235,-0.011341597078283942,0.018520597565533398,-0.018520597565533394,-0.3358051716453549,-0.5483630216750308,0.27504229959808896,0.22709311464458057,-0.37083844164143026,0.3708384416414302
-1.2754732753892606,0.6231745966106471,0.7755024223567202,-0.4330162768864818,0.49999999999999994,0.38834657786084276,-0.6189385408797364,0.013228860013431995,0.48327340922272877,-0.34002965663348045,0.3115872983053235,-0.5396850316579404,-0.021083876570556173,0.5419320563910774,0.4300728303929005,-0.00919214573511854,0.010614087998276706,-0.018384139689022302,-0.3358051716453549,-0.6716047984572889,0.2977241824227252,0.23627146669204085,-0.27282053736051703,0.4725390320566587
-1.0606347927917843,0.8373768305036248,0.7755024223567202,-0.4330162768864818,0.258819045102521,0.7011999562642963,-0.8657599911692145,0.023275034956752774,0.6493877604809537,-0.4565145099331308,0.21672907166192376,-0.8088439069195348,-0.02873730079216702,0.5636509166286297,0.4476935047604519,-0.01203576288982619,0.007193920470203974,-0.02684807670041099,-0.3358051716453549,-0.7490778181040889,0.2972126508532388,0.23606840580603505,-0.1411009299902367,0.526595839718782
-1.361135118348616,0.8985774687587612,0.7755024223567202,-0.36235027028223105,1.2246467991473532e-16,0.8074414673609025,-0.9290350450102078,0.016563061896655962,0.6968490036975894,-0.4881517196569915,1.1004400209013477e-16,-0.8985774687587612,-0.01905731322539173,0.5616630717835525,0.37463225082431856,-0.006679034544728667,2.2573346696348984e-18,-0.01843253639503686,-0.28100351234548243,-0.7755024223567202,0.2951199697272527,0.1968465866396365,-6.652887054935763e-17,0.5432494544196549
-1.313547763331443,0.849616958154652,0.7755024223567202,1.1959626218685044,-0.4999999999999997,0.7218489755839637,-0.877694723790267,0.021523907765098646,0.6588800091242808,-0.4613148947284346,-0.4248084790773258,-0.7357898692479892,-0.026170876346388934,0.5609118566407293,-1.2354862658865269,0.03029811130360886,-0.01266683036308977,-0.02193959375972763,0.9274719103071194,-0.671604798457289,0.2948143438537761,-0.6493695373085826,0.27148404366268736,0.47022415706802234
-1.278193429757552,0.7761761922484882,0.15270882739138658,1.311493776751657,-0.8660254037844385,0.6024494814133622,-0.802484937328221,0.014069626789286289,0.11852895616737807,-0.42136610571936683,-0.672188300299865,-0.38808809612424444,-0.01874126199883794,0.5612751996186593,-1.355947285878576,0.02377324653815199,-0.015698309665992907,-0.00906342331148312,0.20027667677884647,-0.07635441369569336,0.2947125037481469,-0.711976263770936,0.47014293338421037,0.2714371491469744
-1.4060080739080338,0.6843752348657836,0.15270882739138658,1.3952526422657705,-1.0,0.4683694620975964,-0.7029308246727125,0.015594747868745543,0.10451013961205859,-0.37136925817149224,-0.6843752348657836,-1.2571769111911498e-16,-0.023404662060687722,0.5573525176801234,-1.4330823800878802,0.03179339645976949,-0.022786838380853908,-4.185874302870119e-18,0.2130673949151396,-2.805215649996108e-17,0.29445798045241983,-0.7571196506280236,0.5426398257153817,9.968131884783297e-17
-1.4535992655322323,0.6109344689596198,-0.27978672466787297,1.311493776751657,-0.8660254037844386,0.37324092536297265,-0.631642291957539,0.014978827515308739,-0.1709313540569183,-0.33154602323582183,-0.5290847701665863,0.30546723447980995,-0.02534893764236944,0.5610812635362128,-1.355947285878576,0.03215506747035798,-0.021233120418386653,0.012258947789291277,-0.3669385482196447,-0.1398933623339365,0.29450887631518285,-0.7117302563088488,0.4699804860165868,-0.2713433601155476
-1.4359220987453065,0.6537749157382153,-0.5854169147897498,0.4414532192454654,-0.5000000000000004,0.42742164044851055,-0.6759348296462343,0.016324315845362092,-0.3827308941383947,-0.3546723309590964,-0.32688745786910794,0.5661856853863251,-0.025815664453600316,0.5608873274537662,-0.45641642003124544,0.011022787213819094,-0.012484660586074467,0.021624066450333587,-0.25843418163468335,-0.5069859200130332,0.29430531925327824,-0.23948799274807375,0.2712495710841211,-0.46981803864896304
-1.1993262178084458,0.7088554901678381,-0.7964747441946685,-0.3842047915700102,-2.4492935982947064e-16,0.502476105941086,-0.7172578063853111,0.01065092039483388,-0.5645854952024152,-0.3845534953373007,-1.736195214184142e-16,0.7088554901678381,-0.01520362004890801,0.5489295774310429,0.3887589076004513,-0.005772875723029263,-3.680190320997075e-18,0.015025517249379032,0.3060094130840898,-0.7964747441946685,0.29430531925327824,0.20843076984365866,1.3287396759930445e-16,-0.5424991421682418
0.6452185162095255,-1.592288508225293,-1.2889430128061454,-0.38208653713072654,0.0,2.5353826934263295,-2.0713412411433896,-0.0436778029336968,2.052369147048512,-3.809381670392501,-0.0,-1.592288508225293,0.03568362077002114,3.112165030390887,-0.4970403277774327,-0.010480952657891828,0.0,0.027430834743873454,0.49248777232194585,-1.2889430128061454,5.723549643352498,-0.9141015861954539,0.0,2.392394123749784
1.044306213733883,-1.592288508225293,-1.2889430128061454,-0.4107121419671777,0.25881904510252074,2.5353826934263295,-1.137729358141866,-0.03911031138592832,2.052369147048512,-3.004368729297059,-0.4121145912265876,-1.5380325929981042,0.0175503877916384,1.3481824715721,-0.29346394152037214,-0.010088046028933062,0.006357198079542993,0.023725386226633748,0.5293845456632393,-1.245023344684297,3.5601061271661236,-0.7749416702404625,0.48834607650293826,1.8225323691858837
1.1678315312499814,-1.5856788392937384,-1.2889430128061454,-0.4330162768864818,0.49999999999999994,2.5143773813839374,-1.2118087449579562,-0.04114050134127163,2.043849660462223,-3.1644118127022343,-0.7928394196468691,-1.3732381570718,0.019827739330786985,1.5250940195660647,-0.33092004385572205,-0.011234624741524164,0.012972520135160412,0.02246906397630812,0.558133304524162,-1.116257393120573,3.9824976928713505,-0.8641357806617577,0.9978098131496991,1.728257292666087
0.8406917249367841,-1.0690230511438763,-1.2889430128061454,-0.4330162768864818,0.7071067811865476,1.1428102838769627,-0.9046435257643762,-0.019408415899648555,1.377909792300606,-1.5651750205596557,-0.7559134487085684,-0.7559134487085684,0.015363615498274379,1.238985568307905,-0.3664330446539915,-0.007861532998879298,0.012837723639397235,0.012837723639397235,0.558133304524162,-0.9114203449182444,2.143639132011579,-0.6339865724628319,1.0352871901099663,1.0352871901099663
0.49319104523487983,-1.0538452928566027,-1.2889430128061454,-0.4330162768864818,0.8660254037844386,1.1105899012760185,-0.7910758260926075,-0.026866325824844186,1.358346526806164,-0.07776175121539837,-0.9126567952724692,-0.5269226464283014,0.019136947735201505,0.05538988019830774,-0.32504648573320494,-0.011039150111643713,0.022078117944235028,0.012746807338304404,0.558133304524162,-0.6444715064030728,0.005444755030761491,-0.031951657632963815,0.0639027876784035,0.03689429166809377
0.6316446006170673,-0.9786909090792949,-1.2889430128061454,-0.4330162768864818,0.8898149277675999,0.9578358955144567,-0.48812277201328796,-0.018596361942349864,1.2614768089546518,-0.029763122206738452,-0.8708537805691994,-0.4465977926308967,0.009476892422983142,0.015167585369642423,-0.21596716945040903,-0.00822785553355679,0.016907606175722126,0.00867068590069698,0.558133304524162,-0.5881725261837526,0.0009248384275862394,-0.013168525677431276,0.027060300847631027,0.01387726722456331
0.5800633377051074,-0.9761204822725792,-1.2889430128061454,-0.4056112264464801,0.9135454576426009,0.9528111959120525,-0.7191929019578754,-0.02468706930515349,1.2581636752822059,0.14572368747533931,-0.8917304326920196,-0.39702396819708,0.018634085210778053,-0.10999392338066677,-0.29884908708767055,-0.01025831609938122,0.02310448396054991,0.010286779018487797,0.5228097562439218,-0.5242603541447798,0.02228709442386785,0.06055314346192608,-0.136381947906766,-0.060721155366346695
0.5814214965857244,-0.9680419980229024,-1.2889430128061454,-0.4330162768864818,0.915135660599092,0.9371053099361729,-0.5157535194166931,-0.023551982989419847,1.2477509694545204,0.36854623413859755,-0.8858897533483536,-0.39026228981105265,0.012962276477616714,-0.20283634646963716,-0.23070245839027392,-0.01053507183386795,0.022264797968952782,0.009808343537897559,0.558133304524162,-0.5196322604195345,0.14494243630632422,0.16485495308381604,-0.34840410036812663,-0.1534829604646737
0.5800633377051074,-0.8456407215126257,-0.2705601528906088,-0.4330162768864818,0.9659258262890683,0.7151082298803941,-0.4684632347191423,-0.022544359871504105,0.22879668290298075,0.46062319387196393,-0.8168262126707669,-0.21886792404170446,0.014768678794038856,-0.3017515704217445,-0.2398798929567069,-0.011543997974560596,0.025751100772546692,0.0068999866562163455,0.11715695007852872,-0.0700261204139394,0.29670155910287327,0.23586534492002934,-0.5261428734803939,-0.1409795580524619
0.6913748168129111,-0.51515727493489,0.2242147586651841,-0.4330162768864818,1.0,0.2653870179183419,-0.13078009509337213,-0.01054581580964981,-0.11550586407414026,0.28092186278936276,-0.51515727493489,-3.1544285390324304e-17,0.00519687362720793,-0.1384355128505362,-0.10992741949601588,-0.008864302458316858,0.020471060630916412,1.253490943840159e-18,-0.09708864002019905,1.3729194326045699e-17,0.297366064143077,0.23612932407183676,-0.5453128131110409,-3.339077955552375e-17
0.5949954121781826,-0.14183338157855876,0.9773336799843747,-0.24268034861432072,0.9659258262890683,0.020116708130009053,-0.02602637636356647,-0.0030975780145094767,-0.13861854076280086,0.07704425595330568,-0.13700052629664208,0.03670918038382402,0.004007550872643512,-0.09967748148119987,-0.044531759863452654,-0.005300030952197606,0.021095390731431515,-0.005652492910506062,-0.237179678171125,-0.25295256980008834,0.29506902108619526,0.13182458660568,-0.524693381517552,0.14059116785158293
0.5176225586584481,0.17640993734815086,0.7755024223567202,0.24861264981942882,0.8660254037844387,0.031120465995178512,-0.039115991842307456,0.0032723753992866663,0.13680633374128823,-0.0956112404369566,0.15277548722351988,-0.08820496867407539,-0.00411311994631752,0.12017585152948279,-0.05512575157849039,0.004611723871399568,0.016064629176238437,-0.009274917979332773,0.19279971216349007,-0.3877512111783599,0.29374590018381525,-0.1347439049912653,-0.4693713083879984,0.2709916512476976
