output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.27902413255446074,0.9697600193765437,-1.0114763774780313,1.189994818493412,-0.8660254037844386,0.9404344951811944,-0.9808893514220118,1.1540093982401578,0.15532773253251084,-0.8398368123545762,0.48488000968827194,-1.2036516482273436,-0.426018719558127,-0.5057381887390158,0.5949974092467061,0.1773968387950768,0.21059252051953134,-0.1387124232775343,0.08008565491922975,0.1966755108033624
0.5307165753157778,0.9884942188448409,-1.0114763774780313,0.5211482618368549,-0.5000000000000004,0.9771208206896722,-0.999838551635156,0.5151520439867685,0.158328413800123,-0.4942471094224209,0.8560611050136864,-0.5271291560117146,-0.42357609930968526,-0.8759642382238331,0.4513276338888205,0.17536842610363282,0.3626655753965691,-0.08008565491922981,0.13871242327753425,0.1966755108033624
0.24619948615896126,0.8261311567862649,-1.0114763774780313,0.516434498566258,-2.4492935982947064e-16,0.6824926882130122,-0.8356121497879068,0.4266426297048774,0.13232250948081778,-2.023437753668399e-16,0.8261311567862649,-0.5223612958144822,-0.42237322645437525,-1.0114763774780313,0.516434498566258,0.17437381664710255,0.41758091030015076,-3.923065638178167e-17,0.16017130983845948,0.19443647721297191
0.29509164011017985,-1.678006838809465,0.4894852436562907,0.4978135536398893,0.0,2.815706951091334,-0.8213595863515731,-0.8353345474597766,2.19173893262285,-0.0,-1.678006838809465,0.24367238859882515,0.2052615580842425,0.4894852436562907,0.4978135536398893,0.17584743374661255,0.4193416670766364,-0.0,-1.306156138301483,0.16628676920104346
0.8047302194707614,-1.678006838809465,1.0544015944718523,0.4978135536398893,0.25881904510252074,2.815706951091334,-1.7692930863753724,-0.8353345474597766,2.19173893262285,-0.4343001276961652,-1.62083014229574,0.5248954047075982,0.4418830605157109,1.018473731380735,0.4808509681375075,0.17563157608384522,0.4048042629958056,-0.33805808446998586,-1.2616499471513987,0.1531556799010439
0.9437225592963712,-1.5122716208465958,1.2702815290713632,0.4978135536398893,0.49999999999999994,2.28696545521799,-1.9210107069002424,-0.7528293096423991,1.975262860347914,-0.7561358104232978,-1.3096656410754208,0.6323633621101276,0.5326819740574442,1.1000960741339414,0.43111918380035147,0.17584743374661255,0.3631605365536837,-0.6530780691507414,-1.131164397078065,0.19670133028317324
0.5267455398195336,-0.9990794500783735,0.9213707914599537,0.4978135536398893,0.7071067811865476,0.9981597475689052,-0.9205226236500863,-0.49735529141210144,1.3049537563707376,-0.7064558540945447,-0.7064558540945447,0.4586708679166769,0.3856100842707401,0.6515075346285496,0.35200733954533886,0.17515715586176808,0.29593678029417714,-0.9235918626814127,-0.9235918626814127,0.19662235993888535
0.29509164011017985,-1.0386710582880416,-0.02310392241290658,0.4978135536398893,0.8660254037844386,1.0788375673252004,0.023997375543218482,-0.5170645305892746,1.356666578459023,-0.8995155226531114,-0.5193355291440209,-0.01150144571938931,-0.009702713117629564,-0.011551961206453291,0.2489067768199447,0.17636603301081327,0.2099797805806629,-1.131164397078065,-0.6530780691507416,0.1966755108033624
0.24876086016830992,-1.0568432317722902,0.7094228017770499,0.4978135536398893,0.8968727415326884,1.1169176165428987,-0.7497486865230102,-0.526110884848829,1.380402274401754,-0.9478538866498804,-0.4674298087473826,0.35316028598579996,0.2972348372702557,0.3137696818094655,0.22017730461265314,0.1755452701375119,0.18531065893908835,-1.1714558366282004,-0.5776980876308716,0.19409023363129843
0.24876086016830992,-1.0660229895117568,0.7428802417409702,0.4978135536398893,0.9025852843498605,1.1364050141675832,-0.7919274161499257,-0.5306806926706661,1.3923924713212785,-0.9621766631119574,-0.4589347264375642,0.36981585306993237,0.3106408481715289,0.3198181876691166,0.21431425898354384,0.1748555861530441,0.18002138803203618,-1.1789173094941598,-0.5623147117030588,0.19413631695036215
0.8973917793545013,-1.0660229895117557,0.6697801790561816,0.4978135536398893,0.9108638249211758,1.1364050141675808,-0.7140010687931897,-0.5306806926706655,0.5095316940991048,-0.9710017776805843,-0.43995518170459813,0.33342565109351907,0.28190136988700926,0.27642298832013235,0.20545115311908943,0.1771453636312385,0.17370277697348632,-0.43536958618335597,-0.19726339312734306,0.11359830515268327
0.4804147598776637,-0.859946795360486,-0.11826058021209213,0.4978135536398893,0.9659258262890683,0.7395084908507696,0.10169780697086032,-0.4280931701396382,0.2092783753574129,-0.8306448188732138,-0.2225706084141738,-0.05887171969089675,-0.04943326507749836,-0.030608090443763742,0.12884362859216864,0.17472642153239196,0.108187110537698,-0.23506964469447617,-0.06298672146095582,0.1966755108033624
0.29509164011017985,-0.49150753915064044,-0.2250873941564607,0.4978135536398893,1.0,0.24157966104191833,0.11063215119567224,-0.24467911470537732,-0.1346525796016818,-0.49150753915064044,-3.009615672888121e-17,-0.11205155556457015,-0.09465509342816514,-1.3782627839106413e-17,3.048228875186298e-17,0.17684208645892882,2.5749788792974234e-17,0.2739583198141191,1.6775108973007395e-17,0.1966755108033624
0.4340839799357938,-0.11682354978469581,-0.31306241740476426,0.4231427722560196,0.9659258262890683,0.0136477417842973,0.036573062905402694,-0.04943304072068531,-0.12354834650372001,-0.1128428838558044,0.030236159600761748,-0.1324700991898231,-0.1308287573765659,0.08102651593018782,-0.10951740825733634,0.1746403382987002,-0.10816045674486904,1.0215280985999242,-0.2737176290655498,0.08598884396619624
0.29509164011017985,0.22039204064465437,-0.5347953841632437,0.572484335023759,0.8660254037844387,0.048572651579514986,-0.11786464604307915,0.12617099083298422,0.17490858200112006,0.19086510599016324,-0.11019602032232713,-0.30616197987647026,-0.22406922724567552,0.26739769208162173,-0.28624216751187936,0.1755452701375119,-0.20949061443028405,0.6872992096711531,-0.3968123837174571,0.00014191947003589254
0.3414224200520498,0.5638523642301037,-0.9073426764902435,0.3951412292370683,0.7071067811865476,0.31792948864787746,-0.5116073133058938,0.22280131631011033,0.44748720142974274,0.3987038303351734,-0.39870383033517337,-0.3585285005276064,-0.3805333107085782,0.641588159406203,-0.27940704271991906,0.17589062118721183,-0.29655574618207264,0.5611774547708248,-0.5611774547708247,0.1966755108033624
0.3414224200520498,0.7387048926008778,-1.0114763774780313,0.5351489443318241,0.49999999999999994,0.5456849183524743,-0.7471825487932341,0.3953171434481133,0.5862544985934052,0.36935244630043884,-0.6397372028922156,-0.5412905156239461,-0.42790410196295126,0.8759642382238334,-0.4634525805997841,0.17897048312481076,-0.3663712083988152,0.3968123837174572,-0.6872992096711531,0.1966755108033624
0.24876086016830992,0.919802154127751,-1.0114763774780313,0.693824354772547,0.258819045102521,0.846036002738051,-0.9303581508536274,0.6381811361060857,0.7299777706557697,0.23806231521458637,-0.8884606557483128,-0.7017869449713683,-0.42639372089270683,0.9770111556873409,-0.670182863183152,0.1777092820141786,-0.40719162241305396,0.2054052044772149,-0.7665826592480394,0.1966755108033624
0.5267455398195336,0.9260468872838501,-1.0114763774780313,0.7778289838294001,1.2246467991473532e-16,0.8575628374481078,-0.9366745509246754,0.7203061093143761,0.734933745554472,1.1340803563725368e-16,-0.9260468872838501,-0.7867556428611798,-0.42566457141052044,1.0114763774780313,-0.7778289838294001,0.17710202241286283,-0.4208349111146351,9.719100311632306e-17,-0.7936247674349145,0.1966755108033624
0.24876086016830992,0.9884942188448409,-1.0114763774780313,0.4978135536398893,-0.4999999999999997,0.9771208206896722,-0.999838551635156,0.49208581983563665,0.7844934945414943,-0.49424710942242017,-0.8560611050136868,-0.5035266498951408,-0.4253520787752965,0.8759642382238335,-0.4311191838003515,0.17684208645892882,-0.36418616783754526,-0.39681238371745703,-0.6872992096711532,0.07299421501007643
0.4340839799357938,1.000983685157039,-1.0114763774780313,0.7031582024455305,-0.8660254037844385,1.0019683379505664,-1.0124713517772521,0.7038498887323265,0.7944054443388988,-0.8668773001197599,-0.50049184257852,-0.7112279114035693,-0.4274874451159876,0.5057381887390161,-0.3515791012227656,0.1786221201517672,-0.21131855109748857,-0.6872992096711529,-0.3968123837174576,0.10074376806370344
0.24876086016830992,1.0571862835619308,-1.0114763774780313,0.4978135536398893,-1.0,1.1176428381514871,-1.0693189524166846,0.5262816606793124,0.1693309117813675,-1.0571862835619308,-1.9420196973999068e-16,-0.5035266498951408,-0.4238416977050521,1.8580519621374465e-16,-9.144686625558894e-17,0.17558842045933762,-7.697506189920076e-17,-0.16017130983845948,-2.942299228633625e-17,0.02281352974462062
0.3877531999939238,0.8698442888789585,-1.0114763774780313,0.4978135536398893,-0.8660254037844386,0.756629086895341,-0.8798269502852432,0.43302027656019676,0.13932409910524612,-0.7533072515059879,0.43492214443947935,-0.5035266498951408,-0.4248833398224624,-0.5057381887390158,0.2489067768199447,0.17645254045906045,0.21003127175438693,-0.1387124232775343,0.08008565491922975,0.1966755108033624
0.3877531999939238,0.8448653562545622,-1.0114763774780313,0.4978135536398893,-0.5000000000000004,0.7137974701991482,-0.8545613500010509,0.42058542534431465,0.13532319074842994,-0.42243267812728147,0.7316748612938406,-0.5035266498951408,-0.4238416977050521,-0.8759642382238331,0.4311191838003513,0.17558842045933762,0.36289298056658953,-0.08008565491922981,0.13871242327753425,0.1966755108033624
0.4340839799357938,0.8698442888789585,-1.0114763774780313,0.4978135536398893,-2.4492935982947064e-16,0.756629086895341,-0.8798269502852432,0.43302027656019676,0.13932409910524612,-2.1305040482644442e-16,0.8698442888789585,-0.5035266498951408,-0.4265499672103182,-1.0114763774780313,0.4978135536398893,0.17783954428999293,0.42171026106794335,-3.923065638178167e-17,0.16017130983845948,0.1966755108033624
0.3835778554858014,-1.678006838809465,1.11717805748975,-1.835648364606036,0.0,2.815706951091334,-1.8746324206356744,3.080230509458339,2.19173893262285,-0.0,-1.678006838809465,-2.050746074204808,0.5277180095146387,1.11717805748975,-1.835648364606036,0.22313055058194062,0.47236696601470834,-0.0,-1.306156138301483,0.17826732146402385
0.6392513194346578,-1.678006838809465,1.5461999285162453,-1.835648364606036,0.25881904510252074,2.815706951091334,-2.594534054216966,3.080230509458339,2.19173893262285,-0.4343001276961652,-1.62083014229574,-2.8382793701348157,0.7299364272627568,1.4935144435601526,-1.7731001633582621,0.22286341309848376,0.4559982403561862,-0.33805808446998586,-1.2616499471513987,0.17633049832054276
0.7828663273921737,-1.4949112626726402,1.4010950024156772,-1.835648364606036,0.49999999999999994,2.2347596832655072,-2.094512699185546,2.7441314145561764,1.9525875219558897,-0.74745563133632,-1.2946311298779782,-2.571917749842028,0.6612471149041991,1.213383865207396,-1.589718116164187,0.2227370238158669,0.40872089237265596,-0.6530780691507414,-1.131164397078065,0.19371708964649875
0.8175864877604466,-0.7412968653946036,1.079160279586017,-1.835648364606036,0.7071067811865476,0.549521042643865,-0.7999781325154783,1.3607603786491849,0.9682494510388097,-0.5241760403928556,-0.5241760403928556,-1.9809588023698645,0.5095209016726644,0.7630815516824432,-1.2979994064869242,0.222921576077292,0.3338574366981302,-0.9235918626814127,-0.9235918626814127,0.19363764726149263
