output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin,poly_output_glucose_gl input_Timepoint (hr)_cos
-1.2664364061695297,-0.1680027571053576,-0.9949863378774222,1.760795573008234,0.5175625799034947,0.8660254037844386,0.9899978125627238,-1.75196753893824,-0.5149676960005689,1.2601163039396563,-0.8616834450202944,-0.4974931689387112,0.9113218994487939,0.8598802452758114,0.25878128995174743,0.24417378668403505,-0.6332329681168433,0.2367754512147514,-0.42140430516436767,-0.24329788902431496
-1.2664364061695297,-0.2020864403318618,-1.0729517040216734,1.429665475619489,0.5175625799034947,0.9569403357322088,1.1512253591630126,-1.533962008246887,-0.5553196520453082,1.3588567843673376,-1.0267507638709457,-0.31146143911155705,0.7399413519605796,0.6983098768976543,0.15024048646627294,0.14178747454959925,-0.3676356555533663,0.2479873833723322,-0.4765403219460279,-0.14455692626750288
-0.010897231370374847,-0.31865786674963253,-0.7320856358234364,1.0740417973928873,0.5175625799034947,1.0,0.5359493781790052,-0.7862905721453184,-0.3789001303870681,0.008308311597808262,-0.7320856358234364,-4.4827316530646316e-17,0.5558838435828494,0.5238823711097892,3.169156784186305e-17,2.986712763258695e-17,-6.949150964511379e-19,0.2479873833723322,-0.49798331635942605,-3.049268372041774e-17
0.6232134629726326,-0.3160210013075717,-0.3230463539855523,0.521046977750522,0.5175625799034947,0.9659258262890683,0.10435894682335878,-0.16832232641749734,-0.16719670439718007,-0.20111208973953584,-0.3120388164031655,0.08361054886239151,0.269674418055479,0.2538593421721415,-0.13395505271141955,-0.126099248891156,-0.16112746168708353,0.2479873833723322,-0.48101494633264913,0.1288875664171331
1.5455562911079164,-0.29657411867237343,0.036412408841679254,0.19476225297761482,0.5322288956431716,0.8660254037844387,0.0013258635176536014,0.007091762782347474,0.019379736145514605,0.056241932291590635,0.03153407106987934,-0.01820620442083962,0.10365809881525194,0.0944888049399249,-0.26611444782158566,-0.24257473790566852,-0.772290739348362,0.10623134455185719,0.28226496136412843,-0.16296575142637876
0.7973056717831676,-0.22867483353930806,0.5322175989482055,-0.542267820147017,0.5246944916249782,0.7071067811865476,0.28325557263019296,-0.28860447722552274,0.2792516425139952,0.42395516807033023,0.3763346732830985,-0.37633467328309844,-0.28452493821662417,-0.263589402786423,-0.3710150330792502,-0.3437154985679584,-0.5632688112043945,0.22241829808755054,-0.33348035780803537,0.3334803578080353
0.7973056717831676,-0.31250518071815736,0.6933542857328265,-1.0036895426460326,0.5322288956431716,0.49999999999999994,0.48074016554407806,-0.6959124459388473,0.3690231857850423,0.5523138154789786,0.3466771428664132,-0.6004624252674422,-0.5341925768510979,-0.4902070782355618,-0.46092374425512356,-0.42297121254023107,-0.6898605877374195,0.2479873833723322,-0.248991658179713,0.43126620262808585
0.7973056717831676,-0.30898936012874295,0.879281232022774,-1.001022365059333,0.5468966101397492,0.258819045102521,0.7731354849874873,-0.8801801784317214,0.4808759251527574,0.7004199471043423,0.22757472884870258,-0.8493204505820678,-0.5474557381250238,-0.4878274065938872,-0.5282615600439277,-0.47072383919486577,-0.7694395052646638,0.13582299194282965,-0.09538561343916094,0.355983955666073
0.7973056717831676,-0.3052538007524902,0.8297007130121213,-1.0090238978194317,0.5480995410699734,1.2246467991473532e-16,0.6884032731728226,-0.8371878474670523,0.4547585800273734,0.660924978670912,1.0160903224405711e-16,-0.8297007130121213,-0.5530455353234662,-0.49049755381977994,-0.5480995410699734,-0.48611093838290453,-0.7965823920670252,0.03490656952026135,2.2880443421659946e-17,-0.1868329990131865
0.7973056717831676,-0.3107472704234502,0.7367372398671477,-1.008134838623865,0.4876557587184788,-0.4999999999999997,0.5427817606070631,-0.7427304784216587,0.35927415768357185,0.5868719128582303,-0.3683686199335736,-0.6380331656389795,-0.4916227596196521,-0.490089384891529,-0.42232227535197747,-0.42100504930522326,-0.6898605877374197,5.782636122172061,-1.2023556173374887,-2.082541017994375
0.17472426279185102,-0.30602288650642456,0.6685640262275002,-1.0090238978194317,0.5104922134854156,-0.8660254037844385,0.4469778571655256,-0.6745970796859251,0.34129672960559804,0.11647071997614951,-0.5789934307694208,-0.3342820131137504,-0.5150988430575235,-0.4902431488645799,-0.25524610674270803,-0.2429294043104572,-0.08710513534010933,9.105688494540885,-2.6132865076194114,-1.508781668643686
0.17472426279185102,-0.28987208567380224,0.6127859423405161,-1.0072457794282987,0.41584323000870194,-1.0,0.3755066111301543,-0.6172260541154777,0.2548228855668064,0.10675360488417407,-0.6127859423405161,-1.1256695142747113e-16,-0.4188563383300963,-0.4917280407118646,-7.638916208658801e-17,-8.96791801079448e-17,-3.2001907555068535e-17,12.665888011856193,-3.558916690772094,-6.537623900679203e-16
-0.2576239378965632,-0.30140837198281817,0.5632054233298635,-1.008134838623865,0.45904628455414526,-0.8660254037844386,0.3172003488681707,-0.5677870085607375,0.2585373570203183,-0.14530282665199973,-0.48775020415283066,0.2816027116649318,-0.4627805519998781,-0.49213805868765825,0.22952314227707268,0.24408344986839353,-0.1289962956969765,13.876581978000361,-3.2260558711064307,1.8625642256040709
-0.5631499997163758,-0.2909707796079942,0.5879956828351898,-1.0063567202327321,0.47360769352665916,-0.5000000000000004,0.34573892303282105,-0.5917334068890274,0.27847927915120724,-0.331286144629203,-0.29399784141759516,0.5092191986508517,-0.4766182851344777,-0.4909204271885554,0.41015629402184156,0.42246407524727086,-0.4879325232241742,7.784462932466392,-1.3950325204512624,2.416267203632452
-0.7741359216523219,-0.2800937096594935,0.5941932477115214,-1.0054676610371658,0.49150234018140754,-2.4492935982947064e-16,0.3530656156259654,-0.5974420949805807,0.2920473717702035,-0.46010221839030535,-1.45535371776977e-16,0.5941932477115214,-0.49418970837649323,-0.48985529245776627,0.49150234018140754,0.4871914945056193,-0.7743309439518964,2.7340673436787166,-4.049910737356306e-16,1.6535015402710445
-1.2664364061695297,-0.30767092740771257,-1.6679179321495048,0.34679137541948707,0.5175618805250444,0.0,2.78195022838588,-0.5784195537769534,-0.863250741524741,2.1123612455006766,-0.0,-1.6679179321495048,0.17948599641197638,0.17055465259896083,0.5175618805250444,0.49180765349961164,-1.2664659362336863,0.21402804179033688,-0.0,-0.462631648063918
-1.2664364061695297,-0.26584804410876006,-1.6679179321495048,0.9518317203703166,0.5175618805250444,0.25881904510252074,2.78195022838588,-1.5875771947943642,-0.863250741524741,2.1123612455006766,-0.4316889265083058,-1.6110850067938647,0.4926318151382492,0.46259169926125066,0.49992638710187753,0.4694414566994529,-1.2233121559234819,0.22048522467405138,-0.12153069354530022,-0.4535587229901435
-1.2664364061695297,-0.19627105333818345,-1.4945100669097473,1.308237770689017,0.5175618805250444,0.49999999999999994,2.233560340094577,-1.9551745182063014,-0.7735014406934188,1.8927460910995222,-0.7472550334548735,-1.2942836841554224,0.6770940007716993,0.6351829923574219,0.448221736565135,0.4204775460225615,-1.0967916738060155,0.24807133479591792,-0.24903380031429362,-0.4313391949463189
-1.2664364061695297,-0.1777503696895091,-0.9657338316611369,0.9360242478731446,0.5175618805250444,0.7071067811865476,0.9326418336149012,-0.9039502834262657,-0.49982701800119467,1.223069001267267,-0.6828769411888577,-0.6828769411888577,0.484450469946265,0.4546419653255258,0.3659715154029206,0.3434530862038388,-0.8955266516526094,0.2482594334315859,-0.3523204744487509,-0.3523204744487509
-1.2664364061695297,-0.1841777292045323,-1.0645230157898624,0.022284769037713075,0.5175618805250444,0.8660254037844386,1.1332092511463436,-0.02372264954220687,-0.5509565339143927,1.3481821378346153,-0.9219039745872439,-0.5322615078949313,0.011533746970225063,0.010838916902584485,0.25878094026252224,0.24319114288870383,-0.6332329681168433,0.2479873833723322,-0.4312662026280858,-0.24899165817971308
-1.2664364061695297,-0.23444737146955283,-1.035766314763685,0.6867053776604292,0.5175618805250444,0.8968727415326884,1.072811858799145,-0.7112662983477473,-0.5360731616535879,1.3117627555465055,-0.9289505743093157,-0.45810772672979205,0.3554125266285925,0.33527588859680446,0.22891176624470508,0.21594229265351714,-0.5601435601437783,0.20790119413462707,-0.40893974016268103,-0.2016667623836561
-0.44324543205878897,-0.2235142681304083,-1.0436372221566248,0.6076769057665218,0.5175618805250444,0.9025852843498605,1.0891786514707962,-0.6341942379029059,-0.5401468432853163,0.4629070503412414,-0.9419715989183357,-0.449297405180611,0.3145104021001612,0.2962284405585098,0.22281613285100071,0.20986420520587243,-0.19095392319457966,0.2411404168858828,-0.4432239830708777,-0.21140699542983227
-0.42018686135540684,-0.20704484605687026,-1.0357663147636837,0.5122275105305023,0.5175618805250444,0.9108638249211758,1.0728118587991424,-0.5305480009027543,-0.5360731616535872,0.4355406339204589,-0.9434420671901594,-0.4274680393375637,0.26510943360682876,0.25033287958095635,0.21360142645146807,0.20169580327155334,-0.17354366407006291,0.247836990048429,-0.45345742482831725,-0.2054588861950243
-0.1838365116457405,-0.3181085197825365,-0.8746296279790641,-0.14663647811992273,0.5175618805250444,0.9659258262890683,0.7649769861387961,0.12825260830618818,-0.45267495501976435,0.1611329897738081,-0.8448273461025779,-0.22637080513191432,-0.07589345136931673,-0.071328363974872,0.13395487169895692,0.12589731620261269,-0.04768222481112831,0.2479873833723322,-0.48101494633264913,-0.12888756641713314
0.34766354306721664,-0.3183282585693749,-0.5027757353991669,-0.10751787351499643,0.5175618805250444,1.0,0.25278344010617304,0.05405737792505694,-0.26021755509555494,-0.17450914168372125,-0.5027757353991669,-3.0786134752277316e-17,-0.05564715280647542,-0.05251993167884529,3.169152501728402e-17,2.991054608839735e-17,2.1253219550785357e-17,0.2479873833723322,-0.49798331635942605,-3.049268372041774e-17
1.1397254467283915,-0.3049241925722326,-0.24247801059324178,-0.3644559810337162,0.4662272786550985,0.9659258262890683,0.05879558562125627,0.08837256122986376,-0.11304986301258926,-0.2761550683154308,-0.23421577273920652,0.06275792716010171,-0.1699193202269237,-0.17729962272947308,-0.12066849906225939,-0.12590963364553534,-0.2947656610459391,0.10972078617157485,-0.3199545079533644,0.08573155202080117
0.7973056717831676,-0.2962445104921158,0.10458562248132662,-0.5529365304938151,0.31955698759811146,0.8660254037844387,0.010938152429806572,-0.05782921123436069,0.03342106646620606,0.083311065331994,0.09057380593943776,-0.05229281124066329,-0.17669473201755484,-0.27022795741810796,-0.15977849379905565,-0.24435712103952814,-0.39829119603351243,0.0006618583938385093,0.022279896664456997,-0.012863304336741287
0.7973056717831676,-0.31294465829183415,0.451649255555895,-0.7858700397322391,0.4808943077607976,0.7071067811865476,0.20398705004419418,-0.35493761840874744,0.2171955561012317,0.359775844366006,0.31936425132142937,-0.3193642513214293,-0.37792042874698567,-0.38421548203151634,-0.34004362605167054,-0.3457077621560815,-0.5632688112043945,0.2479873833723322,-0.35212737991551596,0.3521273799155159
0.7973056717831676,-0.31569139312731415,0.6499713315985055,-0.9770177667790375,0.5102283659721951,0.49999999999999994,0.4224627318999344,-0.6350335388687691,0.33163381045027723,0.5177557180997272,0.3249856657992527,-0.562891684895905,-0.49850217866947155,-0.47841244136390965,-0.44187072666334465,-0.42406324817773866,-0.6898605877374195,0.2479873833723322,-0.248991658179713,0.43126620262808585
0.7973056717831676,-0.31503217676679895,0.8420958427647844,-1.0090238978194317,0.42955970589085174,0.258819045102521,0.7091254084017325,-0.8496948296040621,0.36173044254994974,0.6707987207792695,0.2179504419091842,-0.8134021227371636,-0.4334360087841559,-0.49437287988212975,-0.4149228138531101,-0.47325691049242885,-0.7694395052646638,0.2479873833723322,-0.12888756641713328,0.4810149463326491
0.7973056717831676,-0.31206570314448057,0.922664186157095,-1.0090238978194317,0.40022564767945423,1.2246467991473532e-16,0.8513092004169345,-0.9309902134946257,0.3692738714953599,0.7349780444835937,1.129937742265184e-16,-0.922664186157095,-0.4038372430288295,-0.49288424745870013,-0.40022564767945423,-0.4884762873543987,-0.7965823920670252,0.2479873833723322,-6.098536744083548e-17,0.49798331635942605
0.7973056717831676,-0.28360953024890784,1.0032325295494056,-1.0090238978194317,0.3855586185737558,-0.4999999999999997,1.006475508346099,-1.0122855973851894,0.38680494820132344,0.799157368187918,-0.5016162647747024,-0.8688248564927079,-0.3890378601511666,-0.4941807982791067,-0.3339035583329073,-0.4241456781123404,-0.6898605877374197,0.16869146806236002,0.20536033457216113,0.3556945333383268
0.7973056717831676,-0.30349589045778297,1.0032325295494056,-1.0090238978194317,0.40022564767945423,-0.8660254037844385,1.006475508346099,-1.0122855973851894,0.40151938891200806,0.799157368187918,-0.8688248564927076,-0.5016162647747032,-0.4038372430288295,-0.4931243494624789,-0.20011282383972728,-0.24435712103952847,-0.39829119603351293,0.011302285897122104,-0.09206907419346398,-0.053156104769636114
0.17472426279185102,-0.2943767308039894,1.1085911324470423,-1.0090238978194317,0.42955970589085174,-1.0,1.2289742989402157,-1.1185949455497726,0.47620608080715776,0.1931279612572892,-1.1085911324470423,-2.0364488728716146e-16,-0.4334360087841559,-0.4912035334322464,-7.89088378292865e-17,-8.942565724870274e-17,-3.2001907555068535e-17,0.1405471399942158,0.374896172285362,6.886730961027948e-17
0.17472426279185102,-0.3143729604062837,0.8978739266517687,-1.0090238978194317,0.4735607932079484,-0.8660254037844386,0.8061775881610657,-0.9059762492206062,0.4251978889059469,0.15641885979871525,-0.7775816298761173,0.44893696332588445,-0.47783415741714597,-0.48904261539823607,0.23678039660397426,0.24233450587993507,0.08710513534010926,0.2479873833723322,0.4312662026280858,-0.24899165817971308
0.17472426279185102,-0.3155815237338949,0.9288617510334266,-1.0090238978194317,0.4662272786550985,-0.5000000000000004,0.8627841525328834,-0.9372437045631307,0.4330606864311241,0.16181725707203498,-0.4644308755167137,0.8044178729986438,-0.4704344659783138,-0.4942288186798625,0.4037646672526015,0.424186893079641,0.15087052000923254,0.2479873833723322,0.24899165817971325,-0.4312662026280857
0.17472426279185102,-0.31525191555363735,0.9474544456624213,-1.0090238978194317,0.436893220443701,-2.4492935982947064e-16,0.8976699266054861,-0.9560041777686453,0.41393642398915675,0.1650562954360268,-2.320594108436828e-16,0.9474544456624213,-0.4408357002229874,-0.49355653306928077,0.436893220443701,0.48914256058344063,0.1742102706802185,0.2479873833723322,1.2197073488167097e-16,-0.49798331635942605
-1.2664364061695297,-0.30865975194848533,-1.6679179321495048,0.5930607725914087,0.5248953950778936,0.0,2.78195022838588,-0.9891766974596501,-0.8754824419531176,2.1123612455006766,-0.0,-1.6679179321495048,0.3112948685345683,0.29006304056438575,0.5248953950778936,0.48909496963850907,-1.2664659362336863,0.21402804179033688,-0.0,-0.462631648063918
-1.2664364061695297,-0.2573408569763115,-1.6679179321495048,0.9584907737451094,0.5175618805250444,0.25881904510252074,2.78195022838588,-1.5986839493293217,-0.863250741524741,2.1123612455006766,-0.4316889265083058,-1.6110850067938647,0.49607828732542364,0.46765262884288633,0.49992638710187753,0.47128022961173005,-1.2233121559234819,0.22141062971140363,-0.12178546652498907,-0.454509548694738
-1.2664364061695297,-0.2217772330204508,-1.513846469323902,1.2684790434632829,0.5175618805250444,0.49999999999999994,2.291731132684444,-1.9202825213582513,-0.7835092254894777,1.917234986086356,-0.7569232346619509,-1.3110294998638792,0.6565163991414662,0.6170261047367154,0.448221736565135,0.4212606304012785,-1.0967916738060155,0.21909686214811053,-0.23403891885117659,-0.4053672983987274
-1.2664364061695297,-0.17838541478347203,-0.9843265262901317,0.931872341429849,0.5175618805250444,0.7071067811865476,0.9688987103583974,-0.9172666647854949,-0.5094498879974051,1.246616015677684,-0.6960239616415507,-0.6960239616415507,0.48230160143970885,0.4533348968479632,0.3659715154029206,0.34399151628198654,-0.8955266516526094,0.2479967432082886,-0.35213402505884644,-0.35213402505884644
