output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow^2,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.49950864300491105,-1.305440888612527,-1.625219549018543,1.6802702053266385,0.2690854654436777,-1.3066485063051545,0.0,2.6413385825120366,-2.7308079853302543,2.123590696143016,-4.047797773409551,-0.0,-1.625219549018543,0.4521362902714624,0.27679639549399054,1.6802702053266385,0.07240698771304065,-0.1210100331091171,0.0,0.0,0.164733264100331,0.0,2.4906159760716533,0.20223777532499534
1.290665151666423,-1.305440888612527,-1.625219549018543,1.3494744366313445,0.28082537106297933,-1.3066485063051545,0.25881904510252074,2.6413385825120366,-2.1931922353140463,2.123590696143016,-4.360046540854885,-0.4206377717589287,-1.5698415357868831,0.3789666594070023,0.2196496508880555,1.3034922102591064,0.07886288903266003,-0.1262895689820309,0.07268295437908137,0.04212715065715541,0.15722066663061263,0.6943450089485323,2.5913308513777897,0.20223777532499534
1.2708847948270454,-1.305440888612527,-1.622106637052303,1.3201852279447819,0.26667609919239615,-1.3066485063051545,0.49999999999999994,2.631229941969132,-2.141481220387638,2.119523214372069,-4.437399338203869,-0.8110533185261514,-1.4047855553346387,0.3520618467997388,0.21191681531426287,1.143313945101131,0.07111614188047272,-0.11992652051820536,0.13333804959619805,0.08026025849575953,0.13901484554326718,1.3677890333608163,2.3690800998164563,0.20223777532499534
1.1780772090139209,-1.305440888612527,-1.1613346285592303,1.162540369425931,0.01030609169031058,-1.3066485063051545,0.7071067811865476,1.3486981194908054,-1.350098388112374,1.5174561577273697,-2.3848317318351735,-0.8211875910809922,-0.8211875910809922,0.011981247640991179,0.2027108658460289,0.82204017862419,0.00010621552592908877,-0.004634737497299418,0.0072875073217489395,0.12329741971085682,0.12329741971085682,1.4520626941621446,1.4520626941621446,0.20223777532499534
1.3013124630606687,-0.49147662528636876,-1.1021893012006685,0.6379189550107386,-0.13795018966996184,-0.49260606738607743,0.8660254037844386,1.214821255681218,-0.7031074472459466,0.5429451371794701,0.5900970741257036,-0.9545239346191972,-0.5510946506003344,-0.08800104083779524,0.11057101744360878,0.31895947750536935,0.019030254829978447,0.0628023401938526,-0.11946836871106858,0.15010889592839508,0.08666541147201644,-0.4636581541256375,-0.26769316009640187,0.20725597050919056
0.9072587898421676,-0.09495974843748319,-0.5086607529708855,0.827437364159084,1.6735701298460248,-0.09605110785549846,0.9659258262890683,0.25873576161290823,-0.4208849126894045,0.04885742884546559,0.27233000875958313,-0.49132855811422227,-0.1316510903650538,1.3847744569751708,0.13203997042200558,0.21415654847380083,2.8008369795128405,-0.7617331613634957,1.616544610524225,0.15413954343562702,0.04130156618527822,-0.5171434737160976,-0.13856817615325384,0.20716571987768748
0.5953633280099172,0.5096994186048058,-0.11899741978506335,0.8601723621028889,1.9414647802570635,0.5086661324843873,1.0,0.014160385915502588,-0.102358291660667,-0.060529957297689285,0.0637095906911634,-0.11899741978506335,-7.286490462328588e-18,1.6699943459732844,0.14043363745315934,5.267036649821605e-17,3.7692854929786077,-0.8844364921565184,1.9414647802570635,0.16326220608836706,9.996926905392712e-18,-0.5353863201928036,-3.278295716656985e-17,0.20752684032962074
0.8646571660694156,1.4004088839017161,0.2831785987552535,0.2115025344269612,1.8393352745100668,1.3994611442158345,0.9659258262890683,0.08019011879298885,0.05989299133221163,0.3962974458314637,-0.1516099479449296,0.27352952199004876,-0.07329201452330454,0.3890240722197896,0.03450077678434237,-0.054740883997149097,3.383154252057023,-0.2490224496847596,1.7766614448537665,0.157564028314464,-0.04221915414305516,-0.5171434737160976,0.13856817615325379,0.018329693483320787
0.4629929654854093,0.7759820133215058,0.22629165850945335,0.5026717266639648,0.2690854654436777,0.7749743017879138,0.8660254037844387,0.05120791471095905,0.1137504187125992,0.17537022005379263,-0.12115345833970277,0.19597432493369965,-0.11314582925472662,0.13526165553475009,0.08189621191160622,-0.25133586333198227,0.07240698771304065,0.11559337163256822,0.23303484886338457,0.14109446827228747,-0.08146092923817223,-0.46365815412563754,0.2676931600964017,0.18453781861965973
0.4614745734710391,0.7759820133215058,0.6270638147904855,0.022845572592926477,0.2690854654436777,0.7749743017879138,0.7071067811865476,0.39320902781959627,0.01432563190119344,0.4859583420437222,-0.33572138832673976,0.4434010756750576,-0.44340107567505754,0.006147411534494948,0.0037623890186635357,-0.016154259300547848,0.07240698771304065,-0.1223958821674028,0.1902721573339629,0.11645191985174894,-0.11645191985174892,-0.3785752975628437,0.37857529756284364,0.20689649500277008
0.8037997665695409,0.7759820133215058,0.8712137729269666,-0.12963060204006066,0.2690854654436777,0.7749743017879138,0.49999999999999994,0.75901343813764,-0.11293596589011537,0.67516828538209,-0.46643593598865746,0.4356068864634832,-0.7544932594816405,-0.034881710885693876,-0.022107444418512874,0.11226339447456342,0.07240698771304065,-0.12255551530704892,0.1345427327218388,0.08527093167275752,-0.14769358606595026,-0.26769316009640176,0.46365815412563754,0.20743653073515714
0.5938408099302905,0.7759820133215058,0.9566662582747346,-0.37772742856153096,0.2690838063861798,0.7749743017879138,0.258819045102521,0.9152103297213813,-0.36135908572969694,0.7413917655505184,-0.5121860276703284,0.24760344744846857,-0.9240686460068942,-0.10164033425380056,-0.06510898502343904,0.36485667854534176,0.07240609485927509,-0.12252808486105486,0.0696440138214227,0.044612712917181684,-0.1664969112704062,-0.138568176153254,0.5171434737160975,0.20734624079501374
0.6638250657774124,0.7759820133215058,1.0665337394361507,-0.7860534555447843,0.2689830186431842,0.7749743017879138,1.2246467991473532e-16,1.137494217355659,-0.8383525313388869,0.8265362400527837,-0.5710075741181911,1.3061271301831393e-16,-1.0665337394361507,-0.2114350312873421,-0.13359278616147355,0.7860534555447843,0.07235186431839957,-0.12248219087251437,3.2940919280636834e-17,2.081333995897742e-17,-0.16995381830474288,-6.55659143331397e-17,0.5353863201928036,0.20734624079501374
0.8676980761634125,0.7759820133215058,1.079412649727849,-0.9988309421795176,0.2680688779618579,0.7749743017879138,-0.2588190451025208,1.1651316683924957,-1.078150753928157,0.8365170645638816,-0.5779027665073567,-0.2793725512741436,-1.0426325555952451,-0.2677554899436487,-0.16237633480086983,0.9647966031478392,0.07186092333172947,-0.12206593428509364,-0.06938133101579225,-0.04207527635127577,-0.15702706908546238,0.1385681761532539,0.5171434737160976,0.20734624079501374
0.5634110786640391,0.368999881658427,1.2801649528055696,-0.9988309421795176,0.25935758180491775,0.3679530823283755,-0.4999999999999997,1.6388223063916862,-1.2786683659559848,0.4710406402735687,-0.685382803322368,-0.6400824764027845,-1.1086553701641304,-0.2590543777956073,-0.16252931217756306,0.8650129700134083,0.0672663552396946,-0.11815064182383289,-0.1296787909024588,-0.08135977036459888,-0.14091925596362198,0.26769316009640165,0.4636581541256376,0.20752684032962074
0.6136211667696682,0.624817221560934,0.9529429714131522,-0.8710180041552449,0.2690854654436777,0.6237949917029427,-0.7071067811865471,0.9081003067657278,-0.8300304850340524,0.5944410529460449,-0.5101926308184837,-0.6738324371702978,-0.6738324371702986,-0.23437828505793723,-0.14760133777831233,0.6159027372737464,0.07240698771304065,-0.12268889025401176,-0.19027215733396277,-0.1198252003487272,-0.11982520034872735,0.37857529756284347,0.37857529756284386,0.20788827525067644
0.5725399980439145,0.915518744177419,1.2374387101316857,-1.0022767314367602,0.2342672405002573,0.9145244341740416,-0.8660254037844385,1.53125456133237,-1.2402560257441064,1.1316679362082358,-0.6625077574815326,-1.0716533586002879,-0.6187193550658434,-0.2348006040913073,-0.14994163247628736,0.5011383657183806,0.05488113997160539,-0.10672070826224364,-0.2028813815477015,-0.12955829336996624,-0.0748005155528986,0.46365815412563743,0.26769316009640204,0.20752684032962074
1.05788286506117,0.8573784396541222,1.0806944370080653,-0.9683357072529202,0.23569900712091899,0.8563785456798219,-0.9659258262890683,1.1679004661801793,-1.0464750119845014,0.9254835302892408,-0.5785890178825818,-1.043870667033015,-0.2797043022340336,-0.22823576475924615,-0.16721257871042805,0.25062372308987474,0.05555402195778702,-0.10457203321618354,-0.22766775820878668,-0.16679643954780848,-0.04469297127722184,0.5171434737160976,0.13856817615325379,0.1968410161063737
0.9726796175156659,0.8573784396541222,1.1458824758305066,-1.005722520694003,0.2342925411270998,0.8563785456798219,-1.0,1.3130466484154515,-1.1524398120113422,0.9813091681717229,-0.6134898021083142,-1.1458824758305066,-2.1049519593373111e-16,-0.23563328504215017,-0.17089595630183657,1.8474822986974777e-16,0.05489299482779375,-0.10670900809557017,-0.2342925411270998,-0.1699235651836742,-3.121445253028399e-17,0.5353863201928036,9.834887149970954e-17,0.20743653073515714
0.5299383742711625,0.8573784396541222,1.1157909934901844,-1.0040943852699558,0.25383043175076425,0.8563785456798219,-0.9659258262890684,1.2449895411538128,-1.1203594716982799,0.9555394682877677,-0.5973792341089823,-1.077771337352907,0.28878795946912195,-0.2548697113315911,-0.16239093083007988,-0.25987874998837207,0.06442988808277939,-0.11563274232072114,-0.24518136952616795,-0.15621797745808919,0.04185848090311825,0.5171434737160976,-0.13856817615325362,0.20752684032962074
0.501033224117166,0.8573784396541222,1.1580899737373296,-1.0091683099512456,0.23425147945402752,0.8563785456798219,-0.8660254037844386,1.3411723872709287,-1.1687077015679834,0.9917634074755574,-0.6200255294914094,-1.0029353371245808,0.5790449868686649,-0.2363991696241999,-0.1636656713860368,-0.5045841549756229,0.05487375562640068,-0.10662064099758357,-0.20286773208127631,-0.14045093147503943,0.08108938309504772,0.4636581541256375,-0.26769316009640187,0.20716571987768748
0.42647728796590756,0.11318254175591984,1.0299112457156778,-1.0128725334027813,0.2547848045764139,0.11211117295380829,-0.5000000000000004,1.0607171740516192,-1.043168812628053,0.1154645577955025,-0.5514003919689031,-0.5149556228578394,0.8919293024330538,-0.25806453048384487,-0.17005594558223863,-0.8771733447223107,0.06491529664304142,-0.08432653512021895,-0.12739240228820706,-0.08394735762600343,0.14540108856939243,0.26769316009640204,-0.4636581541256374,0.1095422018092831
0.4432167347112882,0.8457503787494626,0.956666258274734,-0.9486516361209215,0.2690854654436777,0.8447493679809778,-2.4492935982947064e-16,0.91521032972138,-0.9075430111340065,0.8081432170463083,-0.5121860276703281,-2.343156542096856e-16,0.956666258274734,-0.2552683670495045,-0.16429783278934457,-0.9486516361209215,0.07240698771304065,-0.08654094525340951,-6.590693079053512e-17,-4.2419536818607395e-17,0.17319090225909026,1.311318286662794e-16,-0.5353863201928036,0.1034338734686069
-1.1534364224104998,-1.305440888612527,-1.625219549018543,1.4073723106261626,0.2690854654436808,-1.3066485063051545,0.0,2.6413385825120366,-2.2872889919770367,2.123590696143016,-3.064682529107922,-0.0,-1.625219549018543,0.3787034332573895,0.03896006815185966,1.4073723106261626,0.07240698771304233,-0.11149943659026987,0.0,0.0,0.027682844019096618,0.0,1.8857037075136458,0.17169785337870466
-0.9297603618262195,-1.305440888612527,-1.625219549018543,1.282264317168826,0.2690854654436808,-1.3066485063051545,0.25881904510252074,2.6413385825120366,-2.0839610352716895,2.123590696143016,-2.266184368558343,-0.4206377717589287,-1.5698415357868831,0.34503869060719705,0.010451316801594586,1.2385722200822862,0.07240698771304233,-0.11688115737989124,0.0696444432171008,0.002109549332718814,0.007872945290779636,0.36089380948606664,1.3468740331390836,0.18867246631780785
-0.8872309441954437,-1.305440888612527,-1.625219549018543,1.5148895499252775,0.2690854654436808,-1.3066485063051545,0.49999999999999994,2.6413385825120366,-2.462028111142463,2.123590696143016,-2.4008416495191427,-0.8126097745092714,-1.4074814161771472,0.40763475963741136,0.008426027848572697,1.311932834162865,0.07240698771304233,-0.11934493442359642,0.13454273272184036,0.002781070028830918,0.004816954589342194,0.7386207146502118,1.279328605297001,0.19671048088645965
-0.9329106126494852,-1.305440888612527,-1.152789380024454,1.5312053620583215,0.2690854654436808,-1.3066485063051545,0.7071067811865476,1.328923354697165,-1.765157280017332,1.506290521493398,-1.5947542182579653,-0.8151451878951274,-0.8151451878951274,0.4120251075393232,0.014353570071928362,1.0827256949006419,0.07240698771304233,-0.12093805648539656,0.1902721573339651,0.006628442522205748,0.006628442522205748,0.9782025594581187,0.9782025594581187,0.20199726529751016
-0.8620248115438272,-1.305440888612527,-1.0717315939231427,1.4796563547699715,0.2690854654436808,-1.3066485063051545,0.8660254037844386,1.1486086094130399,-1.5857944635561285,1.4003764863597168,-0.9321229542130853,-0.9281467863758296,-0.5358657969615714,0.3981540189199778,0.016413515370710046,0.7398281773849859,0.07240698771304233,-0.1209415242340176,0.23303484886338724,0.009606636859036812,0.005546394376571885,0.753212989498769,0.4348677222442372,0.20200884950518114
-1.5157276452849267,-1.305440888612527,-0.9890868330939441,2.0782588645381637,0.24582547932354604,-1.3066485063051545,0.9659258262890683,0.9782927633998075,-2.0555784786754683,1.2923888330682978,-0.15456593222661424,-0.9553845165279057,-0.25599450966485093,0.5108889815335026,0.0018730694428548095,0.5378929747956165,0.06043016628465116,-0.08799327182095605,0.23744917923850248,0.0008705586104589489,0.00023326547663643567,0.15094653048318554,0.04044600094324941,0.12812832334905022
-1.052624269999857,-0.41008019895375303,-0.959910913096636,1.8232704595022078,0.26908380638617674,-0.4112018234941697,0.9807852804032304,0.9214289610820174,-1.7501772116028873,0.3947171178572902,0.5093125482578813,-0.941466494063605,-0.1872693291428185,0.49061255531432757,0.048918499891176706,0.35570242106677996,0.07240609485927345,-0.1209808158091145,0.2639134364984349,0.02631455162487101,0.0052342897602373215,-0.5203881356495232,-0.1035116360183333,0.20214262103605676
-1.5834590695020012,0.020158054518644983,-0.3983660093827307,1.5062578478358846,0.26908380638617674,0.019077751363056752,0.9978589232386035,0.15869547743152188,-0.6000419279438017,-0.007599927678496869,0.21327971185331207,-0.39751307717751105,0.02605438359255515,0.4053095950947304,0.005276476979987174,-0.09851397667592765,0.07240609485927345,-0.11639125796662299,0.2685076773014552,0.003495536733838781,-0.00022910958193366173,-0.5342400169842693,0.035015940687620734,0.1870964724362282
-1.6448899920725442,0.6922599748079584,-0.13590480438601465,0.7955638135295894,0.1810836638197881,0.6912442223562375,0.9469301294951057,0.01847011585520091,-0.10812094445433068,-0.09394341082228727,0.07261143486669809,-0.12869235401625587,0.04368516765397132,0.14406361015638075,0.008357193967934468,-0.25572560683549533,0.032791293302398036,-0.08236160123404498,0.17147357723032014,0.009947258323832206,-0.0033766392020390073,-0.5059273344439869,0.17173918835240684,0.2068669050433508
-1.5062789558476772,1.67134270298028,0.34018761398012143,0.4406475200335969,0.37252770043586764,1.6704209845988989,0.8314696123025451,0.1157276127054881,0.14990282844648709,0.5682565290930246,-0.18134748358508085,0.28285566350617947,-0.18899811196931857,0.16415340734088377,0.00499049163058933,-0.2448106453845753,0.13877688759203555,0.09355524517025308,0.30974546265336955,0.009416692373461754,-0.006292032683804726,-0.44324048164005264,0.2961638212929445,0.0630694638764076
-1.718926044001468,0.7759820133215063,0.34018761398012143,0.2597435840283583,0.2988402469035992,0.7749743017879138,0.659345815100069,0.1157276127054881,0.08836155009725238,0.26363665862114094,-0.1601547403171324,0.22430127962667076,-0.25576659020154713,0.07762183678266037,0.0033841961696538703,-0.19528556620978046,0.08930549316940414,0.46502564931212004,0.19703906617935948,0.008590609043476305,-0.009795712206642488,-0.3104091785149768,0.3539538307056485,2.421450762361897
-1.109330847851752,0.7759820133215063,0.8467987771133175,-0.6017037302823028,-0.8790107344419197,0.7749743017879138,0.4422886902190017,0.71706816892061,-0.5095219829875755,0.6562472910482525,-0.44994792783044013,0.37452952200850154,-0.7594707407561488,0.5289040378718898,-0.005565301721682704,0.539651674168734,0.772659871264123,-0.27420261165452975,-0.38877650642475936,0.0040908338859753195,-0.008295390507618,-0.23501082552962688,0.4765548114699709,0.09730940486808744
-1.304650524961154,0.7759820133215063,0.9871850030417936,-0.9816019958933043,-0.9331163323268266,0.7749743017879138,0.19509032201612816,0.974534230230626,-0.9690227693017622,0.7650430084678136,-0.45503015036036015,0.19259024013291598,-0.9682165200182093,0.9159488542126528,-0.0074067861384113365,0.9627407887865851,0.8707060896550686,0.14086778401790542,-0.18204196575214907,0.0014720755447652188,-0.00740062352159086,-0.08992435894722726,0.4520802810394962,0.022790391395994914
-1.433819060846683,0.7759820133215063,1.0604299904827377,-0.9971080475508962,-0.8819325420778542,0.7749743017879138,1.2246467991473532e-16,1.1245117647152192,-1.057363277374658,0.8218059914693238,-0.563664963015559,1.298652193564543e-16,-1.0604299904827377,0.8793820351028478,-0.0112153077916801,0.9971080475508962,0.7778050087759061,-0.0771584657617857,-1.0800558647195326e-16,1.3774626352950311e-18,-0.011247835998543206,-6.509533858376411e-17,0.5315437775943727,0.007654140525633851
