output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.2735149969596027,-1.319115580540863,0.8145108004922621,-0.9256442455942809,1.0993440944223585,-1.320324852384587,0.8968727415326884,0.8568172694018055,1.2221511019249114,0.11597676714512256,0.3820902614487135,-0.8301850922300998,-0.40940198099265,0.5396036823559393,0.005555980485004338,-0.13774014656065964,0.486227459622059,0.4402223438422125,0.2170936353025671,0.0022352849704314766,0.5450077288828963,-0.5839647496247752,-0.11237189838171986,-0.05541568770139965
0.2735149969596027,-1.319115580540863,1.6657654043808632,-1.0434477411941496,1.0472038134824386,-1.320324852384587,0.9025852843498605,1.0887831886031731,1.3776899848631963,-0.0235117521868329,0.4303641154993849,-0.9418005761899412,-0.44921583152363154,0.5140110696908052,-0.005996569311630348,0.023596386843032374,0.4508328623241541,0.4430262968132627,0.21131270392179927,-0.0024652217631369786,0.5445605130335152,-0.5684145003433391,0.020337732974369884,0.009700601019323017
0.5469798377097939,-1.319115580540863,1.7340574527713557,-1.0126206582334374,0.7345674396836328,-1.320324852384587,0.9108638249211758,1.02540059748112,1.3369882211036466,0.19200103816735994,0.41794368014085603,-0.9223595259527075,-0.41791566417809306,0.36781900028445447,0.004056728044248628,-0.13927990691918507,0.30316114622285095,0.4560956603549906,0.2066542551605577,0.002279219158675359,0.5449438773545507,-0.5449073482045688,-0.1727071224470732,-0.07825257912439731
0.5469798377097939,-0.301165641546138,-0.6752600076002451,-0.8474755709439009,-0.049375654379835,-0.3022876680812887,0.9659258262890683,0.7182148433466908,0.25618141409649053,0.4403524442536953,0.3495365029773405,-0.8185985411237874,-0.219342818019414,-0.024235619272683345,-0.0002341115107543436,0.025655831080262828,-0.012779359717900991,0.4741164621638814,0.12703912315511295,0.0012271739670491068,0.1246768379136004,-0.07823780559906689,-0.5018997752353119,-0.13448363945566383
0.31909247041796723,0.19349619607559562,-0.6596077398097586,-0.5294183657936847,-0.06098023668113553,0.1924165654609215,1.0,0.28028380603965575,-0.10186886363795462,0.27508836762148775,0.21835560874680668,-0.5294183657936847,-3.241752535395293e-17,-0.029931629624450937,0.00048257009243646255,0.03168562870054034,-3.733962583140032e-18,0.4908414800185648,3.0055372369674246e-17,-4.845651240718925e-19,-0.0793611234495078,1.1782116549732234e-17,-0.5196048822542929,-3.181662279370286e-17
0.2735149969596027,0.9457944074586488,-0.5536539270741582,-0.15631279821362354,-0.3287782897880692,0.9447792539730329,0.9659258262890683,0.02443369088537299,-0.14768108888270448,0.08122089311062891,0.046740445093453105,-0.15098656877405073,0.04045672917095303,-0.15812731856687098,-0.0011479494665455926,0.1708348045530975,0.08509408301338789,0.4645661395222764,-0.12448012191583817,-0.0009036824936001594,-0.28250663637541734,-0.24452686434597218,-0.5018997752353119,0.13448363945566374
0.7292897315432559,0.7305249040491908,-0.4898408353129442,0.12504549865002923,-0.4350048508538196,0.7294913004870707,0.8660254037844387,0.01563637673263446,0.09121960343026406,-0.06438593370633151,0.012506095868460226,0.10829257845981805,-0.06252274932501459,-0.20921743547433058,-0.003285876580413296,0.22398402014769453,0.21750242542690973,0.4165186058954748,-0.2404771292362399,-0.0037768275157895777,0.07295814913443827,-0.36474565024353517,-0.4459165250891725,0.25745002579633613
0.41024741733470027,0.7305249040491908,-0.6246911424309812,0.5165005203733721,-0.7947469021941339,0.7294913004870707,0.7071067811865476,0.2667727875459642,0.37678263630942,-0.26837619207288704,-0.2130277165112949,0.365221020442392,-0.36522102044239196,-0.3822369070180803,-0.0002915714579759184,0.412954370536547,0.5619709238684739,0.3400860176064382,-0.34008601760643814,-0.0002594186332353371,-0.3008745583552895,-0.515828245391001,-0.3674161357796481,0.36741613577964805
0.820444678459989,0.7305249040491908,-0.540409700482208,0.6938785770917619,-1.001844063263496,0.7294913004870707,0.49999999999999994,0.4814674797468882,0.5061783855827875,-0.36054269634854125,-0.28618629213986185,0.3469392885458809,-0.6009164749032649,-0.49174662276006703,-0.0009936398490538788,0.5205630665291912,0.8676224094168118,0.24542074000928238,-0.42508119092722907,-0.0008589334239203538,-0.3008745583552895,-0.6317579980615506,-0.2598024411271464,0.44999102796263973
0.31909247041796723,0.7305249040491908,-0.5909785656514719,0.932421480954424,-1.001844063263496,0.7294913004870707,0.258819045102521,0.8694098181452413,0.6801933587435232,-0.480103868649549,-0.38457196281276224,0.24132843733370252,-0.9006499894405787,-0.471935714343835,0.006362917203636981,0.5158495598621867,0.9677070546205898,0.1219211206765636,-0.4550158168806713,0.006134793110926969,-0.3008745583552895,-0.7046344871936607,-0.1332659396764543,0.49735525779093603
0.4558248907930648,0.7305249040491908,-0.47418856752245775,0.9446544503832786,-1.001844063263496,0.7294913004870707,1.2246467991473532e-16,0.8923720306289341,0.6891172035209968,-0.4864026252395978,-0.23424485437587916,1.1568680489621842e-16,-0.9446544503832786,-0.49174662276006703,-0.011324124220914762,0.5158495598621867,1.001844063263496,6.011074473934849e-17,-0.4908414800185648,-0.011303280257035763,-0.1808911008482868,-0.7294913004870707,-6.305707000637734e-17,0.5149000515926725
0.31909247041796723,0.7305249040491908,-0.367030734187589,0.9691203892409874,-1.001844063263496,0.7294913004870707,-0.4999999999999997,0.939194328842603,0.706964893075944,-0.49900013841969526,0.27100656209914087,-0.48456019462049343,-0.8392828764081587,-0.49174662276006703,0.00025854007481074243,0.5158495598621867,0.8676224094168119,-0.24542074000928227,-0.4250811909272291,0.0002234901427204879,0.20399625435707536,-0.6317579980615508,0.2574500257963361,0.44591652508917257
0.3646699438763317,0.11563275867217467,-0.49947300010708967,0.9997028128131236,-1.001844063263496,0.11454645462557345,-0.8660254037844385,0.9994057139464712,0.1145124128869566,-0.5147470298948171,0.45782747009987396,-0.8657680321309242,-0.4998514064065622,-0.49174662276006703,-0.0006805948680886132,0.5158495598621867,0.5009220316317484,-0.425081190927229,-0.24542074000928263,-0.00033967105912250636,0.05245810340631649,-0.05727322731278677,0.4459165250891724,0.25745002579633647
0.638134784626527,-0.31147109649659066,-0.5897745450522037,1.0058192975275508,-1.001844063263496,-0.3125940062800847,-1.0,1.0116724592788158,-0.3144130838079576,-0.5178964081898415,-0.4148444768659623,-1.0058192975275508,-1.8476600748566316e-16,-0.5016520769681829,-0.0034979996967760035,0.5158495598621867,1.840357687980628e-16,-0.5007287015646495,-9.198237024185374e-17,-6.413893572599513e-19,0.12892762877533182,5.7422587383533e-17,0.5149000515926725,9.4585605009566e-17
0.31909247041796723,-0.31147109649659066,-0.6343233072251268,0.8467906949524427,-1.001844063263496,-0.3125940062800847,-0.8660254037844386,0.7170544810580409,-0.2647016958158812,-0.4360125725192078,-0.3492540297506954,-0.7333422535170946,0.4233953474762215,-0.49174662276006703,-0.0009936398490538788,0.5158495598621867,-0.5009220316317481,-0.42508119092722907,0.24542074000928246,0.0004959054435163833,0.12892762877533182,-0.15629700314004238,0.44591652508917246,-0.2574500257963363
0.31909247041796723,-0.31147109649659066,-0.6511795956148814,0.8100917866658793,-1.001844063263496,-0.3125940062800847,-0.5000000000000004,0.6562487028235165,-0.25322983704847896,-0.41711630274906153,-0.3341177727240954,-0.40504589333294,0.7015600666497752,-0.49174662276006703,-0.009445854335123169,0.5158495598621867,-0.8676224094168115,-0.24542074000928263,0.42508119092722896,0.00816529249873142,0.12892762877533182,-0.27071435050930565,0.25745002579633647,-0.44591652508917234
0.31909247041796723,-0.31147109649659066,-0.6463635132178086,0.8651401490957245,-1.001844063263496,-0.3125940062800847,-2.4492935982947064e-16,0.7484674775773723,-0.2704376251995823,-0.4454607074042809,-0.35682215826399544,-2.1189822288078858e-16,0.8651401490957245,-0.4620302601357182,-0.003967567168223902,0.5158495598621867,-1.001844063263496,-1.1295647694737267e-16,0.4611798153803095,0.003960264190516432,0.12892762877533182,-0.3125940062800847,1.2611414001275468e-16,-0.5149000515926725
0.5387114618685672,-1.319115580540863,0.470606396723288,-1.6487350685338684,1.7040856579484347,-1.320324852384587,0.0,2.71832732621338,2.176865885983272,-4.3713850789022874,0.626534788817297,-0.0,-1.6487350685338684,-3.3757321819847332,0.27018952701362026,4.518139245349685,1.7040856579484347,-0.0,-1.9809639065026872,0.15855395868943822,0.5017358266629318,-1.320324852384587,0.0,2.6513568870646544
0.7905147279090463,-1.319115580540863,0.5885040938036307,-1.6487350685338684,1.4815454758165743,-1.320324852384587,0.25881904510252074,2.71832732621338,2.176865885983272,-4.446240315179397,0.6366787719800255,-0.4267240360649749,-1.5925557834053405,-2.9348881134349836,0.22979067037041032,3.9953703594144043,1.4310630379129554,-0.5127111866635846,-1.9134641982374287,0.14981703010413552,0.5098592379541294,-1.2753358740095744,0.6979724606054397,2.604868685263368
0.9061214232341448,-1.319115580540863,0.9422453458686237,-1.640110825086526,1.3927793478133947,-1.320324852384587,0.49999999999999994,2.689963518566005,2.1654790830267303,-4.380619537427475,0.6736491898615222,-0.8200554125432629,-1.4203776395467875,-2.7590456177406875,0.20429286485250722,3.720014726465193,1.2061822970727223,-0.9904819532513435,-1.7155650670113887,0.12702860008079078,0.5423022356528789,-1.1434348634129914,1.3354644913084974,2.3130923506504435
0.6701571915871981,-1.319115580540863,0.8294165755112034,-0.8352426015150465,1.4464103712489433,-1.320324852384587,0.7071067811865476,0.6976302033856228,1.102791564550672,-1.8557075995097878,0.3446411140842002,-0.5906057074671828,-0.5906057074671828,-2.8652867394353088,0.2256293802586424,3.2135749697964666,1.0227665818886795,-1.400753011573844,-1.400753011573844,0.11030345743306681,0.5447976758530844,-0.9336106564902689,1.5710207131827467,1.5710207131827467
1.130999634787597,-0.4401208935904784,-0.6307112454273222,-0.8823395338161361,0.6049442553781065,-0.4380737992233795,0.8660254037844386,0.7785230529348763,0.3865298317838203,0.4582603666722082,0.36391594715261055,-0.7641284510480926,-0.44116976690806814,-1.198372735350173,0.09738153631710268,-0.31418968057208824,0.3024721276890533,-1.7155650670113884,-0.9904819532513438,0.08048802468273429,0.18068105922627675,-0.21903689961168982,-0.4497873028189664,-0.25968482036060603
0.5339627941751178,-0.019146426660217614,-0.7149926873760953,-0.6122967336741738,0.5424580429864887,-0.01816368606406917,0.9659258262890683,0.3749072900680621,0.011121565648512662,0.31806594963205925,0.2525383225318785,-0.5914332284083239,-0.15847405592894212,-1.0772296242485375,0.08691617329763358,-0.2817872823568901,0.14039847269394515,-1.9181647840941831,-0.5139707048478551,0.041469679116582,0.007491509520376792,-0.004701107882644345,-0.5017634397119808,-0.13444710846228755
0.2853282043346654,0.6443093332218732,-0.7149926873760953,-0.0497024696411568,0.2925131934200171,0.6431219605962483,1.0,0.0024703354884301133,-0.03196474972209627,0.02582096905157833,0.020499502314099607,-0.0497024696411568,-3.0433985177880587e-18,-0.5806296767142992,0.04719696056463475,-0.1519637589240086,1.7911267301509726e-17,-1.984969190365982,-1.2154430826939065e-16,9.879829010305506e-18,-0.2652520129215902,3.937986252527828e-17,-0.5195107856410606,-3.1810861037892576e-17
0.8190176005861999,2.0419445634303393,0.01945987817749916,0.3435874974965144,0.01578853854285225,2.0439434501141376,0.9659258262890683,0.1180523684359173,0.7022734150491082,-0.178448915131065,0.11004764976658568,0.33188003742191385,-0.08892698801121256,-0.03158873424899477,0.002534169195386546,-0.008200087590514181,-0.004086374469225362,-1.9325648253048444,0.5178291842612265,-0.04154223961248791,0.6546547082760171,-0.5290114920020926,-0.5016725493630931,0.1344227544667033
0.28057953664121593,1.0349736385331552,0.4890279118920924,0.8763333161231263,-0.24308291279385041,1.0369636185763258,0.8660254037844387,0.7679600809473551,0.9087257665660282,-0.45505845954978646,-0.24825632732469344,0.7589269139452866,-0.4381666580615629,0.48860116118004004,-0.037577011663977575,0.12622701180437923,0.12154145639692515,-1.740727116674548,1.0050092693977308,-0.07729258143258558,-0.2937612604482027,-0.5184818092881627,-0.4497058127614971,0.2596377720539897
0.3407561314988458,1.213466812511586,-0.7149926873760953,0.6440903915163243,-0.3769819393473173,1.2138890997257825,0.7071067811865476,0.41485243244365194,0.7818543054997777,-0.33458160195827535,-0.26565143677377445,0.45544068353829126,-0.4554406835382912,0.754242216047552,-0.05948942593632647,0.19582844712094427,0.26656648569734376,-1.4147356410436178,1.4147356410436176,-0.11158459357841032,-0.5006616892188257,-0.858349214024534,-0.3673163312496932,0.36731633124969315
0.611558414919703,1.213466812511586,-0.7149926873760953,0.0890194036820529,-0.7608258154672557,1.2138890997257825,0.49999999999999994,0.007924454231908292,0.1080596837937332,-0.046242352131962795,-0.036715549246448625,0.04450970184102644,-0.07709306501839981,1.5222133720191775,-0.1140472386177444,0.395221421563147,0.658894484049655,-1.0003691653682392,1.732690220743063,-0.12981658070287058,-0.5006616892188257,-1.0512587977395496,-0.25973186866722214,0.44986879287643583
0.37084551557930684,2.0318411762240127,-0.02281328506280688,1.0302852363852597,-0.4502068536685231,2.031525412022385,0.258819045102521,1.0614876683134304,2.093050639348145,-0.5349534535346704,0.5881542255699966,0.26665744106445805,-0.99517911826886,0.909648690212285,-0.06795706121670679,0.23376022742977173,0.4348664271307698,-0.5229471818588695,1.95166545237226,-0.1458029347466456,1.1597276300162354,-1.9623028622349619,-0.1343862234733272,0.5015362138397619
0.3550064811857785,2.0318411762240127,-0.01560120167319024,1.0425182058141143,-0.4492249274737977,2.031525412022385,1.2246467991473532e-16,1.08684420945388,2.117902227607356,-0.5413051598503986,0.6911729981622963,1.2767165838030966e-16,-1.0425182058141143,0.9126614889627587,-0.07139516894816696,0.23325038336869652,0.4492249274737977,-2.4880363996018274e-16,2.0316358980679943,-0.1589296688179248,1.3468690542184831,-2.031525412022385,-6.358715154092346e-17,0.5192284958013633
0.28691471573796884,2.0318411762240127,-0.14910300572004706,0.960496145793645,-0.6269267889137887,2.031525412022385,-0.2588190451025208,0.9225528460844469,1.9512723283293472,-0.49871696900344126,1.8049281197768654,-0.24859469527896277,-0.9277680332731919,1.2791100985792405,-0.09514162876764858,0.32551825358528536,0.6055647766043036,0.5280649354111352,1.9707651686499341,-0.14658770052098738,3.8175659093048133,-1.962302862234962,0.13438622347332707,0.5015362138397619
0.46111149451739775,2.0318411762240127,-0.10640843526999727,1.0731006293862504,-0.8431737167976378,2.031525412022385,-0.4999999999999997,1.1515449607891668,2.180031198255383,-0.5571339380722777,1.572819807635716,-0.5365503146931249,-0.929332405865563,1.736916456151863,-0.1331224916016246,0.4377601507765236,0.7302098585501003,1.0299873095835144,1.7839903513498228,-0.13673037625027934,2.9775617684350753,-1.7593526152450343,0.2595907237473734,0.4496243227040278
0.34550914579887965,0.3176331468839909,-0.161143211712729,1.1036830529583865,-0.9612324885098296,0.31723779437720695,-0.7071067811865471,1.2181162813875446,0.3501299774120206,-0.5727521329169433,1.0555625682185088,-0.7804217710275462,-0.780421771027547,1.9613548276623158,-0.15383346317876295,0.49882795295926685,0.679694010922121,1.4428219140855774,1.442821914085579,-0.11316376244809172,0.3034062542422726,-0.22432099565278676,0.36695038130652463,0.366950381306525
