output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_agitation,poly_output_gasflow output_glucose_gl,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.3053533103869993,0.8464421564241502,-1.0480695464623233,0.17377867092649554,-2.4492935982947064e-16,0.7164643241719656,-0.88713024699005,0.14709359295954566,-0.4598468568432295,-2.0731853550564377e-16,0.8464421564241502,1.09844977422174,-0.3160516787966351,0.5693850229882734,-1.0480695464623233,0.007867227938497336,0.03142165267612813,0.09093603186449127,-7.385992238967522e-17,0.20930122081217303,0.17377867092649554,1.3306283886192432e-16,-0.5432702676174381,1.4506097101661555
0.4357985716248213,-1.5758628738442122,1.3377648640387247,-1.2497438679611577,0.0,2.4833437971605394,-2.1081339831718764,1.9694249633344516,-3.175875257462298,-0.0,-1.5758628738442122,1.7896148314565477,0.40071954795254294,2.6960304748083113,1.3377648640387247,0.04853053630090315,-0.06294483650511654,0.08972665698160269,0.0,0.48554197137868826,-1.2497438679611577,0.0,2.0153246263838698,0.1509424954180333
0.9139633633709427,-1.5758628738442122,0.7386221977016496,-1.2497438679611577,0.25881904510252074,2.4833437971605394,-1.1639672991552494,1.9694249633344516,-2.4779722077877873,-0.4078633242208731,-1.5221666485362364,0.5455627509376147,0.22037961551585414,1.1614495831702447,0.7134542566304135,0.048339640114138584,-0.06598062028003941,0.08902216078983988,0.07722275586268458,0.5089593082183141,-1.2071598783100774,0.4069810966773387,1.5188741305199296,0.16585329113312317
1.1433639330919871,-1.5758628738442122,0.7281490863555525,-1.2497438679611577,0.49999999999999994,2.4833437971605394,-1.1474631118112986,1.9694249633344516,-3.3306224445482124,-0.787931436922106,-1.3647372816298398,0.5302010919604259,0.21900910205623234,1.5389598487570113,0.6305956065263375,0.04872997658431377,-0.07076272226282894,0.09046565069514662,0.15038754161760423,0.5458473415023282,-1.0823099378781877,1.0567615050233974,1.830364618183478,0.19076573488113738
0.7769190889829748,-0.9977353491578007,1.3050824411948738,-1.2497438679611577,0.7071067811865476,0.9954758269590385,-1.3021268851452823,1.246913634458046,-2.105120214353716,-0.7055054312190087,-0.7055054312190087,1.7032401783151714,0.3947754676096708,2.7535913513302868,0.922832644176389,0.04900795233144073,-0.0708205375798333,0.09150070072947507,0.213893315381144,0.5462933155417061,-0.8837023637816399,1.491923464512797,1.491923464512797,0.19107758515124687
0.30918761243086756,-1.0380868123504623,0.7606034514983978,-1.2497438679611577,0.8660254037844386,1.077624229975944,-0.7895724124287312,1.2973426281463352,0.12264100233579785,-0.8990095508291098,-0.5190434061752313,0.5785176104312756,0.22806339324934674,-0.08985873682435222,0.380301725749199,0.04857934298997483,-0.07076272226282894,0.08990722218746529,0.25967367336832387,0.5458473415023282,-0.6248719339805789,-0.10231343111652072,-0.05907068699683749,0.19076573488113738
0.3836661542475968,-0.9640178369274323,0.6471359737989811,-1.2497438679611577,0.8898149277675999,0.9293303899142453,-0.6238506216596212,1.2047753803052377,0.14133818251561117,-0.857797461932261,-0.43990215300316127,0.4187849685847556,0.19387987884050684,-0.09487897305794697,0.2953021170928797,0.0485741449169856,-0.07081384108975838,0.08975825361220456,0.26658572134895003,0.5458473415023282,-0.5702851100461496,-0.13045902248736038,-0.0669029781710984,0.19076573488113738
0.3553657600974475,-0.9672435195054276,0.4878113552977265,-1.2497438679611577,0.9135454576426009,0.9355600260252466,-0.47183237215288565,1.2088066573270766,0.21206716098143752,-0.8836209236784258,-0.3934133821604599,0.23795991835740476,0.14538765178667576,-0.10695214506621016,0.19841075310805376,0.048286971025214516,-0.07076272226282894,0.08882827594643913,0.2722737538694209,0.5458473415023282,-0.5083166255590874,-0.2002939153614741,-0.08917659661168834,0.19076573488113738
0.35685592870912813,-0.9672435195054276,0.6134272913006142,-1.2497438679611577,0.915135660599092,0.9355600260252466,-0.5933335721982873,1.2088066573270766,0.10961234444563228,-0.8851590371827903,-0.3899403863655089,0.3762930417124086,0.18305143775185392,-0.06951631330729927,0.24730077809073067,0.048346428574494206,-0.07076272226282894,0.08904716576882665,0.27308354353696923,0.5458473415023282,-0.5038292807377809,-0.10370724974757096,-0.04568630419701757,0.19076573488113738
0.35685592870912813,-0.7785715196604045,0.5597372456143019,-0.23847345633536876,0.9659258262890683,0.6061736112263116,-0.43579547792845613,0.18566864129769717,0.42605670081662755,-0.7520423384531119,-0.20150913726252434,0.3133057841278854,0.16674807163340274,-0.30630429982159557,0.14487065941820873,0.0482648500078572,-0.07076272226282894,0.08874690734119668,0.2877533523748913,0.10415742417035671,-0.06172147225101782,-0.5285823593467682,-0.14163321632030404,0.19076573488113738
0.3374880065810606,-0.4925204231211758,0.15186481881908612,0.25577356916642446,1.0,0.24257636719146203,-0.07479652482199699,-0.1259737065090607,0.26945085543098496,-0.4925204231211758,-3.01581779845024e-17,0.023062923194953854,0.045243908824128355,-0.08308306299535247,9.299038213494327e-18,0.048266814177879175,-0.07076131208828773,0.08875766824449748,0.297922252013,-0.1117135489400888,1.5661614139307794e-17,-0.5470856492070613,-3.3499334458043965e-17,0.19076573488113738
0.3479149170389014,-0.13952119760468074,0.058010303405993405,1.0016993795435547,0.9659258262890683,0.01946616458104437,-0.00809366700461509,-0.13975829707378237,0.07603061125230796,-0.1347671280811416,0.03611074313560356,0.00336519530125541,0.017322749738637948,-0.03161210556252818,-0.015014171333646712,0.054585384042100414,-0.020059068615191553,0.08917094897747391,0.28843999035460766,-0.10992171428072837,-0.2592588768932502,-0.5263711339780293,0.14104072026846717,0.012041821245565182
0.48793525882615996,0.2865123504324684,-0.4419623487945938,0.7887404077259617,0.8660254037844387,0.08208932695033759,-0.1266276713557935,0.22598386809862875,-0.15591326535757027,0.24812697397250708,-0.14325617521623416,0.19533071775203417,-0.13124928551036336,0.24050548907108366,0.22098117439729678,0.07422597678380422,0.06847949371626401,0.08819081374005487,0.2571830288044706,0.21609781960935334,-0.39437020386298066,-0.4712706045056364,0.2720882103724867,0.0750641530270355
0.46261733681147865,0.7308044790997811,-0.9024634758214505,0.7887404077259617,0.7071067811865476,0.5340751866723024,-0.659524350354273,0.5764150228131204,-0.39984749661617164,0.5167568028929578,-0.5167568028929577,0.8144403251917337,-0.271870774176528,0.49376785708707627,0.6381380435265295,0.05301160231379422,-0.07685784915090749,0.09075400071078758,0.21301877934913108,-0.34449607293937096,-0.5577236908988698,-0.3868816959715933,0.3868816959715932,0.19076573488113738
0.6220013309027382,0.8707869305977015,-1.0480695464623233,0.7887404077259617,0.49999999999999994,0.7582698784997662,-0.9126452634168516,0.6868248386820698,-0.4758966755835447,0.4353934652988507,-0.7541236031810865,1.09844977422174,-0.31241662574865636,0.5727839904526578,0.907654852169207,0.06100917027682562,-0.0893925380574777,0.08885626847465947,0.14904384294114553,-0.34449607293937096,-0.6830692300819787,-0.27325667098430884,0.4732944376519552,0.19076573488113738
0.4119708182218643,1.0229417691823977,-1.0480695464623233,0.7887404077259617,1.2246467991473532e-16,1.0464098631380137,-1.0721141160843621,0.8068355081048408,-0.5560753536051988,1.2527423633433538e-16,-1.0229417691823977,1.09844977422174,-0.3117344381218769,0.5697349166978423,1.0480695464623233,0.06922932194891435,0.03688789133267319,0.08846864207333821,3.6425500876213e-17,0.1250036007240758,-0.7887404077259617,-6.657230376091064e-17,0.54360411350653,0.025117526251526388
0.31067778104259186,1.010769382095622,-1.0480695464623233,0.7887404077259617,-0.4999999999999997,1.0216547437819656,-1.0593566078709613,0.7972346545510193,-0.5484460703045356,-0.5053846910478107,-0.8753519622623088,1.09844977422174,-0.3153195196011581,0.5686852355691353,0.9076548521692072,0.06854294003091484,0.23641473007569547,0.09051519857787715,-0.15042871948025505,0.8184773175363277,-0.6830692300819788,0.2713012879196268,0.4699076148356665,1.0768249644309615
0.6026376785987412,1.0959760917030519,-1.0480695464623233,0.17377867092649554,-0.8660254037844385,1.2011635935846965,-1.1486591653647673,0.19045726858337136,-0.5943658328910931,-0.9491431373552263,-0.5479880458515264,1.09844977422174,-0.31472440364707055,0.5683853266752191,0.5240347732311621,0.050674983718797174,0.09692154600996492,0.09017385462269577,-0.2600584376001321,0.09980757502949059,-0.08688933546324785,0.4696597985320355,0.27115821111001637,0.32986334985003607
0.38515632285928136,0.8890455112278651,-1.0480695464623233,0.17377867092649554,-1.0,0.7904019210344161,-0.9317815257369529,0.15449714733434516,-0.4832039958010865,-0.8890455112278651,-1.6331501094322907e-16,1.09844977422174,-0.31548684864173926,0.5696349470665368,1.9252725230383536e-16,0.05655615277412584,0.08591304628580738,0.09061129056757723,-0.30101709348071454,0.07946335345288134,-3.192262396653209e-17,0.5435087289667895,9.984093378567375e-17,0.20909364573271244
0.4194173914562962,0.8707869305977015,-1.0480695464623233,0.17377867092649554,-0.8660254037844386,0.7582698784997662,-0.9126452634168516,0.15132419545943107,-0.47423548337180116,-0.7541236031810864,0.43539346529885087,1.09844977422174,-0.31400511591623453,0.5707845978265492,-0.5240347732311618,0.2834301138499252,0.4430978035646148,0.08976214947235633,-0.25946408634773954,0.08139480729155518,0.08688933546324779,0.47164232896108255,-0.2723028255869031,0.2193817294353775
0.3374880065810606,1.0229417691823977,-1.0480695464623233,0.17377867092649554,-0.5000000000000004,1.0464098631380137,-1.0721141160843621,0.17776546108371505,-0.5561729264350337,-0.5114708845911993,0.8858935587041536,1.09844977422174,-0.31472440364707055,0.5698348863291478,-0.9076548521692067,0.12467199270497989,0.22706704589418666,0.09017385462269577,-0.15014480895346993,0.09504340733224614,0.15049674365824134,0.2718497490231356,-0.47085757733291805,0.2991238570754031
0.4402712123720176,0.7855802209902717,-1.0480695464623233,0.17377867092649554,-2.4492935982947064e-16,0.6171362836111242,-0.8233427059230458,0.13651708670983206,-0.42644518195721304,-1.9241166062184133e-16,0.7855802209902717,1.09844977422174,-0.3155489345300514,0.568935159647399,-1.0480695464623233,0.014702245352741441,0.03132964247068698,0.09064695757582322,-7.374243320988948e-17,0.11149229629594765,0.17377867092649554,1.3295770772777103e-16,-0.5428410371886055,0.4116202933267455
0.3361129524271306,-1.5758628738442122,0.4185168999927326,-1.2497438679611577,0.0,2.4833437971605394,-0.6595252447749184,1.9694249633344516,0.05186997992422228,-0.0,-1.5758628738442122,0.17515639557952695,0.12492080595957791,-0.013775604185416488,0.4185168999927326,0.04835838598998379,-0.06504933331770706,0.08909299434918563,0.0,0.5017805748792811,-1.2497438679611577,-0.0,-0.032915287735467064,0.1612076549527846
0.8286088109972922,-1.5758628738442122,0.8231877475238575,-1.2497438679611577,0.25881904510252074,2.4833437971605394,-1.2972310095262898,1.9694249633344516,-2.537345824979566,-0.4078633242208731,-1.5221666485362364,0.6776380676734022,0.2454651964710657,1.32544019471613,0.795138305218019,0.04831044589250156,-0.0615718941180462,0.08891643718519487,0.07717688698312729,0.4749561425335833,-1.2071598783100774,0.41673259419715275,1.5552672147137574,0.14443251990053013
0.9629258633346058,-1.5758628738442122,1.1959480598145293,-1.2497438679611577,0.49999999999999994,2.4833437971605394,-1.884650146507734,1.9694249633344516,-3.1422051555611357,-0.787931436922106,-1.3647372816298398,1.430291761774137,0.3569719538695301,2.3846707868466823,1.0357214014060938,0.04835838598998379,-0.07082045317085427,0.08909299434918563,0.1492422479973295,0.5462981078025765,-1.0823099378781877,0.9969792447409893,1.7268187059830402,0.19108093755415878
0.5599747063226571,-1.0408864613804205,1.1474068553008794,-1.2497438679611577,0.7071067811865476,1.0834446254850536,-1.1943202613777686,1.300841472353969,-1.463842381605936,-0.7360178752873648,-0.7360178752873648,1.3165424915914532,0.34139669047565746,1.6136464888851627,0.8113391681631835,0.048204977678040654,-0.07079517692506822,0.08852862783550776,0.21039085987217668,0.5461031307214222,-0.8837023637816399,0.9944339877848793,0.9944339877848793,0.19094456602213541
0.3361129524271306,-0.9317610111474764,-0.08233289721171527,-1.2497438679611577,0.8660254037844386,0.8681785818945678,0.07671458355668907,1.1644626100868465,0.5105973958438119,-0.8069287059095901,-0.46588050557373833,0.0067787059632748725,-0.024633563387132604,0.04511775273447695,-0.04116644860585764,0.048473442223941364,-0.07076201717555833,0.0895174460192579,0.25911017833046124,0.5458473415023282,-0.6248719339805789,-0.4745748218873814,-0.27399590116729844,0.19076573488113738
0.291340601648026,-0.9694345491810474,0.9412690079435816,-1.2497438679611577,0.8968727415326884,0.9398033451458607,-0.9124986963738778,1.2115448832287032,0.019980707318586748,-0.8694594218605118,-0.4287699370103334,0.8859873453150943,0.2805642718054655,-0.019400196301715314,0.4163126366671054,0.04829126985350867,-0.07076201717555833,0.08884586335229912,0.26733106636543225,0.5458473415023282,-0.5527475784697689,-0.01848515896789692,-0.009115871594479907,0.19076573488113738
0.291340601648026,-0.9794159065922046,0.9742759744388586,-1.2497438679611577,0.9025852843498605,0.95925551808583,-0.9542213867760382,1.2240190234472257,0.050174614387436214,-0.8840063845483014,-0.4216494161785008,0.9492136743687875,0.2894801351960458,-0.04991130018962107,0.41943661834964363,0.04813786154156532,-0.07078164738546487,0.08828228136182913,0.26817915764580513,0.5459987659291367,-0.5380286033253993,-0.04623864926964539,-0.022054704366632514,0.19087159084708763
0.9181535125555014,-0.9794159065922033,0.33693364318365115,-0.4457383379974112,0.9108638249211758,0.9592555180858275,-0.3299981696001297,0.43656321841263646,0.37728872021778304,-0.8921145188672154,-0.40421182975284675,0.11352427990900796,0.10116766606979405,-0.129792932889341,0.1390548831194984,0.04864602657487761,-0.05876531204580739,0.0901560147856726,0.27349589196248064,0.16167803281552892,-0.18395934554485896,-0.3508812185753824,-0.1589822117976025,0.13156551009976136
0.5152023555435526,-0.7785715196604045,-0.17531026762094734,-0.21797473177538657,0.9659258262890683,0.6061736112263116,0.13649158147371318,0.16970891816593178,0.426650810305091,-0.7520423384531119,-0.20150913726252434,0.030733689933328177,-0.052057648031213204,0.09606858952136343,-0.04537363606232095,0.04810909748307598,-0.07076201717555833,0.08817680937175408,0.2868276192352742,0.09520425017038434,-0.056416011934583635,-0.5293194344696812,-0.14183071500424962,0.19076573488113738
0.3361129524271306,-0.4194861006005216,-0.2796905230803681,0.28424401994417753,1.0,0.17596858859703093,0.11732628690190382,-0.11923641554539992,0.2298749443223918,-0.4194861006005216,-2.5686115519361668e-17,0.07822678870096994,-0.08386398621794829,0.15326811383871705,-1.7126105192111086e-17,0.04857891043840227,-0.07076201717555833,0.08990741280776895,0.29984564830553895,-0.12414851282893934,1.740492646007067e-17,-0.5479918023345968,-3.355482033440265e-17,0.19076573488113738
0.47043000476444813,-0.0543144879972509,-0.3656507334587147,1.0449744647257393,0.9659258262890683,0.002950063606403512,0.01986013237362935,-0.05675725302177985,0.029504856048551194,-0.05246376669821226,0.014057623918680796,0.133700458878896,-0.10853517151506617,0.19862973310717005,0.09463737367482082,0.007893569893841084,-0.007668582857839218,0.0881065297350616,0.28671329122044026,-0.30133625158674415,-0.2704592931168335,-0.5247127149514751,0.14059634822958955,0.0831555819448856
0.3361129524271306,0.2743399633456927,-0.5823055494123026,0.7887404077259617,0.8660254037844387,0.07526241548851602,-0.15974968308176457,0.21638301454480705,-0.14902766140940454,0.23758537753066164,-0.1371699816728463,0.3390797528763636,-0.17356795035254854,0.3163215201909314,0.2911527747061512,0.08865592010764363,-0.0031204370949640924,0.08884586335229912,0.258136393238583,-0.008274854900557715,-0.39437020386298066,-0.4704445501602001,0.2716112876737838,0.00011006585032437662
0.3808853032062351,0.6090806082320243,-0.9463207260144845,0.7887404077259617,0.7071067811865476,0.37097918732429264,-0.576385603383473,0.48040648727490354,-0.3337711802721194,0.43068502837009126,-0.4306850283700912,0.8955229164845809,-0.28251806872082225,0.5185760002352615,0.6691498025422188,-0.007221576553899262,0.010565117406850016,0.08912832679599832,0.2111022581546658,-0.34449607293937096,-0.5577236908988698,-0.38748871946543156,0.3874887194654315,0.19076573488113738
0.3808853032062351,0.7794940274468839,-1.0480695464623233,0.7887404077259617,0.49999999999999994,0.6076109388253634,-0.8169639518163454,0.6148184370284071,-0.42715633700967154,0.3897470137234419,-0.6750616298672459,1.09844977422174,-0.3172983331487818,0.5743335197378919,0.907654852169207,0.06954761036859461,-0.1003355206600704,0.09165483446007042,0.15137274726653274,-0.34449607293937096,-0.6830692300819787,-0.27399590116729833,0.4745748218873815,0.19076573488113738
0.291340601648026,0.9559936402051313,-1.0480695464623233,0.7887404077259617,0.258819045102521,0.9139238401126581,-1.0019478209106576,0.7540308135588216,-0.5238766779164219,0.24742936108197514,-0.9234189468422357,1.09844977422174,-0.31549959896318336,0.5743335197378919,1.0123574426750286,0.15577974464476627,-0.2260229104692465,0.09061861478050226,0.07791210536505644,-0.34449607293937096,-0.7618647300602761,-0.1418307150042498,0.5293194344696811,0.19076573488113738
0.5599747063226571,0.9620798337485192,-1.0480695464623233,0.7887404077259617,1.2246467991473532e-16,0.9255976065055784,-1.008326575017358,0.7588312403357325,-0.5226234849788305,1.1782079889243417e-16,-0.9620798337485192,1.09844977422174,-0.31463124452875724,0.5693350381726207,1.0480695464623233,0.201085797247699,-0.2925632933093985,0.09012047920338624,3.6763986495407844e-17,-0.34449607293937096,-0.7887404077259617,-6.652557881239808e-17,0.5432225753475678,0.19076573488113738
