input_Timepoint (hr),output_OD600,output_WCW_gl,output_agitation,output_air_%,output_D0_%,output_gasflow,output_O2,output_Ph,output_feed_%,output_feed,output_Temp,output_glycerol_gl,output_glucose_gl,output_acetate_mmol_l,output_phosphate_mmol_l
2.0,0.5976666666666667,53.25,700.36572265625,100.0,94.49817657470705,2.5,0.0,6.84158182144165,0.0,0.0,29.99,5.314200000000002,13.8101083,24.69850000000001,26.098099999999985
4.0,2.353333333333333,50.665,700.4869995117188,100.0,79.74928283691406,2.5,0.0,6.885069847106934,0.0,0.0,30.0,4.7545999999999955,11.5543919,27.083000000000002,25.10149999999999
6.0,7.293333333333334,67.5,699.942626953125,87.41800689697266,37.4758186340332,2.4799509048461914,12.593660354614258,6.763033866882324,0.0,0.0,30.04,5.279299999999998,6.0654367,28.436899999999973,26.39590000000001
8.0,19.566666666666663,73.955,699.6005859375,58.97159957885742,39.72761917114258,2.559998035430908,41.03377151489258,6.76370906829834,8.55,0.2907,30.03,0.12889999999999988,5.8,26.6,18.6
10.0,31.933333333333337,126.25,700.2216186523438,34.948970794677734,51.33483123779297,3.1357600688934326,65.07283782958984,6.744155883789063,12.7,0.4318,30.01,0.1270999999999999,0.67,20.9,12.2
12.0,40.333333333333336,129.285,700.35009765625,59.27322006225586,42.5288200378418,2.539789915084839,40.72299957275391,6.796745777130127,13.33,0.4532199999999999,30.01,0.1287999999999999,1.9,26.1,13.3
14.0,50.333333333333336,154.475,700.2205810546875,63.73130035400391,20.90072059631348,2.5134050846099854,36.25273132324219,6.759663105010986,12.53,0.4260199999999999,30.02,0.11989999999999984,4.0,21.9,9.6
16.0,56.53333333333333,184.69,700.680419921875,33.34029006958008,51.60565948486328,2.6600000858306885,66.51481628417969,6.74921178817749,12.53,0.4260199999999999,29.99,0.06289999999999991,0.0,0.0,5.7
18.0,41.96666666666667,125.15,699.9307250976562,64.64585876464844,32.77103042602539,2.503726005554199,35.36214065551758,6.777866840362549,12.84,0.43656,30.01,0.06329999999999991,0.0,0.0,4.7
20.0,48.23333333333333,139.55,699.8776245117188,57.7624397277832,31.29303932189941,2.545185089111328,42.30455017089844,6.752583980560303,14.77,0.50218,30.01,0.06369999999999991,0.0,0.0,1.1
22.0,54.76666666666667,210.5,699.959716796875,40.048561096191406,46.03419876098633,2.650986909866333,59.854129791259766,6.71044397354126,16.98,0.5773199999999999,30.0,0.06399999999999989,0.0,0.0,0.0
24.0,61.2,220.5,699.9160766601562,29.608530044555664,35.71152114868164,2.9925730228424072,70.42933654785156,6.712130069732666,19.53,0.66402,30.01,0.12009999999999986,3.904597100000002,117.24199999999988,5.488799999999999
26.0,94.42296666666665,220.21,700.18017578125,33.168399810791016,42.85382843017578,2.8321919441223145,66.85781860351562,6.713140964508057,19.53,0.66402,29.99,0.06739999999999986,1.4,8.8,0.0
28.0,80.4,215.5,699.95068359375,44.978981018066406,38.86867904663086,2.5597410202026367,55.02088928222656,6.700331211090088,19.53,0.66402,30.0,0.13319999999999982,2.805801799999999,126.56879999999992,0.33010000000000006
30.0,42.942333333333345,129.52,699.9005737304688,46.97542953491211,42.12643814086914,2.59431791305542,53.022830963134766,6.740109920501709,14.31,0.48654,30.0,0.06189999999999994,0.007,7.9,11.367799999999999
32.0,153.0,221.5,700.3134155273438,54.68706130981445,46.83897018432617,2.568645000457764,45.303619384765625,6.718197822570801,14.31,0.48654,29.98,0.1343999999999998,4.093986400000002,114.83689999999993,0.3245000000000001
34.0,91.29596666666663,215.31,699.8394775390625,59.51839828491211,47.04790115356445,2.5071849822998047,40.445709228515625,6.746179103851318,14.31,0.48654,29.99,0.0662999999999999,0.001,0.0,1.0898
36.0,166.3,225.5,700.19482421875,59.042510986328125,36.90319061279297,2.520116090774536,40.9599494934082,6.721231937408447,14.31,0.48654,30.0,0.13359999999999983,3.4849946999999992,149.10109999999995,0.3132999999999999
38.0,42.674666666666674,126.635,699.9573974609375,60.50851058959961,43.41096878051758,2.513314008712769,39.48670959472656,6.701679229736328,14.31,0.48654,29.99,0.06209999999999994,0.001,0.0,6.1844
40.0,166.0,221.5,699.6322021484375,61.55622863769531,42.42049026489258,2.4908690452575684,38.40668869018555,6.703028202056885,14.31,0.48654,30.0,0.1342999999999998,4.177531700000001,149.87259999999986,0.31329999999999997
42.0,42.568666666666665,126.65,700.4119262695312,63.74123001098633,41.4609603881836,2.49170994758606,36.25656127929688,6.697970867156982,14.31,0.48654,30.0,0.06189999999999994,0.001,0.0,6.455200000000003
44.0,177.3,260.5,699.9052124023438,65.75250244140625,35.804378509521484,2.4791131019592285,34.25189971923828,6.736064910888672,14.31,0.48654,30.0,0.12269999999999982,3.0960083000000003,123.41429999999993,0.2662999999999999
46.0,33.01233333333335,86.32,699.85498046875,76.01377868652344,38.55915832519531,2.4422860145568848,24.00118064880371,6.752921104431152,9.96,0.33864,29.99,0.06209999999999994,0.0015,0.0,15.268500000000008
48.0,167.33,207.5,699.7739868164062,66.29501342773438,38.89963912963867,2.503870964050293,33.703651428222656,6.719545841217041,9.96,0.33864,30.01,0.06989999999999988,0.0012,1.8,0.27130000000000015
0.0,0.330666666666667,59.375,1184.748046875,100.0,99.3602905273437,5.00000095367432,0.0,6.40255784988403,0.0,0.0,30.04,3.515400000000002,0.17690610000000007,5.436000000000002,24.372600000000002
2.0,0.459,59.225,1185.23999023437,100.0,98.2459716796875,5.00000095367432,0.0,6.39742803573608,0.0,0.0,30.05,4.397200000000002,0.1541561000000001,5.2237,23.964200000000005
4.0,0.756666666666667,57.83,1185.07202148437,100.0,96.3750228881836,5.00000095367432,0.0,6.39366579055786,0.0,0.0,29.96,3.5798000000000023,0.2682398,4.2329,23.7005
6.0,2.26666666666667,55.745,1185.00805664062,100.0,87.61865234375,5.00000095367432,0.0,6.39776992797852,0.0,0.0,29.99,4.170000000000001,0.003896400000000001,8.733700000000002,25.597900000000013
8.0,5.52666666666667,55.25,1185.04797363281,100.0,73.7240295410156,5.00000095367432,0.0,6.37177801132202,0.0,0.0,30.02,4.2875,-0.0015950999999999988,9.548500000000004,29.037700000000015
10.0,11.9,51.99,1185.17700195312,100.0,42.7637901306152,5.00000095367432,0.0,6.19941186904907,0.0,0.0,30.03,2.44,0.2776352,15.7,34.6
10.5,16.9666666666667,51.4999999999999,1185.07104492187,100.0,40.6589584350586,4.99999904632568,0.0,6.31192922592163,7.7,0.2618,30.0,0.0,0.36366089999999984,8.14,34.3
12.5,34.3666666666667,75.5,1185.15502929687,100.0,45.6183815002441,5.00000095367432,0.0,6.20112180709839,11.4,0.3876,30.01,0.0,0.12374990000000001,0.46,31.05
14.5,39.7666666666667,88.5,1185.05395507812,99.368049621582,34.9704208374023,4.99999904632568,0.6409912109375,6.22813892364502,17.2,0.5848,29.99,0.0025000000000000005,-0.0351,0.51,27.03
16.5,48.7666666666667,109.5,1185.01501464844,92.1411666870117,47.5306091308594,4.99350500106812,7.84983110427856,6.28320121765137,25.6,0.8704,30.01,0.0038000000000000017,1.2031,0.69,18.83
18.5,52.2,151.0,1185.18298339844,97.844970703125,40.074291229248,5.00000095367432,2.15253090858459,6.22437810897827,17.9,0.6086,30.0,0.0194,2.60152,0.75,16.59
20.5,54.4666666666667,164.5,1185.38696289062,90.5946731567383,40.3769416809082,5.0,9.40479278564453,6.2804651260376,17.9,0.6086,30.02,0.006600000000000003,2.02996,1.91,12.44
22.5,62.2,195.0,1184.72094726562,98.7522506713867,36.7657203674316,6.31658697128296,1.25159502029419,6.23805809020996,17.9,0.6086,29.98,0.004300000000000002,-0.04202,0.43,6.46
24.0,63.5333333333333,199.5,1185.43103027344,99.0133209228516,41.8351898193359,6.34343814849854,0.982318878173828,6.21206617355347,20.6,0.7004,28.79,0.039799999999999995,-0.04073,0.95,3.26
28.0,73.6666666666667,200.0,1184.9169921875,98.4216613769531,39.8541793823242,18.4400005340576,1.57843005657196,6.23976802825928,20.6,0.7004,26.01,0.02089999999999998,2.92996,1.25,0.05
32.0,76.0666666666667,241.5,1184.88000488281,99.6262130737305,40.0949211120605,7.71913623809814,0.378139495849609,6.20693588256836,12.5,0.425,26.01,0.05679999999999998,1.71564,2.12,-0.07
36.0,93.0666666666667,232.5,1185.0849609375,99.7210083007812,37.0339813232422,5.00000095367432,0.285453796386719,6.31842708587646,12.5,0.425,26.0,0.008400000000000005,3.2145,1.53,-0.03
40.0,87.6666666666667,207.0,1184.97595214844,100.0,45.4051399230957,4.99999904632568,0.0,6.20727777481079,12.5,0.425,26.01,0.06149999999999995,5.29628,1.9,-0.02
44.0,90.2666666666667,213.0,1185.00695800781,100.0,46.7533302307129,4.99999904632568,0.0,6.20077991485596,12.5,0.425,25.97,0.10079999999999982,7.85257,2.06,0.0
48.0,81.9333333333333,210.0,1184.7490234375,100.0,48.4592094421387,5.00000095367432,0.0,6.26746892929077,7.44,0.25296,26.0,0.023699999999999947,5.03081,2.19,-0.02
0.0,0.401666666666667,59.27,1185.21899414062,100.0,99.337516784668,4.99999904632568,0.0,6.34506607055664,0.0,0.0,30.09,4.312100000000003,0.15930230000000012,6.022100000000002,24.75360000000001
2.0,0.475333333333333,58.54,1185.05700683594,100.0,97.9916305541992,4.99999904632568,0.0,6.38378477096558,0.0,0.0,30.03,3.530700000000002,0.15336240000000012,5.8974,24.818199999999997
4.0,0.775,56.735,1185.4990234375,100.0,96.1297073364258,4.99999904632568,0.0,6.39035987854004,0.0,0.0,30.01,4.528300000000002,0.12599370000000007,7.7559000000000005,23.620400000000014
6.0,2.62,56.035,1185.38195800781,100.0,88.1659698486328,4.99999904632568,0.0,6.39547395706177,0.0,0.0,29.9,4.576400000000001,0.2800964,7.0733999999999995,24.032500000000006
8.0,5.8,50.12500000000001,1184.72705078125,100.0,77.0292892456055,5.00000095367432,0.0,6.38415098190308,0.0,0.0,30.0,4.3027999999999995,0.004791699999999999,14.017400000000004,29.1343
10.0,13.2666666666667,51.71,1185.51696777344,100.0,53.0962409973145,5.00000095367432,0.0,6.19822597503662,0.0,0.0,30.13,1.9,0.2543845,14.28,33.03
10.5,17.3666666666667,55.5,1184.61999511719,100.0,58.2566299438477,5.00000095367432,0.0,6.39109086990356,7.7,0.2618,30.03,0.0,0.006763500000000001,8.23,33.6
12.5,28.0333333333333,79.4999999999999,1185.04504394531,100.0,62.6708488464355,5.00000095367432,0.0,6.24205923080444,11.4,0.3876,30.01,0.0,0.120317,0.33,31.12
14.5,38.1666666666667,94.5,1185.27905273437,100.0,51.2133903503418,5.00000095367432,0.0,6.21100997924805,17.2,0.5848,29.99,0.0395,-0.0351,0.53,24.5
16.5,47.1666666666667,128.5,1185.32995605469,99.3651580810547,40.0906600952148,5.00000095367432,0.633682310581207,6.20187902450562,25.55,0.8687,30.01,0.05959999999999999,0.04202,0.49,21.65
18.5,51.6666666666667,145.5,1184.95104980469,99.6239166259766,39.972110748291,4.99994707107544,0.376258909702301,6.20480108261108,17.9,0.6086,30.0,0.05999999999999996,-0.04009,0.27,19.16
20.5,56.7333333333333,154.0,1185.14697265625,100.0,44.8186912536621,5.00000095367432,0.0,6.25374698638916,17.9,0.6086,30.01,0.0009,-0.00918,0.25,15.79
22.5,64.0666666666667,180.5,1184.80798339844,100.0,45.8995780944824,5.00000095367432,0.0,6.26470613479614,17.9,0.6086,29.99,0.0015,-0.04202,0.18,12.55
24.0,64.6666666666667,183.0,1185.35595703125,100.0,44.1562118530273,5.00000095367432,0.0,6.22744798660278,17.9,0.6086,28.89,0.0016,-0.04073,0.6,10.28
28.0,68.9333333333333,213.0,1184.98706054687,96.6452713012695,39.6792182922363,4.96568012237549,3.35512208938599,6.21539402008057,20.6,0.7004,26.02,0.041599999999999984,-0.04009,0.4,2.07
32.0,81.8,195.5,1185.11206054687,99.8134002685547,40.6206398010254,4.99999904632568,0.187912002205849,6.24205923080444,12.5,0.425,26.01,0.004200000000000002,-0.0433,0.64,0.31
36.0,87.8,213.0,1185.14196777344,99.5355987548828,40.7810287475586,4.97529792785645,0.46337890625,6.24132776260376,12.5,0.425,26.01,0.007800000000000005,-0.09183,0.69,-0.1
40.0,78.9333333333333,194.0,1185.36206054687,97.6877899169922,40.1673698425293,4.87517499923706,2.31234407424927,6.23438787460327,12.5,0.425,25.99,0.002300000000000001,0.03061,1.04,0.04
44.0,77.5333333333333,197.0,1185.42602539062,95.5555572509766,39.6304092407227,4.77194213867187,4.44769716262817,6.21721982955933,12.5,0.425,25.99,0.040299999999999996,-0.02143,1.24,-0.03
48.0,74.2666666666667,200.0,1184.94799804687,99.6538772583008,40.3068389892578,4.95984888076782,0.345649689435959,6.21393299102783,8.75,0.2975,26.0,0.0408,-0.04458,1.2,-0.07
0.0,0.255,58.31,1186.04504394531,100.0,100.435897827148,5.00000095367432,0.0,6.33203887939453,0.0,0.0,30.08,5.260200000000005,0.46130740000000015,2.865,27.06739999999999
2.0,0.433666666666667,58.065,1184.78405761719,100.0,99.064826965332,5.00000095367432,0.0,6.38373804092407,0.0,0.0,29.99,3.521300000000002,0.15307180000000012,6.376400000000003,24.866400000000002
4.0,0.684333333333333,57.36,1184.61694335937,100.0,97.1874465942383,5.00000095367432,0.0,6.39356803894043,0.0,0.0,30.0,3.536400000000002,0.13358510000000007,6.2496,23.82590000000001
6.0,2.83666666666667,54.43,1184.86303710937,100.0,87.0974502563477,5.00000095367432,0.0,6.3830099105835,0.0,0.0,30.0,4.255100000000001,0.0047471,9.434700000000003,29.165800000000008
8.0,6.02,54.46,1184.97399902344,100.0,71.4034576416016,5.00000095367432,0.0,6.39939403533936,0.0,0.0,29.99,4.3023,-0.0019297999999999993,9.607000000000005,28.554500000000008
10.0,14.1666666666667,52.4,1184.31604003906,98.2475433349609,55.336799621582,4.97325992584229,1.69600701332092,6.24830102920532,0.0,0.0,29.95,1.44,0.6792701999999999,12.99,35.75
10.5,17.2666666666667,54.4999999999999,1185.98999023437,100.0,42.3569107055664,4.99999904632568,0.0,6.35534000396729,7.7,0.2618,30.03,0.01,0.032144299999999994,8.89,32.79
12.5,28.8,100.5,1184.48400878906,99.4092636108398,40.5639190673828,4.99999904632568,0.590736389160156,6.23264598846436,11.4,0.3876,30.02,0.0,0.014878800000000005,0.53,29.11
14.5,45.7666666666667,122.0,1184.93603515625,95.6787719726562,35.0091400146484,4.89882898330688,4.32745409011841,6.21844720840454,17.18,0.58412,29.99,0.021199999999999997,-0.03304,0.48,20.86
16.5,53.4666666666667,161.0,1184.98901367187,86.7359313964844,39.2560806274414,5.11892414093018,13.2646503448486,6.25048494338989,25.6,0.8704,30.01,0.02,4.52468,0.83,16.74
18.5,53.4666666666667,161.0,1185.09899902344,89.3373031616211,39.0662307739258,5.03420877456665,10.6656303405762,6.20133495330811,17.9,0.6086,30.0,0.09779999999999989,12.94958,1.25,14.64
20.5,64.7666666666667,202.5,1184.85498046875,75.2459564208984,46.1819686889648,3.68008303642273,24.746639251709,6.34223318099976,17.9,0.6086,29.97,0.007900000000000004,4.91726,11.91,4.64
22.5,71.8,214.0,1184.74499511719,76.0711975097656,25.9175891876221,3.61788010597229,23.9465999603271,6.29708814620972,17.9,0.6086,30.04,0.0762999999999999,1.9287,23.26,0.23
24.0,76.8666666666667,220.0,1184.98400878906,81.5822372436523,44.037410736084,3.67672395706177,18.4137706756592,6.26723289489746,17.9,0.6086,28.21,0.021999999999999967,3.46816,5.41,0.05
28.0,75.4,203.5,1184.64904785156,91.5475769042969,40.2264099121094,3.86066102981567,8.4521369934082,6.24393177032471,12.5,0.425,26.01,0.021999999999999957,22.45501,2.82,0.01
32.0,86.6666666666667,221.0,1184.98095703125,97.5883865356445,39.340461730957,5.00901508331299,2.41243004798889,6.26941776275635,10.6,0.3604,25.99,0.023299999999999942,26.79141,11.24,0.0
36.0,94.6666666666667,217.5,1184.92004394531,100.0,44.5717887878418,4.99999904632568,0.0,6.25631093978882,9.01,0.30634,25.98,0.10929999999999986,29.35913,21.21,0.0
40.0,89.2,208.0,1185.13195800781,100.0,43.5873985290527,4.99999904632568,0.0,6.21007299423218,7.66,0.26044,25.99,0.17589999999999997,29.78772,26.64,-0.06
44.0,89.3333333333333,218.5,1185.58898925781,100.0,47.243709564209,4.99999904632568,0.0,6.26614093780518,6.51,0.22134,26.01,0.10509999999999993,28.174,34.22,-0.11
48.0,87.3,231.0,1184.46496582031,100.0,54.8867988586426,5.00000095367432,0.0,6.28143215179443,0.0,0.0,26.0,0.4192000000000002,23.74438,65.84,-0.09
0.0,0.378666666666667,58.635,1184.80700683594,100.0,100.149398803711,5.00000095367432,0.0,6.34157180786133,0.0,0.0,30.01,3.5459000000000027,0.1450155000000001,6.022100000000003,25.33120000000001
2.0,0.378666666666667,58.085,1184.873046875,100.0,98.9965896606445,5.00000095367432,0.0,6.34157180786133,0.0,0.0,29.99,3.5844000000000023,0.1550570000000001,6.389500000000003,25.412000000000006
4.0,0.779666666666667,58.825,1185.26000976562,100.0,96.93994140625,5.00000095367432,0.0,6.38394498825073,0.0,0.0,30.03,4.4345000000000026,0.13639090000000006,5.1118000000000015,23.82170000000001
6.0,2.32333333333333,55.18,1184.75598144531,100.0,86.8915481567383,5.00000095367432,0.0,6.38625621795654,0.0,0.0,30.03,4.242600000000001,0.0014801000000000018,8.950600000000003,28.545000000000012
8.0,5.95,51.875,1184.80200195312,100.0,71.8331909179687,5.00000095367432,0.0,6.39781188964844,0.0,0.0,30.0,4.303,0.0027242,13.614300000000005,27.82099999999999
10.0,12.5666666666667,50.76,1185.88305664062,100.0,40.6703681945801,4.99999904632568,0.0,6.20366716384888,0.0,0.0,30.02,2.07,0.5256215999999999,17.21,30.94
10.5,16.3333333333333,55.5,1185.03894042969,99.8460998535156,41.4531707763672,4.99999904632568,0.160625502467155,6.36198806762695,7.7,0.2618,30.01,0.0,0.00978,11.16,32.07
12.5,28.9,82.0,1185.57702636719,99.4239196777344,37.3825798034668,4.77965021133423,0.568324983119965,6.20829010009766,11.4,0.3876,30.0,0.0,-0.006352999999999998,0.43,29.1
14.5,46.0666666666667,115.5,1184.69299316406,100.0,51.5656089782715,4.99991178512573,0.0,6.25682592391968,17.18,0.58412,29.95,0.003000000000000001,-0.03817,0.35,21.25
16.5,50.9,150.5,1184.89904785156,92.610481262207,39.3111305236816,4.68319177627563,7.39040803909302,6.22215700149536,25.6,0.8704,30.01,0.03859999999999999,5.33808,0.63,17.66
18.5,52.0,154.5,1185.041015625,93.4553375244141,39.9160308837891,4.58943605422974,6.54475784301758,6.25374507904053,17.9,0.6086,30.0,0.020199999999999996,12.69809,0.55,15.6
20.5,62.0333333333333,196.0,1185.208984375,84.2970123291016,46.0219192504883,4.44288492202759,15.7253398895264,6.19018507003784,17.9,0.6086,29.96,0.1861,4.19752,7.06,5.46
22.5,72.0666666666667,220.0,1184.71203613281,86.6350708007812,42.4779396057129,4.4574408531189,13.3618803024292,6.39087915420532,17.9,0.6086,30.01,0.005300000000000003,0.015307,6.95,0.42
24.0,77.0,212.5,1184.8759765625,87.3805389404297,41.8089904785156,4.51915597915649,12.6172199249268,6.27377510070801,17.9,0.6086,28.7,0.004700000000000003,-0.04202,2.63,0.03
28.0,77.8,207.5,1184.94702148437,94.142822265625,40.3430099487305,4.51643991470337,5.85710096359253,6.20636415481567,12.5,0.425,26.01,0.059599999999999966,15.86059,2.17,-0.01
32.0,83.6,207.5,1184.91296386719,99.5764923095703,40.8909797668457,4.79337882995605,0.422386199235916,6.19442176818848,10.6,0.3604,25.99,0.18749999999999997,19.2027,4.02,-0.01
36.0,87.4,208.5,1184.80004882812,99.456672668457,40.1793403625488,4.71177196502686,0.543087005615234,6.22600889205933,9.01,0.30634,26.0,0.023499999999999945,18.39921,2.78,-0.02
40.0,93.2666666666667,217.5,1184.57495117187,99.6546936035156,40.5920906066895,4.85025596618652,0.344493895769119,6.21483898162842,7.66,0.26044,26.01,0.06129999999999995,16.13374,4.1,-0.03
44.0,93.4,216.5,1185.46398925781,99.543571472168,37.0694618225098,4.8005199432373,0.463291198015213,6.22100210189819,6.32,0.21488,25.98,0.04419999999999995,11.67324,4.84,-0.11
48.0,86.9333333333333,220.5,1185.41394042969,99.5956115722656,38.5639114379883,4.99667310714722,0.405830413103104,6.22292804718018,5.37,0.18258,25.99,0.02549999999999995,7.95756,4.1,-0.09
