input_Timepoint (hr),output_OD600,output_WCW_gl,output_agitation,output_air_%,output_D0_%,output_gasflow,output_O2,output_Ph,output_feed_%,output_feed,output_Temp,output_glycerol_gl,output_glucose_gl,output_acetate_mmol_l,output_phosphate_mmol_l
48.0,87.3,231.0,1184.46496582031,100.0,54.8867988586426,5.00000095367432,0.0,6.28143215179443,0.0,0.0,26.0,0.5300000000000002,23.74438,65.84,-0.09
0.0,0.378666666666667,55.62999999999999,1184.80700683594,100.0,100.149398803711,5.00000095367432,0.0,6.34157180786133,0.0,0.0,30.01,4.0837,0.13719740000000005,7.8475,29.506699999999977
2.0,0.378666666666667,55.42499999999999,1184.873046875,100.0,98.9965896606445,5.00000095367432,0.0,6.34157180786133,0.0,0.0,29.99,4.159800000000001,0.14836790000000002,7.9386,29.39789999999998
4.0,0.779666666666667,54.75,1185.26000976562,100.0,96.93994140625,5.00000095367432,0.0,6.38394498825073,0.0,0.0,30.03,5.294500000000002,0.08711600000000001,8.3648,30.185199999999988
6.0,2.32333333333333,60.195,1184.75598144531,100.0,86.8915481567383,5.00000095367432,0.0,6.38625621795654,0.0,0.0,30.03,4.213100000000001,0.10252899999999998,2.6192999999999977,28.21919999999999
8.0,5.95,51.68,1184.80200195312,100.0,71.8331909179687,5.00000095367432,0.0,6.39781188964844,0.0,0.0,30.0,4.322100000000001,0.0049357,10.567800000000007,28.274499999999986
10.0,12.5666666666667,51.28000000000001,1185.88305664062,100.0,40.6703681945801,4.99999904632568,0.0,6.20366716384888,0.0,0.0,30.02,2.07,0.486439,17.21,30.94
10.5,16.3333333333333,55.5,1185.03894042969,99.8460998535156,41.4531707763672,4.99999904632568,0.160625502467155,6.36198806762695,7.7,0.2618,30.01,0.0,0.0345065,11.16,32.07
12.5,28.9,82.0,1185.57702636719,99.4239196777344,37.3825798034668,4.77965021133423,0.568324983119965,6.20829010009766,11.4,0.3876,30.0,0.0,0.5443777000000001,0.43,29.1
14.5,46.0666666666667,115.5,1184.69299316406,100.0,51.5656089782715,4.99991178512573,0.0,6.25682592391968,17.18,0.58412,29.95,0.0036000000000000016,-0.03817,0.35,21.25
16.5,50.9,150.5,1184.89904785156,92.610481262207,39.3111305236816,4.68319177627563,7.39040803909302,6.22215700149536,25.6,0.8704,30.01,0.04029999999999998,5.33808,0.63,17.66
18.5,52.0,154.5,1185.041015625,93.4553375244141,39.9160308837891,4.58943605422974,6.54475784301758,6.25374507904053,17.9,0.6086,30.0,0.020099999999999996,12.69809,0.55,15.6
20.5,62.0333333333333,196.0,1185.208984375,84.2970123291016,46.0219192504883,4.44288492202759,15.7253398895264,6.19018507003784,17.9,0.6086,29.96,0.3123000000000006,4.19752,7.06,5.46
22.5,72.0666666666667,220.0,1184.71203613281,86.6350708007812,42.4779396057129,4.4574408531189,13.3618803024292,6.39087915420532,17.9,0.6086,30.01,0.005100000000000002,0.015307,6.95,0.42
24.0,77.0,212.5,1184.8759765625,87.3805389404297,41.8089904785156,4.51915597915649,12.6172199249268,6.27377510070801,17.9,0.6086,28.7,0.004300000000000002,-0.04202,2.63,0.03
28.0,77.8,207.5,1184.94702148437,94.142822265625,40.3430099487305,4.51643991470337,5.85710096359253,6.20636415481567,12.5,0.425,26.01,0.12849999999999992,15.86059,2.17,-0.01
32.0,83.6,207.5,1184.91296386719,99.5764923095703,40.8909797668457,4.79337882995605,0.422386199235916,6.19442176818848,10.6,0.3604,25.99,0.2951000000000005,19.2027,4.02,-0.01
36.0,87.4,208.5,1184.80004882812,99.456672668457,40.1793403625488,4.71177196502686,0.543087005615234,6.22600889205933,9.01,0.30634,26.0,0.02319999999999994,18.39921,2.78,-0.02
40.0,93.2666666666667,217.5,1184.57495117187,99.6546936035156,40.5920906066895,4.85025596618652,0.344493895769119,6.21483898162842,7.66,0.26044,26.01,0.1299999999999999,16.13374,4.1,-0.03
44.0,93.4,216.5,1185.46398925781,99.543571472168,37.0694618225098,4.8005199432373,0.463291198015213,6.22100210189819,6.32,0.21488,25.98,0.045799999999999945,11.67324,4.84,-0.11
48.0,86.9333333333333,220.5,1185.41394042969,99.5956115722656,38.5639114379883,4.99667310714722,0.405830413103104,6.22292804718018,5.37,0.18258,25.99,0.025599999999999946,7.95756,4.1,-0.09
